-- Logs begin at Sun 2020-03-08 08:45:49 UTC, end at Sun 2020-03-08 10:25:27 UTC. --
Mar 08 09:32:19 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 08 09:32:20 ubuntu dstat.sh[2284]: [286B blob data]
Mar 08 09:32:20 ubuntu dstat.sh[2284]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 08 09:32:20 ubuntu dstat.sh[2284]: 08-03 09:32:20| 16   5  58  19   2| 450M  416M  112M 2734M|   0     0 | 222k 3417k|10.5  34.7 | 750  1291 |1.17 1.20 1.17|1.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3703 2306k2124k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 08 09:32:21 ubuntu dstat.sh[2284]: 08-03 09:32:21| 22  37  37   3   1| 450M  416M  112M 2734M|4721B 2160B|   0    88k|   0  9.00 |1457  4071 |1.17 1.20 1.17|1.0   0 416|   0     0 |bash                 3703 7.0%1629k  27k|bash                 3703 1629k  27k7.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 08 09:32:22 ubuntu dstat.sh[2284]: 08-03 09:32:22| 26  34  40   0   1| 451M  415M  112M 2734M|4458B 2160B|   0    24k|   0  6.00 |1765  4550 |1.17 1.20 1.17|1.0   0 272|   0     0 |systemd              1     10%   0    0 |bash                 3703 2035k  17k3.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 08 09:32:23 ubuntu dstat.sh[2284]: 08-03 09:32:23| 29  32  37   0   2| 468M  398M  112M 2750M|4327B 2160B|   0   232k|   0  3.00 |1916  8068 |1.17 1.20 1.17|1.0   0 152|   0     0 |systemd              1     22%   0    0 |bash                 3703  865k5957B1.5%|mysqld       173M|   0     0 |  15    3    0    4    0
Mar 08 09:32:24 ubuntu dstat.sh[2284]: 08-03 09:32:24| 10  27  63   0   1| 575M  290M  112M 2856M|4860B 2160B|   0     0 |   0     0 |1426  3241 |1.24 1.22 1.18|4.0   0 259|   0     0 |bash                 3703 5.0% 435k  14k|bash                 3703  435k  14k5.0%|mysqld       173M|   0     0 |  15    5    0    5    0
Mar 08 09:32:25 ubuntu dstat.sh[2284]: 08-03 09:32:25| 42   8  47   3   1| 598M  267M  112M 2857M|5206B 2160B| 596k    0 |39.0     0 | 807  1321 |1.24 1.22 1.18|1.0   0  39|   0     0 |keystone-manage      3673  41%5364k  81k|keystone-manage      3673 5364k  81k 41%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 08 09:32:26 ubuntu dstat.sh[2284]: 08-03 09:32:26| 39   4  47  11   1| 617M  247M  112M 2858M|3944B 1998B| 592k  296k|84.0  2.00 | 691   856 |1.24 1.22 1.18|2.0   0   0|   0     0 |keystone-manage      3673  41%4463k  46k|keystone-manage      3673 4463k  46k 41%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 08 09:32:27 ubuntu dstat.sh[2284]: 08-03 09:32:27| 38   2  48  12   1| 637M  226M  112M 2859M|4106B 2106B| 668k    0 |50.0     0 | 600   860 |1.24 1.22 1.18|1.0   0   0|   0     0 |keystone-manage      3673  38%5406k 176k|keystone-manage      3673 5406k 176k 38%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 08 09:32:28 ubuntu dstat.sh[2284]: 08-03 09:32:28| 25   8  33  34   1| 648M  214M  112M 2859M|5307B 2160B| 100k  816k|8.00  89.0 | 844  1134 |1.24 1.22 1.18|3.0   0   0|   0     0 |keystone-manage      3673  24%1963k 397k|keystone-manage      3673 1963k 397k 24%|mysqld       177M|   0     0 |  15    7    0    6    0
Mar 08 09:32:29 ubuntu dstat.sh[2284]: 08-03 09:32:29| 15   6  37  41   1| 658M  204M  112M 2860M|6861B 1944B|   0  1612k|   0  52.0 | 749  1355 |1.30 1.23 1.18|  0 1.0   0|   0     0 |python2              1674 9.0%  72k  79k|python3.6            7645   55k 115k0.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 08 09:32:30 ubuntu dstat.sh[2284]: 08-03 09:32:30|  3   2  48  46   1| 658M  203M  112M 2860M|3955B 2160B|   0  1556k|   0   113 | 810  1428 |1.30 1.23 1.18|  0 1.0 2.0|   0     0 |mysqld               1557 1.5%   0    0 |python2              2383   14k 471B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
