-- Logs begin at Tue 2020-03-31 11:46:28 UTC, end at Tue 2020-03-31 13:31:58 UTC. --
Mar 31 12:27:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 12:27:31 ubuntu dstat.sh[2590]: [286B blob data]
Mar 31 12:27:31 ubuntu dstat.sh[2590]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 12:27:31 ubuntu dstat.sh[2590]: 31-03 12:27:31| 17   5  53  24   1| 428M  587M 84.9M 2633M|   0     0 | 267k 3091k|12.8  36.0 | 846  1511 |1.30 1.27 1.19|2.0   0  27|   0     0 |systemd              1    0.4%   0    0 |bash                 4088 2565k2370k0.2%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 31 12:27:32 ubuntu dstat.sh[2590]: 31-03 12:27:32| 18  39  35   7   2| 423M  591M 85.0M 2633M|5902B 2160B|4096B  128k|1.00  8.00 |1563  4033 |1.30 1.27 1.19|2.0   0 418|   0     0 |bash                 4088 7.0%1265k  26k|bash                 4088 1265k  26k7.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 31 12:27:33 ubuntu dstat.sh[2590]: 31-03 12:27:33| 24  31  39   0   5| 424M  591M 85.0M 2633M|4476B 1944B|   0    20k|   0  5.00 |1553  3973 |1.30 1.27 1.19|1.0   0 265|   0     0 |systemd              1    9.5%   0    0 |bash                 4088 2031k  16k3.5%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 31 12:27:34 ubuntu dstat.sh[2590]: 31-03 12:27:34| 28  33  38   0   2| 425M  590M 85.0M 2633M|3690B 2160B|   0    16k|   0  4.00 |2178  6687 |1.27 1.27 1.19|1.0   0 203|   0     0 |systemd              1     17%   0    0 |bash                 4088 1196k  11k2.5%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 31 12:27:35 ubuntu dstat.sh[2590]: 31-03 12:27:35| 15  21  53   0  11| 548M  466M 85.0M 2755M|4315B 1986B|   0     0 |   0     0 |1304  3951 |1.27 1.27 1.19|2.0   0 203|   0     0 |systemd              1    6.5%   0    0 |bash                 4088  458k  10k4.0%|mysqld       173M|   0     0 |  15    5    0    5    0
Mar 31 12:27:36 ubuntu dstat.sh[2590]: 31-03 12:27:36| 29  13  45   0  14| 562M  452M 85.0M 2755M|3979B 2160B|   0     0 |   0     0 | 916  1733 |1.27 1.27 1.19|1.0   0 111|   0     0 |keystone-manage      3987  29%3483k  81k|keystone-manage      3987 3483k  81k 29%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 31 12:27:37 ubuntu dstat.sh[2590]: 31-03 12:27:37| 27   5  46  20   3| 578M  434M 85.6M 2756M|4253B 1890B|1808k  272k| 260  2.00 | 931  1457 |1.27 1.27 1.19|1.0   0   0|   0     0 |keystone-manage      3987  30%3908k  46k|keystone-manage      3987 3908k  46k 30%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 31 12:27:38 ubuntu dstat.sh[2590]: 31-03 12:27:38| 38   3  46   9   4| 593M  418M 85.6M 2757M|6657B 2214B| 656k    0 |53.0     0 | 711   897 |1.27 1.27 1.19|1.0   0   0|   0     0 |keystone-manage      3987  39%3796k  34k|keystone-manage      3987 3796k  34k 39%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 31 12:27:39 ubuntu dstat.sh[2590]: 31-03 12:27:39| 45   7  44   4   0| 617M  393M 85.7M 2758M|4627B 1944B| 208k    0 |19.0     0 | 615  1219 |1.25 1.26 1.19|2.0   0   0|   0     0 |keystone-manage      3987  45%5401k 540k|keystone-manage      3987 5401k 540k 45%|mysqld       177M|   0     0 |  15    7    0    7    0
Mar 31 12:27:40 ubuntu dstat.sh[2590]: 31-03 12:27:40| 16   9  25  40  10| 627M  383M 85.8M 2758M|7188B 1944B|   0  1660k|   0  37.0 | 662  1331 |1.25 1.26 1.19|2.0   0   0|   0     0 |python2              1803  13%  75k  82k|python3.6            8028   55k 115k1.5%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 31 12:27:41 ubuntu dstat.sh[2590]: 31-03 12:27:41|  3   2  43  48   5| 627M  382M 85.9M 2759M|3697B 2160B|   0  3304k|   0  86.0 | 561  1027 |1.25 1.26 1.19|  0 1.0   0|   0     0 |mysqld               1871 1.5%   0    0 |python2              2673   14k 465B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 31 12:27:42 ubuntu dstat.sh[2590]: 31-03 12:27:42|  2   3  48  46   1| 628M  381M 86.1M 2759M|3446B 1944B|   0  1156k|   0  79.0 | 585  1243 |1.25 1.26 1.19|  0 1.0 2.0|   0     0 |mysqld               1871 0.5%   0    0 |python2              2673   14k 462B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 31 12:27:43 ubuntu dstat.sh[2590]: 31-03 12:27:43|  3   2  49  46   1| 628M  381M 86.3M 2759M|5768B 2160B|   0  1208k|   0  82.0 | 616  1275 |1.25 1.26 1.19|  0 1.0   0|   0     0 |keystone-manage      3987 1.0%   0    0 |python2              2673   14k 457B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 31 12:27:44 ubuntu dstat.sh[2590]: 31-03 12:27:44|  2   2  49  47   1| 628M  380M 86.5M 2759M|3010B 1944B|   0  1124k|   0  80.0 | 572  1228 |1.31 1.28 1.19|  0 1.0   0|   0     0 |mysqld               1871 1.5%   0    0 |python2              2673   14k 463B0.5%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 31 12:27:45 ubuntu dstat.sh[2590]: 31-03 12:27:45|  2   2  46  48   2| 629M  379M 86.6M 2759M|5374B 2052B|   0   664k|   0  45.0 | 507   971 |1.31 1.28 1.19|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2673   14k 442B0.5%|mysqld       187M|   0     0 |  15    7    0    6    0
