"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 03:14:44 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 03:14:44,16.833,4.919,55.028,21.578,1.642,440823808,695209984,89600000,2689503232,0,0,239999.570,3688920.626,12.629,37.837,787.641,1414.509,1.260,1.200,1.200,3,0,27.105,0,0,14,3,0,5,0
31-03 03:14:45,15.920,30.348,39.303,10.448,3.980,441094144,694747136,89620480,2689568768,7736,1944,0,151552,0,7,1281,3362,1.260,1.200,1.200,1,1,337,0,0,14,3,0,5,0
31-03 03:14:46,23.350,27.919,38.071,6.599,4.061,442286080,693493760,89620480,2689654784,4944,1944,0,34615296,0,45,1517,3993,1.260,1.200,1.200,1,0,242,0,0,14,3,0,5,0
31-03 03:14:47,25.500,35.500,36.500,0,2.500,448040960,687579136,89620480,2689847296,3369,1944,0,16384,0,4,1824,6177,1.260,1.200,1.200,11,0,236,0,0,14,3,0,5,0
31-03 03:14:48,20.500,23,54,0,2.500,573386752,561778688,89620480,2817794048,3637,1782,0,0,0,0,1503,3600,1.260,1.200,1.200,2,0,207,0,0,16,5,0,5,0
31-03 03:14:49,38.308,13.433,44.776,0.498,2.985,594534400,540385280,89751552,2817908736,4118,2106,0,0,0,0,974,1908,1.260,1.200,1.200,2,1,112,0,0,16,5,0,8,0
31-03 03:14:50,15.306,1.020,48.469,33.673,1.531,601894912,531181568,90435584,2819067904,3735,1944,1978368,790528,291,50,766,1288,1.240,1.200,1.190,0,2,0,0,0,16,5,0,8,0
31-03 03:14:51,22.500,2,47.500,25.500,2.500,615829504,517083136,90447872,2819211264,3217,1944,90112,1937408,12,69,557,687,1.240,1.200,1.190,2,0,0,0,0,16,5,0,8,0
31-03 03:14:52,45.274,2.985,46.766,3.483,1.493,637255680,494292992,90456064,2820509696,4784,1728,688128,0,51,0,643,767,1.240,1.200,1.190,2,0,0,0,0,16,5,0,8,0
31-03 03:14:53,20.603,10.553,29.648,36.181,3.015,646270976,484532224,90501120,2821144576,4550,1944,106496,1454080,9,20,687,1203,1.240,1.200,1.190,0,1,0,0,0,16,7,0,8,0
31-03 03:14:54,9.091,4.545,41.414,40.909,4.040,656035840,474591232,90554368,2821267456,5754,1944,0,409600,0,24,391,781,1.240,1.200,1.190,1,0,0,0,0,16,7,0,8,0
31-03 03:14:55,2,1.500,48,48,0.500,656285696,474038272,90664960,2821443584,3298,1944,0,1327104,0,51,456,807,1.380,1.230,1.200,0,1,0,0,0,16,7,0,8,0
31-03 03:14:56,2.538,1.015,48.223,48.223,0,656748544,473206784,90812416,2821652480,3466,1944,0,843776,0,56,516,976,1.380,1.230,1.200,0,1,2,0,0,16,7,0,8,0
31-03 03:14:57,2.513,1.005,48.241,47.739,0.503,657125376,472567808,90963968,2821763072,4162,1944,0,815104,0,59,484,861,1.380,1.230,1.200,0,1,0,0,0,16,7,0,8,0
31-03 03:14:58,2.500,1,48.500,48,0,657313792,472125440,91086848,2821894144,5179,1944,0,643072,0,45,445,806,1.380,1.230,1.200,0,1,0,0,0,16,7,0,8,0
31-03 03:14:59,2.538,1.015,46.701,49.746,0,657424384,471547904,91287552,2822144000,3555,1944,0,1196032,0,82,688,1112,1.380,1.230,1.200,0,1,0,0,0,16,7,0,8,0
31-03 03:15:00,3.061,2.551,47.959,44.898,1.531,658812928,469528576,91582464,2822443008,4002,1944,0,1556480,0,120,903,1550,1.590,1.280,1.220,1,2,0,0,0,16,7,0,8,0
31-03 03:15:01,11.735,11.224,38.776,37.245,1.020,658759680,469327872,91791360,2822483968,3631,1944,0,3465216,0,144,822,1674,1.590,1.280,1.220,0,1,0,0,0,16,7,0,8,0
31-03 03:15:02,8.586,9.091,43.434,38.889,0,659451904,467996672,92192768,2822705152,3688,2160,0,1560576,0,147,1058,2224,1.590,1.280,1.220,0,1,0,0,0,16,7,0,8,0
31-03 03:15:03,10.448,8.458,38.308,42.786,0,659992576,467120128,92499968,2822705152,3857,1728,0,1380352,0,122,858,1572,1.590,1.280,1.220,1,1,0,0,0,16,7,0,8,0
