"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","25 Feb 2020 14:25:17 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
25-02 14:25:17,14.924,4.274,55.178,23.042,2.582,469123072,552087552,115318784,2756603904,0,0,170070.226,3086544.744,8.889,31.005,685.988,1177.413,1.680,1.470,1.290,2,0,21.551,0,0,14,3,0,4,0
25-02 14:25:18,17.822,34.653,37.624,0.990,8.911,469413888,551309312,115331072,2756882432,6008,2106,221184,122880,4,7,1744,4028,1.680,1.470,1.290,1,0,402,0,0,14,3,0,4,0
25-02 14:25:19,27.228,26.238,38.119,0,8.416,469848064,550662144,115331072,2757046272,6513,2160,0,24576,0,6,1440,4260,1.620,1.470,1.290,2,0,252,0,0,14,3,0,4,0
25-02 14:25:20,24.876,32.836,35.323,0,6.965,471416832,549031936,115331072,2757218304,4785,2160,0,16384,0,4,1780,5287,1.620,1.470,1.290,2,0,230,0,0,14,3,0,4,0
25-02 14:25:21,18.627,30.882,37.745,7.353,5.392,601649152,418426880,115331072,2885132288,8129,2160,0,1105920,0,48,2264,5817,1.620,1.470,1.290,1,1,282,0,0,16,7,0,5,0
25-02 14:25:22,44.776,6.468,1.493,46.269,0.995,626790400,393166848,115339264,2885210112,6090,2202,0,1036288,0,99,804,1104,1.620,1.470,1.290,2,1,33,0,0,16,5,0,6,0
25-02 14:25:23,33.166,3.518,25.628,36.181,1.508,644689920,374849536,115482624,2885378048,4527,1998,233472,34328576,38,63,618,953,1.620,1.470,1.290,1,1,2,0,0,16,5,0,6,0
25-02 14:25:24,39.801,3.483,44.776,9.950,1.990,668192768,350093312,115503104,2886414336,6301,2106,659456,1544192,47,6,739,888,1.570,1.460,1.290,2,0,0,0,0,16,5,0,6,0
25-02 14:25:25,30.500,13.500,29.500,25.500,1,687505408,329560064,115638272,2887368704,5915,2160,16384,1548288,2,42,1144,1906,1.570,1.460,1.290,0,1,0,0,0,16,7,0,6,0
25-02 14:25:26,2.525,1.010,48.990,47.475,0,687603712,329101312,115769344,2887573504,5205,2160,0,925696,0,64,608,1034,1.570,1.460,1.290,0,1,0,0,0,16,7,0,6,0
25-02 14:25:27,2.513,1.508,47.739,46.734,1.508,688005120,328486912,115884032,2887659520,5913,2160,0,700416,0,49,536,888,1.570,1.460,1.290,0,1,0,0,0,16,7,0,6,0
25-02 14:25:28,2.030,1.015,47.208,48.731,1.015,688119808,328077312,116015104,2887819264,4865,1944,0,753664,0,57,534,929,1.570,1.460,1.290,1,0,0,0,0,16,7,0,6,0
25-02 14:25:29,2.985,1.990,48.259,46.269,0.498,688242688,327356416,116178944,2888220672,4594,1944,0,1085440,0,76,682,1138,1.610,1.470,1.290,0,1,0,0,0,16,7,0,6,0
25-02 14:25:30,1.523,2.030,48.223,46.193,2.030,688611328,326877184,116232192,2888273920,5345,2160,0,520192,0,38,519,931,1.610,1.470,1.290,0,1,0,0,0,16,7,0,6,0
25-02 14:25:31,2.500,2,48,45.500,2,688709632,326561792,116322304,2888400896,4254,2160,0,614400,0,40,524,932,1.610,1.470,1.290,0,1,0,0,0,16,7,0,6,0
25-02 14:25:32,1.485,2.475,48.020,47.030,0.990,688828416,326336512,116355072,2888470528,5467,2038,0,319488,0,19,432,746,1.610,1.470,1.290,0,1,0,0,0,16,7,0,6,0
25-02 14:25:33,2.010,0.503,33.668,62.312,1.508,689278976,325885952,116355072,2888470528,4701,2160,0,0,0,0,329,715,1.610,1.470,1.290,0,2,2,0,0,16,7,0,6,0
25-02 14:25:34,0.505,1.515,11.111,86.364,0.505,689152000,325992448,116363264,2888482816,4719,2160,0,45056,0,4,289,610,1.720,1.490,1.300,0,1,0,0,0,16,7,0,6,0
25-02 14:25:35,1.005,1.508,35.678,61.307,0.503,689160192,325226496,116387840,2889216000,5648,2160,0,1949696,0,15,349,900,1.720,1.490,1.300,0,2,0,0,0,16,7,0,6,0
25-02 14:25:36,1.010,1.515,38.889,58.081,0.505,689012736,325197824,116428800,2889330688,4467,1944,0,589824,0,23,345,685,1.720,1.490,1.300,0,1,0,0,0,16,7,0,6,0
25-02 14:25:37,3.046,1.523,47.208,45.685,2.538,689225728,324939776,116465664,2889338880,4992,2160,0,466944,0,21,421,827,1.720,1.490,1.300,0,1,0,0,0,16,7,0,6,0
