-- Logs begin at Fri 2020-02-21 22:14:11 UTC, end at Fri 2020-02-21 23:55:34 UTC. --
Feb 21 22:58:04 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 21 22:58:05 ubuntu dstat.sh[479]: [286B blob data]
Feb 21 22:58:05 ubuntu dstat.sh[479]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 21 22:58:05 ubuntu dstat.sh[479]: 21-02 22:58:05| 16   5  51  24   3| 455M  584M  135M 2548M|   0     0 | 167k 2294k|7.71  33.2 | 734  1277 |1.58 1.34 1.26|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3323 2416k2235k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 22:58:06 ubuntu dstat.sh[479]: 21-02 22:58:06| 17  28  32   5  18| 451M  587M  135M 2548M|3166B  918B| 196k   92k|3.00  8.00 |1361  3307 |1.58 1.34 1.26|1.0   0 342|   0     0 |bash                 3323 8.0%1178k  22k|bash                 3323 1178k  22k8.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 22:58:07 ubuntu dstat.sh[479]: 21-02 22:58:07| 22  26  34   0  18| 452M  586M  135M 2548M|2672B 1134B|   0    20k|   0  5.00 |1100  3180 |1.58 1.34 1.26|1.0   0 235|   0     0 |systemd              1    9.0%   0    0 |bash                 3323 1696k  14k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 22:58:08 ubuntu dstat.sh[479]: 21-02 22:58:08| 22  29  38   0  11| 451M  587M  135M 2548M|9868B  918B|   0    16k|   0  4.00 |1612  5307 |1.58 1.34 1.26|1.0   0 211|   0     0 |systemd              1     13%   0    0 |bash                 3323 1534k  13k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 22:58:09 ubuntu dstat.sh[479]: 21-02 22:58:09| 17  12  68   0   5| 576M  462M  135M 2670M|4508B 1134B|   0     0 |   0     0 |1053  3022 |1.46 1.31 1.26|  0   0  49|   0     0 |systemd              1    9.5%   0    0 |bash                 3323  116k 392B  0%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 21 22:58:10 ubuntu dstat.sh[479]: 21-02 22:58:10| 24  23  53   0   1| 584M  454M  135M 2670M|2986B 1014B|   0     0 |   0     0 |1357  3263 |1.46 1.31 1.26|2.0 1.0 295|   0     0 |keystone-manage      1905 7.5%1447k  81k|keystone-manage      1905 1447k  81k7.5%|mysqld       174M|   0     0 |  16    5    0    8    0
Feb 21 22:58:11 ubuntu dstat.sh[479]: 21-02 22:58:11| 44   4  41   5   6| 604M  434M  135M 2670M|3304B 1080B|  84k 2076k|5.00  39.0 | 608   777 |1.46 1.31 1.26|  0 1.0   0|   0     0 |keystone-manage      1905  49%5005k   0 |keystone-manage      1905 5005k   0  49%|mysqld       174M|   0     0 |  16    5    0    8    0
Feb 21 22:58:12 ubuntu dstat.sh[479]: 21-02 22:58:12| 38   5  46   8   3| 619M  418M  135M 2670M|4392B  972B| 100k    0 |16.0     0 | 638   843 |1.46 1.31 1.26|  0 1.0 2.0|   0     0 |keystone-manage      1905  41%3703k  46k|keystone-manage      1905 3703k  46k 41%|mysqld       174M|   0     0 |  16    5    0    8    0
Feb 21 22:58:13 ubuntu dstat.sh[479]: 21-02 22:58:13| 16   2  48  32   2| 628M  408M  135M 2671M|4582B  972B| 488k    0 |26.0     0 | 498   712 |1.46 1.31 1.26|1.0   0   0|   0     0 |keystone-manage      1905  17%2353k 107k|keystone-manage      1905 2353k 107k 17%|mysqld       174M|   0     0 |  16    5    0    8    0
Feb 21 22:58:14 ubuntu dstat.sh[479]: 21-02 22:58:14| 39   7  42   8   4| 649M  386M  135M 2672M|3342B 1080B|  84k    0 |7.00     0 | 635  1038 |1.42 1.31 1.26|4.0   0   0|   0     0 |keystone-manage      1905  40%4649k 466k|keystone-manage      1905 4649k 466k 40%|mysqld       177M|   0     0 |  16    7    0    8    0
Feb 21 22:58:15 ubuntu dstat.sh[479]: 21-02 22:58:15| 15   7  28  46   5| 659M  376M  135M 2672M|3507B  972B|   0  1572k|   0  42.0 | 830  1363 |1.42 1.31 1.26|  0 1.0   0|   0     0 |python2              1591  10%  78k  85k|python3.6            7258   55k 115k0.5%|mysqld       186M|   0     0 |  16    7    0    8    0
