-- Logs begin at Wed 2020-02-19 21:14:28 UTC, end at Wed 2020-02-19 23:01:06 UTC. --
Feb 19 22:11:35 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 19 22:11:36 ubuntu dstat.sh[1624]: [286B blob data]
Feb 19 22:11:36 ubuntu dstat.sh[1624]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 19 22:11:36 ubuntu dstat.sh[1624]: 19-02 22:11:36| 14   4  52  28   2| 462M  485M  113M 2651M|   0     0 | 153k 2690k|8.36  28.5 | 648  1076 |1.27 1.41 1.37|2.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3639 1903k1737k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 22:11:37 ubuntu dstat.sh[1624]: 19-02 22:11:37| 18  32  35   2  13| 461M  486M  113M 2651M|6272B 3240B|  80k  120k|2.00  6.00 |1398  3547 |1.27 1.41 1.37|1.0   0 377|   0     0 |bash                 3639 7.5%1574k  24k|bash                 3639 1574k  24k7.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 22:11:38 ubuntu dstat.sh[1624]: 19-02 22:11:38| 25  24  39   5   8| 461M  486M  113M 2652M|6798B 2916B|   0    16k|   0  4.00 |1282  4862 |1.27 1.41 1.37|1.0   0 206|   0     0 |systemd              1    9.5%   0    0 |bash                 3639 1599k  12k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 22:11:39 ubuntu dstat.sh[1624]: 19-02 22:11:39|  9  11   9  68   3| 460M  486M  113M 2652M|  10k 3240B|   0  5452k|   0  77.0 | 846  1457 |1.33 1.42 1.38|  0 3.0 121|   0     0 |bash                 3639 1.5% 966k8906B|bash                 3639  966k8906B1.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 22:11:40 ubuntu dstat.sh[1624]: 19-02 22:11:40| 23  22  10  40   6| 461M  485M  113M 2652M|8555B 2700B|   0  7916k|   0  52.0 |1180  4451 |1.33 1.42 1.38|2.0 1.0  81|   0     0 |systemd              1     20%   0    0 |bash                 3639  350k2295B0.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 22:11:41 ubuntu dstat.sh[1624]: 19-02 22:11:41|  6   9  39  39   7| 587M  359M  113M 2774M|  10k 3456B|   0    22M|   0   105 | 932  2293 |1.33 1.42 1.38|6.0 1.0  49|   0     0 |etcd                 2717 5.0%   0    0 |bash                 3639  146k1472B0.5%|mysqld       174M|   0     0 |  16    5    0    4    0
Feb 19 22:11:42 ubuntu dstat.sh[1624]: 19-02 22:11:42| 16  25  34   5  19| 593M  353M  113M 2774M|6067B 2958B|   0   988k|   0  12.0 |1437  2938 |1.33 1.42 1.38|2.0   0 266|   0     0 |keystone-manage      3024  11%1439k  81k|keystone-manage      3024 1439k  81k 11%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 19 22:11:43 ubuntu dstat.sh[1624]: 19-02 22:11:43| 42   5  45   2   6| 613M  332M  113M 2774M|6641B 2970B|  40k    0 |3.00     0 | 563   887 |1.33 1.42 1.38|3.0   0   0|   0     0 |keystone-manage      3024  46%5032k  12k|keystone-manage      3024 5032k  12k 46%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 19 22:11:44 ubuntu dstat.sh[1624]: 19-02 22:11:44| 44   4  48   1   2| 635M  309M  113M 2775M|6051B 3186B| 632k    0 |44.0     0 | 667  1103 |1.30 1.41 1.37|1.0   0 2.0|   0     0 |keystone-manage      3024  46%5560k 142k|keystone-manage      3024 5560k 142k 46%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 19 22:11:45 ubuntu dstat.sh[1624]: 19-02 22:11:45| 45   8  37   2   8| 659M  284M  113M 2776M|5005B 2916B|  88k    0 |8.00     0 | 681  1433 |1.30 1.41 1.37|4.0   0   0|   0     0 |keystone-manage      3024  45%5115k 494k|keystone-manage      3024 5115k 494k 45%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 19 22:11:46 ubuntu dstat.sh[1624]: 19-02 22:11:46| 11   8  37  37   8| 668M  275M  113M 2776M|6023B 3240B|   0  1684k|   0  45.0 | 670  1089 |1.30 1.41 1.37|  0 1.0   0|   0     0 |python2              1917 8.5%  58k  63k|python2              1917   58k  63k8.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 22:11:47 ubuntu dstat.sh[1624]: 19-02 22:11:47|  3   2  46  45   3| 668M  274M  113M 2776M|5892B 2916B|   0  1588k|   0  79.0 | 519  1077 |1.30 1.41 1.37|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              1728   14k 452B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 22:11:48 ubuntu dstat.sh[1624]: 19-02 22:11:48|  2   1  48  47   3| 669M  274M  113M 2776M|4675B 2916B|   0   788k|   0  52.0 | 468   940 |1.30 1.41 1.37|  0 1.0   0|   0     0 |conntrackd           163052.5%   0    0 |python2              1728   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 22:11:49 ubuntu dstat.sh[1624]: 19-02 22:11:49|  4   3  46  47   2| 669M  273M  113M 2777M|5839B 3240B|   0   968k|   0  65.0 | 564  1101 |1.44 1.44 1.38|  0 1.0   0|   0     0 |etcd                 2717 1.0%   0    0 |python2              1728   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 22:11:50 ubuntu dstat.sh[1624]: 19-02 22:11:50|  3   2  46  47   2| 669M  272M  114M 2777M|6395B 3240B|   0   952k|   0  67.0 | 600  1057 |1.44 1.44 1.38|1.0   0   0|   0     0 |conntrackd           163051.5%   0    0 |python2              1728   14k 463B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 22:11:51 ubuntu dstat.sh[1624]: 19-02 22:11:51|  3   3  48  46   1| 669M  272M  114M 2777M|6412B 3240B|   0  1008k|   0  72.0 | 727  1198 |1.44 1.44 1.38|  0 1.0   0|   0     0 |mysqld               879  1.0%   0    0 |python2              1728   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 22:11:52 ubuntu dstat.sh[1624]: 19-02 22:11:52|  3   1  37  60   0| 670M  271M  114M 2777M|5625B 3240B|   0  3184k|   0  92.0 | 543   948 |1.44 1.44 1.38|  0 1.0   0|   0     0 |jbd2/vda1-8          293  0.5%   0    0 |python2              1728   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 22:11:53 ubuntu dstat.sh[1624]: 19-02 22:11:53|  3   4  46  47   1| 670M  271M  114M 2777M|6282B 3240B|   0   504k|   0  46.0 | 477  1032 |1.44 1.44 1.38|  0 1.0   0|   0     0 |mysqld               879  3.5%   0    0 |python2              1728   14k 450B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 19 22:11:54 ubuntu dstat.sh[1624]: 19-02 22:11:54| 10  10  33  44   4| 671M  270M  114M 2777M|7642B 2958B|   0   944k|   0  96.0 | 719  1936 |1.48 1.45 1.39|3.0 1.0 2.0|   0     0 |mysqld               879   18%   0    0 |python2              1728   14k 470B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 19 22:11:55 ubuntu dstat.sh[1624]: 19-02 22:11:55| 11   9  36  34  11| 671M  269M  114M 2777M|6546B 3240B|   0  1256k|   0   120 | 829  2132 |1.48 1.45 1.39|  0 1.0   0|   0     0 |mysqld               879   19%   0    0 |python2              1728   14k 473B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 19 22:11:56 ubuntu dstat.sh[1624]: 19-02 22:11:56|  9   9  50  32   1| 672M  268M  115M 2777M|6618B 2916B|   0  1344k|   0   109 | 657  1505 |1.48 1.45 1.39|  0 1.0   0|   0     0 |mysqld               879   15%   0    0 |python2              1728   14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 19 22:11:57 ubuntu dstat.sh[1624]: 19-02 22:11:57|  3   5  41  34  16| 672M  268M  115M 2777M|6199B 3240B|   0   980k|   0  90.0 | 676  1321 |1.48 1.45 1.39|2.0 1.0   0|   0     0 |mysqld               879   15%   0    0 |python2              1728   14k 471B1.0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 19 22:11:58 ubuntu dstat.sh[1624]: 19-02 22:11:58| 13  11  26  36  13| 672M  267M  115M 2777M|5704B 2970B|   0   696k|   0  56.0 | 622  1004 |1.48 1.45 1.39|1.0 1.0   0|   0     0 |mysqld               879   24%   0    0 |python2              1728   14k 472B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 19 22:11:59 ubuntu dstat.sh[1624]: 19-02 22:11:59| 27  23  44   3   2| 672M  267M  115M 2777M|5441B 3280B|   0  4096B|   0  1.00 | 594   693 |1.52 1.46 1.39|1.0 3.0   0|   0     0 |mysqld               879   50%   0    0 |python2              1728   14k 466B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 19 22:12:00 ubuntu dstat.sh[1624]: 19-02 22:12:00|  9  12  36  33   9| 673M  266M  115M 2777M|7452B 2808B|   0  1064k|   0  88.0 | 882  1655 |1.52 1.46 1.39|  0 1.0   0|   0     0 |mysqld               879   19%   0    0 |python2              1728   14k 466B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 19 22:12:01 ubuntu dstat.sh[1624]: 19-02 22:12:01|  7   6  44  34   9| 674M  266M  115M 2777M|8896B 3348B|   0  1144k|   0  77.0 | 884  2087 |1.52 1.46 1.39|1.0   0   0|   0     0 |mysqld               879   10%   0    0 |python2              1728   14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
