-- Logs begin at Wed 2020-03-11 22:57:50 UTC, end at Thu 2020-03-12 00:22:46 UTC. --
Mar 11 23:42:00 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 23:42:01 ubuntu dstat.sh[1739]: [286B blob data]
Mar 11 23:42:01 ubuntu dstat.sh[1739]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 23:42:01 ubuntu dstat.sh[1739]: 11-03 23:42:01| 17   5  54  22   2| 424M  298M  112M 2873M|   0     0 | 203k 3645k|10.8  36.8 | 784  1371 |1.48 1.36 1.28|1.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3554 2513k2352k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 23:42:02 ubuntu dstat.sh[1739]: 11-03 23:42:02| 16  26  26  27   4| 424M  298M  112M 2873M|9130B 1944B|   0  4860k|   0  45.0 |1270  3199 |1.48 1.36 1.28|  0 3.0 315|   0     0 |bash                 3554 6.5% 688k  20k|bash                 3554  688k  20k6.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 23:42:03 ubuntu dstat.sh[1739]: 11-03 23:42:03|  6   9  22  62   1| 423M  298M  112M 2873M|8756B 2160B|   0    12M|   0  93.0 | 606  1086 |1.48 1.36 1.28|  0 2.0  83|   0     0 |beam.smp             2265 1.0%   0    0 |bash                 3554  730k5267B1.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 23:42:04 ubuntu dstat.sh[1739]: 11-03 23:42:04|  4   4   1  92   1| 423M  298M  112M 2873M|5594B 1944B|   0    16M|   0  18.0 | 307   510 |1.48 1.36 1.28|2.0 1.0  30|   0     0 |bash                 3554 1.0% 130k2396B|bash                 3554  130k2396B1.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 23:42:05 ubuntu dstat.sh[1739]: 11-03 23:42:05|  3   2  46  48   1| 424M  298M  112M 2873M|4869B 2160B|   0  1032k|   0  57.0 | 370   465 |1.48 1.36 1.28|1.0 2.0  10|   0     0 |rcu_sched            8    0.5%   0    0 |bash                 3554  190k 439B  0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 23:42:06 ubuntu dstat.sh[1739]: 11-03 23:42:06| 16  20  43  20   2| 424M  297M  112M 2873M|3479B 1944B|   0  1464k|   0  44.0 |1114  3137 |1.36 1.33 1.27|1.0   0 160|   0     0 |systemd              1    5.0%   0    0 |bash                 3554 1158k9814B1.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 23:42:07 ubuntu dstat.sh[1739]: 11-03 23:42:07| 28  34  30   2   6| 427M  294M  112M 2873M|5466B 2202B|   0    96k|   0  6.00 |1864  5816 |1.36 1.33 1.27|3.0   0 239|   0     0 |systemd              1     14%   0    0 |bash                 3554 1534k  13k4.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 23:42:08 ubuntu dstat.sh[1739]: 11-03 23:42:08| 11  10  77   0   2| 549M  172M  112M 2995M|4755B 2160B|   0     0 |   0     0 | 858  3059 |1.36 1.33 1.27|1.0   0  26|   0     0 |systemd              1    9.0%   0    0 |bash                 3554  256k1616B  0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 11 23:42:09 ubuntu dstat.sh[1739]: 11-03 23:42:09| 24  23  42   0  10| 558M  163M  112M 2995M|3877B 1944B|   0     0 |   0     0 |1325  2957 |1.36 1.33 1.27|1.0   0 289|   0     0 |keystone-manage      3138  12%2125k  81k|keystone-manage      3138 2125k  81k 12%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 11 23:42:10 ubuntu dstat.sh[1739]: 11-03 23:42:10| 33   5  45  13   4| 572M  148M  112M 2996M|4992B 2160B| 692k    0 |51.0     0 | 669   829 |1.36 1.33 1.27|1.0   0   0|   0     0 |keystone-manage      3138  36%3573k   0 |keystone-manage      3138 3573k   0  36%|mysqld       173M|   0     0 |  15    5    0    6    0
