-- Logs begin at Tue 2020-03-03 20:07:15 UTC, end at Tue 2020-03-03 21:48:05 UTC. --
Mar 03 20:57:35 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 03 20:57:35 ubuntu dstat.sh[1317]: [286B blob data]
Mar 03 20:57:35 ubuntu dstat.sh[1317]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 03 20:57:35 ubuntu dstat.sh[1317]: 03-03 20:57:35| 15   4  57  22   2| 453M  622M  134M 2514M|   0     0 | 144k 2632k|6.97  31.5 | 735  1209 |1.59 1.41 1.33|1.0   0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 4087 2112k1951k0.2%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 03 20:57:36 ubuntu dstat.sh[1317]: 03-03 20:57:36| 21  33  40   3   2| 453M  622M  134M 2515M|4817B 2160B| 264k 1260k|4.00  53.0 |1836  3906 |1.59 1.41 1.33|1.0   0 405|   0     0 |bash                 4087 6.5%1607k  25k|bash                 4087 1607k  25k6.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 03 20:57:37 ubuntu dstat.sh[1317]: 03-03 20:57:37| 32  29  38   0   1| 454M  621M  134M 2515M|4640B 1998B|   0    24k|   0  6.00 |1510  4659 |1.59 1.41 1.33|1.0   0 285|   0     0 |systemd              1     10%   0    0 |bash                 4087 2235k  18k4.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 03 20:57:38 ubuntu dstat.sh[1317]: 03-03 20:57:38| 27  31  41   0   2| 579M  496M  134M 2637M|4183B 2106B|   0  8192B|   0  2.00 |2100  7282 |1.59 1.41 1.33|  0   0 140|   0     0 |systemd              1     19%   0    0 |bash                 4087  670k5284B1.0%|mysqld       174M|   0     0 |  16    3    0    5    0
Mar 03 20:57:39 ubuntu dstat.sh[1317]: 03-03 20:57:39| 12  19  69   0   1| 579M  496M  134M 2637M|4630B 2160B|   0     0 |   0     0 |1153  2580 |1.59 1.41 1.33|1.0   0 232|   0     0 |bash                 4087 4.0% 405k  13k|bash                 4087  405k  13k4.0%|mysqld       174M|   0     0 |  16    5    0    5    0
Mar 03 20:57:40 ubuntu dstat.sh[1317]: 03-03 20:57:40| 38  11  48   3   0| 600M  474M  134M 2637M|4775B 2160B| 108k    0 |2.00     0 | 849  1472 |1.54 1.41 1.33|1.0   0  65|   0     0 |keystone-manage      2719  37%5077k  81k|keystone-manage      2719 5077k  81k 37%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 03 20:57:41 ubuntu dstat.sh[1317]: 03-03 20:57:41|  6   2  24  67   0| 601M  472M  134M 2638M|5386B 2160B| 544k 1284k|43.0  30.0 | 587   848 |1.54 1.41 1.33|  0 2.0   0|   0     0 |keystone-manage      2719 5.5% 364k   0 |keystone-manage      2719  364k   0 5.5%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 03 20:57:42 ubuntu dstat.sh[1317]: 03-03 20:57:42|  6   1   0  93   1| 603M  471M  134M 2638M|4712B 2106B| 112k  820k|18.0  79.0 | 632   787 |1.54 1.41 1.33|  0 2.0   0|   0     0 |keystone-manage      2719 4.0% 501k   0 |keystone-manage      2719  501k   0 4.0%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 03 20:57:43 ubuntu dstat.sh[1317]: 03-03 20:57:43|  2   1   0  96   1| 603M  470M  134M 2638M|8124B 2214B|  20k   17M|2.00  18.0 | 479   693 |1.54 1.41 1.33|  0 2.0   0|   0     0 |etcd                 2413 0.5%   0    0 |keystone-manage      2719   16k   0   0%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 03 20:57:44 ubuntu dstat.sh[1317]: 03-03 20:57:44|  4   2  26  68   2| 604M  470M  134M 2638M|4016B 2160B|  28k 8192k|6.00  8.00 | 459   714 |1.54 1.41 1.33|  0 1.0   0|   0     0 |keystone-manage      2719 3.0% 202k   0 |keystone-manage      2719  202k   0 3.0%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 03 20:57:45 ubuntu dstat.sh[1317]: 03-03 20:57:45| 20   2  48  30   1| 616M  457M  134M 2638M|4931B 1998B| 212k 7748k|15.0  8.00 | 607   754 |1.50 1.40 1.33|  0 1.0   0|   0     0 |keystone-manage      2719  19%2780k  46k|keystone-manage      2719 2780k  46k 19%|mysqld       174M|   0     0 |  16    5    0    7    0
