"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","27 Mar 2020 05:14:58 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
27-03 05:14:58,16.329,4.515,56.190,21.649,1.317,442171392,494116864,120356864,2838413312,0,0,177023.642,3109477.679,10.152,34.799,744.011,1368.573,1.140,1.140,1.100,2,0,24.006,0,0,14,3,0,5,0
27-03 05:14:59,15.122,35.610,37.561,0.976,10.732,442650624,493256704,120365056,2838704128,5782,1944,155648,122880,3,8,1344,3582,1.140,1.140,1.100,6,0,392,0,0,14,3,0,5,0
27-03 05:15:00,28,31,37,0,4,442376192,493322240,120365056,2838851584,4252,2038,0,1392640,0,13,1500,4029,1.140,1.140,1.100,3,0,261,0,0,14,3,0,5,0
27-03 05:15:01,18.593,20.603,40.201,19.598,1.005,443215872,492441600,120365056,2838917120,4314,1674,0,33615872,0,38,1406,3743,1.210,1.150,1.110,2,0,170,0,0,14,3,0,5,0
27-03 05:15:02,16.327,16.837,65.816,0,1.020,573657088,361603072,120365056,2966937600,4459,1998,0,0,0,0,1564,3896,1.210,1.150,1.110,0,0,51,0,0,16,3,0,5,0
27-03 05:15:03,12.195,25.854,56.585,0,5.366,574939136,360300544,120365056,2966958080,4156,1944,0,0,0,0,1288,3067,1.210,1.150,1.110,2,0,294,0,0,16,5,0,8,0
27-03 05:15:04,37.624,4.950,45.545,8.911,2.970,596295680,338259968,120381440,2967580672,5662,1728,503808,184320,24,2,678,990,1.210,1.150,1.110,2,0,2,0,0,16,5,0,8,0
27-03 05:15:05,41.089,4.455,46.535,4.455,3.465,617312256,316518400,120389632,2968178688,3268,1944,585728,0,68,0,626,796,1.210,1.150,1.110,1,0,0,0,0,16,5,0,8,0
27-03 05:15:06,43,3.500,47,4.500,2,643960832,288436224,120442880,2969419776,7183,1944,675840,0,48,0,646,815,1.190,1.150,1.110,2,0,0,0,0,16,5,0,8,0
27-03 05:15:07,29.353,10.945,36.318,21.393,1.990,659681280,271646720,120512512,2970251264,3365,1728,98304,1470464,7,33,614,1729,1.190,1.150,1.110,0,1,0,0,0,16,7,0,8,0
27-03 05:15:08,2.525,1.010,48.990,46.970,0.505,660049920,270917632,120635392,2970488832,3468,1944,0,942080,0,67,498,1011,1.190,1.150,1.110,0,2,0,0,0,16,7,0,8,0
27-03 05:15:09,2.551,1.531,48.980,45.408,1.531,661098496,269111296,120860672,2970992640,4843,1944,81920,1748992,1,125,704,1476,1.190,1.150,1.110,0,1,2,0,0,16,7,0,9,0
27-03 05:15:10,3.518,2.513,49.246,43.216,1.508,661598208,267882496,121159680,2971394048,5202,1728,0,2015232,0,142,753,1466,1.190,1.150,1.110,0,1,0,0,0,16,7,0,8,0
27-03 05:15:11,5.941,7.426,40.099,43.564,2.970,662261760,266743808,121376768,2971623424,3365,1944,0,1552384,0,118,717,1545,1.260,1.160,1.110,0,1,0,0,0,16,7,0,8,0
27-03 05:15:12,8.458,9.950,40.299,37.313,3.980,662925312,265666560,121659392,2971754496,7354,1944,0,1277952,0,134,793,1989,1.260,1.160,1.110,0,1,0,0,0,16,7,0,8,0
27-03 05:15:13,10.553,12.060,48.744,28.141,0.503,663310336,264908800,121925632,2971860992,7465,1944,0,1355776,0,117,702,1643,1.260,1.160,1.110,0,1,0,0,0,16,7,0,8,0
27-03 05:15:14,11.735,10.204,48.469,29.082,0.510,663949312,263983104,122183680,2971889664,3599,1944,0,1327104,0,116,674,1447,1.260,1.160,1.110,0,1,0,0,0,16,7,0,8,0
27-03 05:15:15,12.121,10.606,49.495,27.778,0,664100864,263733248,122294272,2971877376,4709,1944,0,647168,0,51,516,947,1.260,1.160,1.110,0,1,0,0,0,16,7,0,8,0
27-03 05:15:16,14.573,17.085,23.116,43.719,1.508,664301568,263417856,122445824,2971840512,3918,1944,0,3330048,0,107,639,956,1.240,1.160,1.110,0,1,0,0,0,16,7,0,8,0
27-03 05:15:17,13.930,10.945,31.343,42.786,0.995,665014272,262287360,122699776,2971987968,5496,1944,0,1441792,0,112,870,1653,1.240,1.160,1.110,1,1,0,0,0,16,7,0,8,0
27-03 05:15:18,10,12.500,45.500,30,2,665223168,261898240,122843136,2972016640,10034,1944,0,1003520,0,71,712,1289,1.240,1.160,1.110,1,1,0,0,0,16,7,0,8,0
27-03 05:15:19,10.660,5.076,41.624,39.594,3.046,665468928,261455872,123002880,2972049408,5011,1674,0,1236992,0,84,909,1674,1.240,1.160,1.110,0,1,2,0,0,16,7,0,8,0
27-03 05:15:20,1.515,1.515,26.768,69.697,0.505,665739264,260943872,123076608,2972217344,4022,1944,0,413696,0,29,455,862,1.240,1.160,1.110,0,2,0,0,0,16,7,0,8,0
27-03 05:15:21,1.523,1.015,16.751,79.188,1.523,665677824,261042176,123080704,2972176384,4698,1836,0,94208,0,10,323,593,1.380,1.190,1.120,0,1,0,0,0,16,7,0,8,0
27-03 05:15:22,1.485,4.455,7.921,82.178,3.960,666710016,191303680,123092992,3039289344,3170,1890,0,30744576,0,36,329,575,1.380,1.190,1.120,0,2,0,0,0,16,7,0,8,0
