"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 10:48:29 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 10:48:29,17.811,5.066,54.709,21.018,1.395,446648320,763088896,90411008,2620788736,0,0,204986.343,2793646.025,11.403,37.320,831.025,1508.024,0.990,1.290,1.220,2,0,28.350,0,0,14,3,0,5,0
31-03 10:48:30,25.628,34.673,36.683,1.508,1.508,441630720,767463424,90423296,2621202432,5414,2106,278528,151552,4,10,1427,3932,0.990,1.280,1.220,1,0,412,0,0,14,3,0,5,0
31-03 10:48:31,26.500,31.500,37,0,5,441716736,767160320,90423296,2621358080,5317,1998,0,24576,0,6,1805,4320,0.990,1.280,1.220,1,0,275,0,0,14,3,0,5,0
31-03 10:48:32,26.020,25,48.469,0,0.510,573382656,635158528,90423296,2749403136,5224,2160,0,4096,0,1,2240,7138,0.990,1.280,1.220,0,0,104,0,0,16,3,0,5,0
31-03 10:48:33,14.646,22.222,62.626,0,0.505,573505536,634990592,90427392,2749427712,5827,2160,0,0,0,0,1316,2975,0.990,1.280,1.220,1,0,271,0,0,16,5,0,7,0
31-03 10:48:34,37.879,6.566,47.475,6.566,1.515,596353024,611246080,90648576,2750087168,5945,2160,823296,0,91,0,703,1172,0.990,1.280,1.220,1,0,26,0,0,16,5,0,7,0
31-03 10:48:35,27.228,4.950,44.554,17.822,5.446,612499456,593661952,91394048,2750779392,5140,1944,1347584,323584,240,2,752,1405,0.990,1.280,1.220,1,0,0,0,0,16,5,0,7,0
31-03 10:48:36,43.216,2.010,47.236,6.533,1.005,630243328,574959616,91410432,2751721472,5265,2160,630784,0,46,0,700,841,0.990,1.280,1.220,1,0,0,0,0,16,5,0,7,0
31-03 10:48:37,37.811,9.950,32.836,14.925,4.478,646393856,557510656,91553792,2752802816,3854,1944,249856,1294336,16,11,746,1541,0.990,1.280,1.220,0,1,0,0,0,16,7,0,7,0
