-- Logs begin at Fri 2020-03-27 20:30:30 UTC, end at Fri 2020-03-27 21:48:16 UTC. --
Mar 27 21:10:35 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 21:10:36 ubuntu dstat.sh[1501]: [286B blob data]
Mar 27 21:10:36 ubuntu dstat.sh[1501]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 21:10:36 ubuntu dstat.sh[1501]: 27-03 21:10:36| 19   5  58  17   1| 423M  484M  115M 2693M|   0     0 | 211k 3536k|11.8  39.4 | 844  1470 |1.40 1.22 1.11|1.0 1.0  28|   0     0 |systemd              1    0.5%   0    0 |bash                 3564 2783k2602k0.2%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 27 21:10:37 ubuntu dstat.sh[1501]: 27-03 21:10:37| 23  34  27  16   1| 423M  483M  115M 2693M|4946B 2160B| 204k   33M|3.00  47.0 |1312  3413 |1.40 1.22 1.11|2.0   0 362|   0     0 |bash                 3564 5.5%2609k  24k|bash                 3564 2609k  24k5.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 27 21:10:38 ubuntu dstat.sh[1501]: 27-03 21:10:38| 31  32  37   0   1| 424M  482M  115M 2693M|  12k 1944B|   0    16k|   0  4.00 |1729  6349 |1.40 1.22 1.11|1.0   0 235|   0     0 |systemd              1     15%   0    0 |bash                 3564 1418k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 27 21:10:39 ubuntu dstat.sh[1501]: 27-03 21:10:39| 24  33  43   0   0| 549M  357M  115M 2815M|  26k 1944B|   0     0 |   0     0 |1601  6727 |1.40 1.22 1.11|1.0   0 248|   0     0 |systemd              1     14%   0    0 |bash                 3564  596k  12k3.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 27 21:10:40 ubuntu dstat.sh[1501]: 27-03 21:10:40| 39  14  46   1   1| 570M  336M  115M 2816M|5705B 2160B| 108k    0 |2.00     0 | 877  1520 |1.37 1.21 1.11|1.0 1.0 100|   0     0 |keystone-manage      2907  37%5102k  81k|keystone-manage      2907 5102k  81k 37%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 21:10:41 ubuntu dstat.sh[1501]: 27-03 21:10:41| 37   4  48  11   0| 590M  314M  115M 2817M|4277B 1944B| 952k    0 |89.0     0 | 705   902 |1.37 1.21 1.11|1.0   0   0|   0     0 |keystone-manage      2907  39%4741k  46k|keystone-manage      2907 4741k  46k 39%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 21:10:42 ubuntu dstat.sh[1501]: 27-03 21:10:42| 47   4  45   6   0| 613M  290M  115M 2818M|4511B 1944B| 660k  632k|48.0  4.00 | 716   826 |1.37 1.21 1.11|1.0   0   0|   0     0 |keystone-manage      2907  47%5992k 245k|keystone-manage      2907 5992k 245k 47%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 21:10:43 ubuntu dstat.sh[1501]: 27-03 21:10:43| 32  12  37  19   1| 632M  270M  115M 2819M|3698B 1944B| 176k 1096k|9.00  33.0 |1186  2082 |1.37 1.21 1.11|1.0   0 2.0|   0     0 |keystone-manage      2907  23%1459k 410k|keystone-manage      2907 1459k 410k 23%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 27 21:10:44 ubuntu dstat.sh[1501]: 27-03 21:10:44|  3   3  49  46   1| 632M  270M  115M 2819M|3504B 1944B|   0  1400k|   0  96.0 | 768  1178 |1.37 1.21 1.11|1.0   0   0|   0     0 |mysqld               757  1.0%   0    0 |python2              1817   14k 464B  0%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 27 21:10:45 ubuntu dstat.sh[1501]: 27-03 21:10:45|  2   2  50  47   0| 632M  269M  115M 2819M|6409B 2038B|   0  1544k|   0   111 | 701  1236 |1.42 1.23 1.12|1.0   0   0|   0     0 |mysqld               757  1.0%   0    0 |python2              1817   14k 451B0.5%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 21:10:46 ubuntu dstat.sh[1501]: 27-03 21:10:46|  3   1  48  48   0| 633M  268M  116M 2819M|6354B 1944B|   0  1396k|   0   100 | 647  1185 |1.42 1.23 1.12|  0 2.0   0|   0     0 |keystone-manage      2907 1.0%   0    0 |python2              1817   14k 455B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 21:10:47 ubuntu dstat.sh[1501]: 27-03 21:10:47|  3   2  44  51   1| 633M  267M  116M 2820M|6719B 2160B|   0  1584k|   0   117 | 814  1523 |1.42 1.23 1.12|1.0 1.0   0|   0     0 |mysqld               757  3.5%   0    0 |python2              1817   14k 465B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 21:10:48 ubuntu dstat.sh[1501]: 27-03 21:10:48| 12   9  38  41   0| 634M  266M  116M 2820M|4347B 1944B|   0  1372k|   0   148 | 891  2255 |1.42 1.23 1.12|  0 1.0   0|   0     0 |mysqld               757   17%   0    0 |python2              1817   14k 462B0.5%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 21:10:49 ubuntu dstat.sh[1501]: 27-03 21:10:49|  9   8  44  39   1| 634M  265M  116M 2820M|5564B 1944B|   0  1344k|   0   125 | 906  1869 |1.42 1.23 1.12|1.0 1.0   0|   0     0 |mysqld               757   13%   0    0 |python2              1817   14k 465B0.5%|mysqld       189M|   0     0 |  16    7    0    8    0
Mar 27 21:10:50 ubuntu dstat.sh[1501]: 27-03 21:10:50|  5   4  46  46   0| 635M  264M  117M 2820M|4010B 1944B|   0  1448k|   0   126 | 672  1670 |1.47 1.24 1.12|  0 1.0   0|   0     0 |mysqld               757  5.5%   0    0 |python2              1817   14k 455B  0%|mysqld       189M|   0     0 |  16    7    0    8    0
Mar 27 21:10:51 ubuntu dstat.sh[1501]: 27-03 21:10:51|  8   6  42  45   1| 636M  263M  117M 2820M|4191B 1944B|   0  1540k|   0   135 | 736  1715 |1.47 1.24 1.12|  0 1.0   0|   0     0 |mysqld               757  9.5%   0    0 |python2              1817   14k 453B0.5%|mysqld       190M|   0     0 |  16    7    0    8    0
