-- Logs begin at Thu 2020-03-26 11:05:12 UTC, end at Thu 2020-03-26 12:43:51 UTC. --
Mar 26 11:52:06 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 26 11:52:06 ubuntu dstat.sh[2159]: [286B blob data]
Mar 26 11:52:06 ubuntu dstat.sh[2159]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 26 11:52:06 ubuntu dstat.sh[2159]: 26-03 11:52:06| 16   5  54  24   2| 423M  413M  112M 2762M|   0     0 | 208k 3326k|11.6  34.9 | 737  1262 |1.45 1.29 1.25|1.0 1.0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3470 2412k2246k0.2%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 26 11:52:07 ubuntu dstat.sh[2159]: 26-03 11:52:07| 18  33   4  39   6| 424M  412M  112M 2762M|5052B 2160B|   0  2644k|   0   143 |1437  3444 |1.58 1.32 1.26|2.0   0 403|   0     0 |bash                 3470 7.0%1251k  25k|bash                 3470 1251k  25k7.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 26 11:52:08 ubuntu dstat.sh[2159]: 26-03 11:52:08| 25  35  40   0   2| 422M  414M  112M 2762M|4073B 1890B|   0    20k|   0  5.00 |1786  4223 |1.58 1.32 1.26|1.0   0 258|   0     0 |systemd              1     10%   0    0 |bash                 3470 2114k  16k3.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 26 11:52:09 ubuntu dstat.sh[2159]: 26-03 11:52:09| 27  30  39   0   4| 423M  412M  112M 2762M|5631B 2214B|   0    16k|   0  4.00 |2279  6517 |1.58 1.32 1.26|1.0   0 200|   0     0 |systemd              1     14%   0    0 |bash                 3470 1094k9863B2.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 26 11:52:10 ubuntu dstat.sh[2159]: 26-03 11:52:10| 10   7  80   0   2| 547M  288M  112M 2884M|3476B 2160B|   0     0 |   0     0 | 771  1525 |1.58 1.32 1.26|  0   0  18|   0     0 |systemd              1    8.0%   0    0 |bash                 3470  116k 392B  0%|mysqld       174M|   0     0 |  16    3    0    5    0
Mar 26 11:52:11 ubuntu dstat.sh[2159]: 26-03 11:52:11| 13  24  47   0  17| 548M  287M  112M 2884M|4342B 2160B|   0     0 |   0     0 |1228  2806 |1.58 1.32 1.26|1.0   0 263|   0     0 |bash                 3470 6.5% 568k  17k|bash                 3470  568k  17k6.5%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 26 11:52:12 ubuntu dstat.sh[2159]: 26-03 11:52:12| 37   9  39  14   2| 569M  266M  112M 2884M|3633B 2160B| 160k   11M|7.00  17.0 | 679  1155 |1.61 1.33 1.26|  0 5.0  35|   0     0 |keystone-manage      3555  38%5146k  81k|keystone-manage      3555 5146k  81k 38%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 26 11:52:13 ubuntu dstat.sh[2159]: 26-03 11:52:13| 12   2  42  44   1| 574M  260M  112M 2885M|4129B 1998B| 728k   22M|68.0  24.0 | 611   919 |1.61 1.33 1.26|1.0   0   0|   0     0 |keystone-manage      3555  12%1117k   0 |keystone-manage      3555 1117k   0  12%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 26 11:52:14 ubuntu dstat.sh[2159]: 26-03 11:52:14| 41   4  46   6   3| 593M  240M  112M 2886M|3246B 2106B| 876k    0 |90.0     0 | 649   967 |1.61 1.33 1.26|2.0   0   0|   0     0 |keystone-manage      3555  44%4923k  81k|keystone-manage      3555 4923k  81k 44%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 26 11:52:15 ubuntu dstat.sh[2159]: 26-03 11:52:15| 48   4  44   2   2| 618M  214M  112M 2887M|  11k 2160B| 192k    0 |16.0     0 | 734   975 |1.61 1.33 1.26|3.0   0   0|   0     0 |keystone-manage      3555  47%6062k 512k|keystone-manage      3555 6062k 512k 47%|mysqld       177M|   0     0 |  16    7    0    8    0
