-- Logs begin at Fri 2020-03-27 21:08:42 UTC, end at Fri 2020-03-27 22:38:53 UTC. --
Mar 27 21:52:03 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 21:52:04 ubuntu dstat.sh[2900]: [286B blob data]
Mar 27 21:52:04 ubuntu dstat.sh[2900]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 21:52:04 ubuntu dstat.sh[2900]: 27-03 21:52:04| 17   5  59  18   1| 423M  328M  112M 2844M|   0     0 | 255k 3660k|12.7  37.2 | 807  1409 |1.58 1.17 1.08|1.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3885 2614k2432k0.2%|mysqld       174M|   0     0 |  13    3    0    5    0
Mar 27 21:52:05 ubuntu dstat.sh[2900]: 27-03 21:52:05| 11  17  39  32   3| 424M  327M  112M 2844M|4597B 2160B|   0  3940k|   0  15.0 | 771  1737 |1.58 1.17 1.08|3.0   0 171|   0     0 |bash                 3885 3.0%1286k  11k|bash                 3885 1286k  11k3.0%|mysqld       174M|   0     0 |  13    3    0    5    0
Mar 27 21:52:06 ubuntu dstat.sh[2900]: 27-03 21:52:06| 27  29  38   4   1| 425M  326M  112M 2844M|4078B 1782B|   0    20k|   0  5.00 |1495  4601 |1.58 1.17 1.08|5.0   0 245|   0     0 |systemd              1     11%   0    0 |bash                 3885 1825k  15k3.0%|mysqld       174M|   0     0 |  13    3    0    5    0
Mar 27 21:52:07 ubuntu dstat.sh[2900]: 27-03 21:52:07| 27  20  48   4   2| 549M  201M  112M 2966M|5101B 2322B|   0  8024k|   0  19.0 |1473  4537 |1.58 1.17 1.08|  0   0  76|   0     0 |systemd              1     19%   0    0 |bash                 3885  232k 656B  0%|mysqld       174M|   0     0 |  15    3    0    5    0
Mar 27 21:52:08 ubuntu dstat.sh[2900]: 27-03 21:52:08| 26  26  48   0   0| 559M  192M  112M 2966M|4900B 2106B|   0     0 |   0     0 |1349  3253 |1.53 1.17 1.08|1.0   0 297|   0     0 |keystone-manage      4302  11%2125k  81k|keystone-manage      4302 2125k  81k 11%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 27 21:52:09 ubuntu dstat.sh[2900]: 27-03 21:52:09| 40   4  47   6   2| 574M  176M  112M 2967M|4285B 1998B| 708k    0 |54.0     0 | 644   823 |1.53 1.17 1.08|  0 1.0   0|   0     0 |keystone-manage      4302  43%3821k   0 |keystone-manage      4302 3821k   0  43%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 27 21:52:10 ubuntu dstat.sh[2900]: 27-03 21:52:10| 39   4  46  11   1| 594M  154M  112M 2968M|7774B 2160B|1032k  920k| 108  4.00 | 698   920 |1.53 1.17 1.08|1.0   0   0|   0     0 |keystone-manage      4302  41%4907k  46k|keystone-manage      4302 4907k  46k 41%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 27 21:52:11 ubuntu dstat.sh[2900]: 27-03 21:52:11| 45   5  47   3   0| 619M  128M  112M 2969M|4005B 2160B| 216k    0 |19.0     0 | 501   791 |1.53 1.17 1.08|1.0   0   0|   0     0 |keystone-manage      4302  46%6273k 519k|keystone-manage      4302 6273k 519k 46%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 27 21:52:12 ubuntu dstat.sh[2900]: 27-03 21:52:12| 25  11  31  33   1| 632M  114M  112M 2970M|8645B 1944B|   0  2096k|   0  89.0 |1009  1864 |1.53 1.17 1.08|  0 1.0   0|   0     0 |python2              1605  15% 111k 121k|python3.6            7820  111k 231k2.0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 27 21:52:13 ubuntu dstat.sh[2900]: 27-03 21:52:13|  4   2  49  45   1| 632M  113M  112M 2970M|4844B 2160B|   0  1532k|   0   115 | 835  1313 |1.57 1.18 1.08|  0 1.0   0|   0     0 |keystone-manage      4302 1.0%   0    0 |python2              3410   14k 461B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 27 21:52:14 ubuntu dstat.sh[2900]: 27-03 21:52:14|  2   2  48  48   0| 633M  112M  113M 2970M|3489B 1944B|   0  1360k|   0  96.0 | 782  1234 |1.57 1.18 1.08|  0 1.0   0|   0     0 |mysqld               2182 1.0%   0    0 |python2              3410   14k 454B0.5%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 27 21:52:15 ubuntu dstat.sh[2900]: 27-03 21:52:15|  4   1  50  45   0| 634M  110M  113M 2970M|3422B 2160B|   0  1724k|   0   125 | 825  1404 |1.57 1.18 1.08|  0 1.0 2.0|   0     0 |mysqld               2182 1.0%   0    0 |python2              3410   14k 461B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 27 21:52:16 ubuntu dstat.sh[2900]: 27-03 21:52:16| 12   8  42  39   1| 634M  110M  113M 2971M|4247B 2160B|   0   796k|   0  86.0 | 828  1517 |1.57 1.18 1.08|1.0 1.0   0|   0     0 |mysqld               2182  17%   0    0 |python2              3410   14k 460B  0%|mysqld       188M|   0     0 |  15    7    0    7    0
Mar 27 21:52:17 ubuntu dstat.sh[2900]: 27-03 21:52:17|  9   8  42  42   0| 635M  109M  113M 2971M|3596B 2160B|   0  8992k|   0   120 | 867  1744 |1.57 1.18 1.08|  0 1.0   0|   0     0 |mysqld               2182  13%   0    0 |python2              3410   14k 455B0.5%|mysqld       188M|   0     0 |  15    7    0    7    0
Mar 27 21:52:18 ubuntu dstat.sh[2900]: 27-03 21:52:18| 14  10  39  38   0| 635M  108M  113M 2971M|3429B 1944B|   0  1464k|   0   136 |1001  1799 |1.68 1.21 1.09|  0 1.0   0|   0     0 |mysqld               2182  19%   0    0 |python2              3410   14k 458B  0%|mysqld       189M|   0     0 |  15    7    0    7    0
