-- Logs begin at Fri 2020-03-27 04:28:29 UTC, end at Fri 2020-03-27 06:02:11 UTC. --
Mar 27 05:15:19 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 05:15:20 ubuntu dstat.sh[2057]: [286B blob data]
Mar 27 05:15:20 ubuntu dstat.sh[2057]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 05:15:20 ubuntu dstat.sh[2057]: 27-03 05:15:20| 16   4  57  22   1| 421M  500M  116M 2679M|   0     0 | 169k 2931k|9.94  34.3 | 719  1341 |1.41 1.28 1.20|1.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 4345 2377k2227k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 05:15:21 ubuntu dstat.sh[2057]: 27-03 05:15:21| 20  38  38   1   4| 421M  500M  116M 2679M|3130B 1944B| 228k  100k|3.00  10.0 |1403  3673 |1.41 1.28 1.20|4.0   0 378|   0     0 |bash                 4345 6.5%2029k  25k|bash                 4345 2029k  25k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 05:15:22 ubuntu dstat.sh[2057]: 27-03 05:15:22| 26  32  38   2   3| 421M  500M  116M 2679M|4353B 1944B|4096B   20k|1.00  5.00 |1657  4625 |1.38 1.27 1.20|2.0 1.0 272|   0     0 |systemd              1     11%   0    0 |bash                 4345 1852k  17k3.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 27 05:15:23 ubuntu dstat.sh[2057]: 27-03 05:15:23| 26  28  43   1   3| 546M  374M  116M 2801M|3529B 1728B|4096B 6212k|1.00  15.0 |2041  6859 |1.38 1.27 1.20|1.0   0 107|   0     0 |systemd              1     22%   0    0 |bash                 4345  539k2734B1.0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 27 05:15:24 ubuntu dstat.sh[2057]: 27-03 05:15:24| 19  26  34  20   2| 552M  369M  116M 2801M|5071B 1782B|  72k   27M|1.00  27.0 |1357  3186 |1.38 1.27 1.20|1.0   0 294|   0     0 |keystone-manage      3458 5.5%1209k  81k|keystone-manage      3458 1209k  81k5.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:25 ubuntu dstat.sh[2057]: 27-03 05:15:25| 32   5  47  16   0| 568M  352M  116M 2802M|3734B 1944B| 552k    0 |30.0     0 | 614   762 |1.38 1.27 1.20|  0 1.0 1.0|   0     0 |keystone-manage      3458  33%4142k   0 |keystone-manage      3458 4142k   0  33%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:26 ubuntu dstat.sh[2057]: 27-03 05:15:26|  2   2  44  53   0| 568M  352M  116M 2802M|3992B 1890B|  40k  300k|8.00  2.00 | 334   596 |1.38 1.27 1.20|  0 1.0   0|   0     0 |etcd                 3152 0.5%   0    0 |keystone-manage      3458   19k   0 0.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:27 ubuntu dstat.sh[2057]: 27-03 05:15:27| 15   2  47  35   1| 576M  343M  116M 2802M|4780B 1836B| 412k    0 |46.0     0 | 627   876 |1.35 1.27 1.20|1.0   0   0|   0     0 |keystone-manage      3458  15%1845k  46k|keystone-manage      3458 1845k  46k 15%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:28 ubuntu dstat.sh[2057]: 27-03 05:15:28| 31   2  39  27   2| 588M  330M  116M 2802M|4997B 2052B| 112k 8192B|19.0  2.00 | 580   745 |1.35 1.27 1.20|  0 2.0   0|   0     0 |keystone-manage      3458  31%2910k   0 |keystone-manage      3458 2910k   0  31%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:29 ubuntu dstat.sh[2057]: 27-03 05:15:29| 13   2   0  84   0| 595M  323M  116M 2803M|4114B 1944B| 520k  912k|30.0  22.0 | 513   757 |1.35 1.27 1.20|1.0 1.0   0|   0     0 |keystone-manage      3458  13%1870k 107k|keystone-manage      3458 1870k 107k 13%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:30 ubuntu dstat.sh[2057]: 27-03 05:15:30| 15   2  30  53   1| 605M  312M  116M 2803M|4678B 1986B|  16k  764k|1.00  93.0 | 553   635 |1.35 1.27 1.20|  0 2.0 2.0|   0     0 |keystone-manage      3458  13%2189k  67k|keystone-manage      3458 2189k  67k 13%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:31 ubuntu dstat.sh[2057]: 27-03 05:15:31|  3   1   5  90   2| 606M  312M  116M 2803M|3122B 1728B|  32k 1096k|1.00  72.0 | 413   529 |1.35 1.27 1.20|  0 4.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |keystone-manage      3458  278k   0 1.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:32 ubuntu dstat.sh[2057]: 27-03 05:15:32| 24   3  22  51   1| 616M  301M  116M 2804M|4483B 1944B| 136k  636k|12.0  15.0 | 577   758 |1.32 1.26 1.20|3.0   0   0|   0     0 |keystone-manage      3458  24%2660k 353k|keystone-manage      3458 2660k 353k 24%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 05:15:33 ubuntu dstat.sh[2057]: 27-03 05:15:33| 22  14  30  33   2| 628M  288M  116M 2805M|3671B 1944B|   0  1036k|   0  35.0 | 840  1698 |1.32 1.26 1.20|  0 1.0   0|   0     0 |python2              1566  16% 106k 116k|python3.6            8283  103k 214k1.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 27 05:15:34 ubuntu dstat.sh[2057]: 27-03 05:15:34|  3   1  50  46   1| 628M  288M  116M 2805M|3297B 1728B|   0   776k|   0  50.0 | 453   884 |1.32 1.26 1.20|  0 1.0   0|   0     0 |python2              2261 0.5%  14k 462B|python2              2261   14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 27 05:15:35 ubuntu dstat.sh[2057]: 27-03 05:15:35|  3   1  47  48   1| 629M  287M  116M 2805M|4691B 1944B|   0   644k|   0  45.0 | 413   786 |1.32 1.26 1.20|  0 1.0   0|   0     0 |mysqld               1331 1.0%   0    0 |python2              2261   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 27 05:15:36 ubuntu dstat.sh[2057]: 27-03 05:15:36|  2   3  48  49   0| 629M  287M  117M 2805M|3864B 1944B|   0   732k|   0  52.0 | 458   872 |1.32 1.26 1.20|  0 1.0   0|   0     0 |mysqld               1331 0.5%   0    0 |python2              2261   14k 452B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 27 05:15:37 ubuntu dstat.sh[2057]: 27-03 05:15:37|  2   2  36  61   0| 629M  286M  117M 2805M|3264B 1944B|   0  3212k|   0  97.0 | 487   771 |1.38 1.27 1.20|  0 1.0   0|   0     0 |mysqld               1331 0.5%   0    0 |python2              2261   14k 453B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 27 05:15:38 ubuntu dstat.sh[2057]: 27-03 05:15:38|  2   2  49  48   0| 629M  286M  117M 2805M|4293B 1944B|   0   876k|   0  58.0 | 505   931 |1.38 1.27 1.20|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2261   14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 27 05:15:39 ubuntu dstat.sh[2057]: 27-03 05:15:39|  3   3  48  45   3| 629M  285M  117M 2805M|3706B 1944B|   0   916k|   0  66.0 | 584  1063 |1.38 1.27 1.20|  0 1.0   0|   0     0 |mysqld               1331 1.5%   0    0 |python2              2261   14k 460B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 27 05:15:40 ubuntu dstat.sh[2057]: 27-03 05:15:40|  3   1  50  47   0| 630M  285M  117M 2805M|7067B 1944B|   0   700k|   0  53.0 | 572  1149 |1.38 1.27 1.20|  0 1.0 2.0|   0     0 |conntrackd           170221.0%   0    0 |python2              2261   14k 455B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 27 05:15:41 ubuntu dstat.sh[2057]: 27-03 05:15:41|  3   3  49  45   0| 630M  284M  117M 2806M|9542B 1944B|   0   868k|   0  68.0 | 610  1219 |1.38 1.27 1.20|2.0   0   0|   0     0 |mysqld               1331 3.0%   0    0 |python2              2261   14k 453B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 27 05:15:42 ubuntu dstat.sh[2057]: 27-03 05:15:42|  7   8  44  41   1| 630M  284M  117M 2806M|3958B 1728B|   0   592k|   0  61.0 | 624  1168 |1.43 1.29 1.20|  0 1.0   0|   0     0 |mysqld               1331  12%   0    0 |python2              2261   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 27 05:15:43 ubuntu dstat.sh[2057]: 27-03 05:15:43| 11   9  41  38   0| 631M  283M  117M 2806M|5871B 1944B|  52k  568k|1.00  56.0 | 633  1106 |1.43 1.29 1.20|  0 1.0   0|   0     0 |mysqld               1331  16%   0    0 |python2              2261   14k 474B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 27 05:15:44 ubuntu dstat.sh[2057]: 27-03 05:15:44|  8  10  42  41   0| 631M  283M  117M 2806M|4393B 1998B|   0   432k|   0  44.0 | 560  1021 |1.43 1.29 1.20|1.0 1.0   0|   0     0 |mysqld               1331  15%   0    0 |python2              2261   14k 459B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 27 05:15:45 ubuntu dstat.sh[2057]: 27-03 05:15:45| 10   8  43  40   0| 631M  282M  118M 2806M|3878B 2200B|   0   588k|   0  60.0 | 583  1207 |1.43 1.29 1.20|1.0 1.0   0|   0     0 |mysqld               1331  15%   0    0 |python2              2261   14k 459B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 27 05:15:46 ubuntu dstat.sh[2057]: 27-03 05:15:46|  6   3  41  49   1| 631M  282M  118M 2806M|  21k 1944B|   0   636k|   0  52.0 | 539   938 |1.43 1.29 1.20|  0 1.0   0|   0     0 |mysqld               1331 7.0%   0    0 |python2              2261   14k 463B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 27 05:15:47 ubuntu dstat.sh[2057]: 27-03 05:15:47|  3   0  49  48   0| 632M  282M  118M 2806M|  16k 1728B|   0  1156k|   0  42.0 | 463   887 |1.39 1.28 1.20|  0 1.0   0|   0     0 |kworker/1:1H         290  0.5%   0    0 |python2              2261   14k 444B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 27 05:15:48 ubuntu dstat.sh[2057]: 27-03 05:15:48| 16  14  48  22   1| 632M  281M  118M 2806M|4899B 1944B|   0   736k|   0  61.0 | 574   994 |1.39 1.28 1.20|1.0 1.0   0|   0     0 |mysqld               1331  28%   0    0 |python2              2261   14k 464B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 27 05:15:49 ubuntu dstat.sh[2057]: 27-03 05:15:49| 17  16  48  19   1| 632M  281M  118M 2806M|5688B 1728B|   0   820k|   0  67.0 | 689  1032 |1.39 1.28 1.20|  0 1.0   0|   0     0 |mysqld               1331  29%   0    0 |python2              2261   14k 465B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 27 05:15:50 ubuntu dstat.sh[2057]: 27-03 05:15:50| 10  13  32  41   4| 632M  280M  118M 2806M|4399B 1944B|   0  1124k|   0  92.0 | 786  1474 |1.39 1.28 1.20|  0 1.0 2.0|   0     0 |mysqld               1331  18%   0    0 |python2              2261   14k 472B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 27 05:15:51 ubuntu dstat.sh[2057]: 27-03 05:15:51|  8   9  34  48   2| 633M  280M  118M 2806M|3646B 1944B|   0   672k|   0  54.0 | 535   886 |1.39 1.28 1.20|  0 1.0   0|   0     0 |mysqld               1331  14%   0    0 |python2              2261   14k 462B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
