-- Logs begin at Fri 2020-03-27 18:39:35 UTC, end at Fri 2020-03-27 21:07:15 UTC. --
Mar 27 19:39:55 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 19:39:56 ubuntu dstat.sh[13424]: [286B blob data]
Mar 27 19:39:56 ubuntu dstat.sh[13424]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 19:39:56 ubuntu dstat.sh[13424]: 27-03 19:39:56| 13   4  61  20   2| 420M  270M  116M 2902M|   0     0 | 136k 2320k|8.62  27.0 | 611   983 |1.46 1.33 1.28|3.0   0  22|   0     0 |systemd              1    0.3%   0    0 |bash                 161481844k1729k0.2%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 27 19:39:57 ubuntu dstat.sh[13424]: 27-03 19:39:57| 21  36  37   4   3| 421M  269M  116M 2902M|3927B 1728B| 280k  100k|4.00  8.00 |1524  3572 |1.46 1.33 1.28|2.0   0 377|   0     0 |bash                 161486.5%1309k  24k|bash                 161481309k  24k6.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 27 19:39:58 ubuntu dstat.sh[13424]: 27-03 19:39:58| 25  37  38   0   1| 422M  267M  116M 2902M|3660B 1944B|   0    24k|   0  6.00 |1862  4425 |1.46 1.33 1.28|3.0   0 262|   0     0 |systemd              1    9.5%   0    0 |bash                 161482012k  16k3.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 27 19:39:59 ubuntu dstat.sh[13424]: 27-03 19:39:59| 27  34  38   0   2| 422M  267M  116M 2903M|4318B 1728B|   0    12k|   0  3.00 |1501  5163 |1.46 1.33 1.28|6.0   0 188|   0     0 |systemd              1     17%   0    0 |bash                 161481091k9675B2.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 27 19:40:00 ubuntu dstat.sh[13424]: 27-03 19:40:00| 17  34  34  11   5| 546M  143M  116M 3024M|4273B 1944B|   0    13M|   0   114 |1582  3669 |1.46 1.33 1.28|1.0   0 290|   0     0 |systemd              1    6.0%   0    0 |bash                 16148 689k  17k5.5%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 19:40:01 ubuntu dstat.sh[13424]: 27-03 19:40:01| 42   6  47   3   2| 568M  120M  116M 3025M|  10k 1944B| 472k   22M|23.0  22.0 | 624   975 |1.43 1.32 1.28|1.0   0  25|   0     0 |keystone-manage      14817 43%5303k  81k|keystone-manage      148175303k  81k 43%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 19:40:02 ubuntu dstat.sh[13424]: 27-03 19:40:02| 38   9  38  10   6| 588M  499M  116M 2638M|4682B 1728B| 668k  312k|69.0  2.00 | 681   902 |1.43 1.32 1.28|2.0   0   0|   0     0 |keystone-manage      14817 42%4535k  46k|keystone-manage      148174535k  46k 42%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 19:40:03 ubuntu dstat.sh[13424]: 27-03 19:40:03| 38   7  41   3  11| 607M  786M  116M 2340M|4119B 2038B| 624k    0 |44.0     0 | 699   895 |1.43 1.32 1.28|1.0   0 2.0|   0     0 |keystone-manage      14817 45%4899k 174k|keystone-manage      148174899k 174k 45%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 19:40:04 ubuntu dstat.sh[13424]: 27-03 19:40:04| 36  10  32  13   9| 627M  765M  116M 2341M|4418B 1944B| 140k 1164k|13.0  27.0 | 795  1563 |1.43 1.32 1.28|1.0   0   0|   0     0 |keystone-manage      14817 32%2514k 428k|keystone-manage      148172514k 428k 32%|mysqld       184M|   0     0 |  16    7    0    8    0
Mar 27 19:40:05 ubuntu dstat.sh[13424]: 27-03 19:40:05|  9   5  43  40   3| 629M  762M  116M 2342M|6398B 1728B|   0  1200k|   0  77.0 | 855  1458 |1.43 1.32 1.28|  0 1.0   0|   0     0 |keystone-manage      148174.5%  38k  53k|keystone-manage      14817  38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    8    0
