-- Logs begin at Tue 2020-03-31 16:52:51 UTC, end at Tue 2020-03-31 18:51:33 UTC. --
Mar 31 17:42:32 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 17:42:32 ubuntu dstat.sh[1328]: [286B blob data]
Mar 31 17:42:32 ubuntu dstat.sh[1328]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 17:42:32 ubuntu dstat.sh[1328]: 31-03 17:42:32| 14   4  57  24   1| 421M  732M 87.0M 2500M|   0     0 | 169k 2722k|9.19  30.8 | 746  1279 |1.41 1.37 1.37|2.0   0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 3609 2083k1932k0.2%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 31 17:42:33 ubuntu dstat.sh[1328]: 31-03 17:42:33| 19  33  36   3   9| 421M  731M 87.0M 2500M|4710B 1728B| 280k  112k|4.00  9.00 |1348  3716 |1.41 1.37 1.37|4.0   0 392|   0     0 |bash                 3609 7.0%1489k  24k|bash                 3609 1489k  24k7.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 31 17:42:34 ubuntu dstat.sh[1328]: 31-03 17:42:34| 23  29  34   0  14| 420M  731M 87.0M 2500M|4291B 1944B|   0    16k|   0  4.00 |1344  3765 |1.46 1.38 1.38|2.0   0 228|   0     0 |systemd              1     10%   0    0 |bash                 3609 1813k  15k3.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 31 17:42:35 ubuntu dstat.sh[1328]: 31-03 17:42:35| 25  32  35   0   8| 422M  730M 87.0M 2500M|5259B 1728B|   0    16k|   0  4.00 |1304  5519 |1.46 1.38 1.38|1.0   0 199|   0     0 |systemd              1     15%   0    0 |bash                 3609 1094k9863B2.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 31 17:42:36 ubuntu dstat.sh[1328]: 31-03 17:42:36| 18  27  48   0   7| 546M  606M 87.0M 2622M|3762B 1944B|   0     0 |   0     0 |1794  4155 |1.46 1.38 1.38|1.0   0 276|   0     0 |systemd              1    7.0%   0    0 |bash                 3609  551k  15k4.5%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 31 17:42:37 ubuntu dstat.sh[1328]: 31-03 17:42:37| 35   8  46   6   4| 567M  583M 87.1M 2623M|3681B 1728B| 528k    0 |37.0     0 | 801  1199 |1.46 1.38 1.38|1.0 1.0  39|   0     0 |keystone-manage      2741  36%5286k  81k|keystone-manage      2741 5286k  81k 36%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 31 17:42:38 ubuntu dstat.sh[1328]: 31-03 17:42:38| 35   5  45  13   2| 586M  563M 87.3M 2624M|3758B 1944B| 976k  288k| 137  2.00 | 690  1100 |1.46 1.38 1.38|1.0   0   0|   0     0 |keystone-manage      2741  38%4553k  46k|keystone-manage      2741 4553k  46k 38%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 31 17:42:39 ubuntu dstat.sh[1328]: 31-03 17:42:39| 45   4  47   3   1| 607M  542M 87.4M 2625M|3878B 2106B| 732k    0 |49.0     0 | 582   863 |1.42 1.37 1.37|1.0   0   0|   0     0 |keystone-manage      2741  48%5380k 315k|keystone-manage      2741 5380k 315k 48%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 31 17:42:40 ubuntu dstat.sh[1328]: 31-03 17:42:40| 29  12  31  25   3| 623M  524M 87.5M 2625M|3860B 1998B| 108k 1532k|10.0  32.0 | 659  1712 |1.42 1.37 1.37|1.0 1.0   0|   0     0 |keystone-manage      2741  21%1407k 340k|keystone-manage      2741 1407k 340k 21%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 17:42:41 ubuntu dstat.sh[1328]: 31-03 17:42:41|  3   1   1  94   1| 625M  523M 87.5M 2625M|4072B 2160B|   0  1768k|   0   111 | 520   660 |1.42 1.37 1.37|  0 1.0 2.0|   0     0 |keystone-manage      2741 1.0%   0    0 |python2              1462   14k 474B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 17:42:42 ubuntu dstat.sh[1328]: 31-03 17:42:42|  3   3  37  56   2| 625M  522M 87.6M 2626M|4612B 1998B|   0   772k|   0  54.0 | 500   908 |1.42 1.37 1.37|  0 1.0   0|   0     0 |mysqld               588  1.5%   0    0 |python2              1462   14k 457B1.0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 17:42:43 ubuntu dstat.sh[1328]: 31-03 17:42:43|  3   2  46  46   2| 626M  521M 87.8M 2626M|4176B 2106B|   0   992k|   0  71.0 | 736  1143 |1.42 1.37 1.37|  0 1.0 2.0|   0     0 |mysqld               588  1.0%   0    0 |python2              1462   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 17:42:44 ubuntu dstat.sh[1328]: 31-03 17:42:44|  2   1  50  47   0| 626M  520M 88.0M 2626M|9751B 2160B|   0  1152k|   0  84.0 | 741  1192 |1.47 1.38 1.38|  0 1.0   0|   0     0 |jbd2/vda1-8          306  0.5%   0    0 |python2              1462   14k 455B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
