"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Mar 2020 07:51:02 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-03 07:51:02,16.958,4.720,54.546,22.113,1.664,438325248,407326720,112541696,2930184192,0,0,210426.851,3609161.540,10.694,36.700,723.272,1250.783,1.170,1.160,1.120,2,0,24.888,0,0,14,3,0,5,0
18-03 07:51:03,21.538,37.949,37.436,2.564,0.513,439177216,406097920,112549888,2930302976,5154,2160,0,864256,0,32,1528,3898,1.170,1.160,1.120,2,0,423,0,0,14,3,0,5,0
18-03 07:51:04,26.020,33.163,40.306,0,0.510,438640640,406450176,112549888,2930466816,4123,2160,0,24576,0,6,1468,4101,1.240,1.170,1.120,2,0,275,0,0,14,3,0,5,0
18-03 07:51:05,31.122,28.571,38.776,1.020,0.510,570056704,274698240,112549888,3058515968,5128,2160,0,8192,0,2,1965,7167,1.240,1.170,1.120,1,0,148,0,0,16,3,0,5,0
18-03 07:51:06,8.205,18.974,71.795,0,1.026,571842560,272879616,112549888,3058532352,4972,2052,0,0,0,0,1116,2603,1.240,1.170,1.120,5,0,219,0,0,16,5,0,5,0
18-03 07:51:07,41.206,11.558,47.236,0,0,593047552,251568128,112558080,3058630656,5452,2052,0,0,0,0,899,1410,1.240,1.170,1.120,2,0,76,0,0,16,5,0,8,0
18-03 07:51:08,45.500,3.500,36,14,1,615247872,228868096,112701440,3058810880,6356,2160,233472,1794048,38,25,764,910,1.240,1.170,1.120,2,2,2,0,0,16,5,0,8,0
18-03 07:51:09,31.343,4.478,0,59.701,4.478,635281408,207765504,112721920,3059732480,5099,2160,626688,27332608,44,111,787,956,1.240,1.170,1.120,1,2,0,0,0,16,5,0,8,0
18-03 07:51:10,34.518,13.198,32.487,18.782,1.015,656867328,184729600,112807936,3060805632,5880,2160,53248,9560064,6,48,959,1830,1.300,1.190,1.130,1,1,0,0,0,16,7,0,8,0
18-03 07:51:11,3.518,1.005,47.739,47.236,0.503,657219584,183734272,113111040,3061125120,4971,2160,0,1867776,0,128,918,1362,1.300,1.190,1.130,3,0,0,0,0,16,7,0,8,0
