"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","02 Apr 2020 08:31:26 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
02-04 08:31:26,17.025,4.803,55.351,21.665,1.156,441221120,768970752,93057024,2618884096,0,0,190445.154,3204085.120,10.543,37.036,762.635,1396.765,1.600,1.270,1.200,2,0,26.981,0,0,14,3,0,6,0
02-04 08:31:27,18.227,39.409,37.438,0.985,3.941,440950784,768528384,93073408,2619232256,4632,1944,286720,106496,4,9,1464,3973,1.600,1.270,1.200,2,0,425,0,0,14,3,0,6,0
02-04 08:31:28,25.616,31.034,37.931,0,5.419,441077760,768327680,93073408,2619277312,3276,1944,0,24576,0,6,1414,4985,1.600,1.270,1.200,2,0,277,0,0,14,3,0,6,0
02-04 08:31:29,26.866,29.353,39.303,0,4.478,573014016,635723776,93073408,2747523072,3776,1944,65536,8192,1,2,1831,6682,1.600,1.270,1.200,1,0,143,0,0,16,3,0,6,0
02-04 08:31:30,3.883,6.311,83.010,0,6.796,572731392,635998208,93073408,2747531264,3958,1944,0,430080,0,3,532,1230,1.470,1.250,1.200,2,0,66,0,0,16,5,0,6,0
02-04 08:31:31,17.195,21.719,39.367,0,21.719,580526080,628162560,93077504,2747568128,3962,1728,0,0,0,0,1096,2506,1.470,1.250,1.200,2,0,229,0,0,16,5,0,8,0
02-04 08:31:32,26.829,4.878,40.976,20.488,6.829,595939328,611811328,93298688,2748280832,4835,1944,819200,196608,90,2,640,931,1.470,1.250,1.200,2,0,0,0,0,16,5,0,8,0
02-04 08:31:33,28.358,1.990,46.269,19.403,3.980,614686720,592031744,93642752,2748952576,3669,1944,983040,0,148,0,725,1211,1.470,1.250,1.200,3,0,0,0,0,16,5,0,8,0
02-04 08:31:34,44.335,3.941,46.305,3.448,1.970,634613760,570941440,93642752,2750058496,3538,1782,679936,0,49,0,676,857,1.470,1.250,1.200,2,0,0,0,0,16,5,0,8,0
02-04 08:31:35,36.500,9,30.500,23.500,0.500,655814656,548601856,93745152,2751012864,4444,2106,110592,1794048,10,35,1138,1849,1.590,1.280,1.210,2,1,2,0,0,16,7,0,8,0
02-04 08:31:36,3.030,2.020,47.980,46.465,0.505,656322560,547676160,93929472,2751246336,3097,1944,0,1351680,0,77,651,1040,1.590,1.280,1.210,1,1,0,0,0,16,7,0,8,0
