"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","19 Feb 2020 03:35:45 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
19-02 03:35:45,15.238,4.294,53.247,24.831,2.389,481181696,645103616,140349440,2635767808,0,0,147826.992,2408004.852,6.654,30.439,673.289,1199.645,1.480,1.490,1.360,2,1,21.594,0,0,14,3,0,4,0
19-02 03:35:46,15.920,24.378,22.886,32.836,3.980,480575488,645283840,140357632,2635882496,6890,2592,0,6402048,0,96,1367,2761,1.480,1.490,1.360,0,2,263,0,0,14,3,0,4,0
19-02 03:35:47,3.483,8.955,7.463,73.134,6.965,480915456,644788224,140361728,2636034048,7221,2700,233472,28934144,3,35,486,1096,1.760,1.550,1.380,2,0,71,0,0,14,3,0,4,0
19-02 03:35:48,15.493,19.249,33.803,0,31.455,480378880,645304320,140361728,2636148736,5893,3132,0,12288,0,3,1055,3250,1.760,1.550,1.380,1,0,133,0,0,14,3,0,4,0
19-02 03:35:49,23.744,22.831,37.443,0,15.982,481312768,644345856,140361728,2636193792,7573,2916,0,16384,0,4,1299,5280,1.760,1.550,1.380,1,0,210,0,0,14,3,0,4,0
19-02 03:35:50,14,13,63.500,7,2.500,611598336,513613824,140361728,2764206080,8477,3240,0,8216576,0,19,1289,3209,1.760,1.550,1.380,5,0,47,0,0,16,5,0,4,0
19-02 03:35:51,10.084,19.328,40.336,0,30.252,611799040,513388544,140361728,2764230656,5667,2916,0,49152,0,1,1154,2568,1.760,1.550,1.380,1,0,256,0,0,16,7,0,4,0
19-02 03:35:52,33.990,8.374,27.094,1.478,29.064,628084736,496988160,140369920,2764337152,6045,2322,0,180224,0,2,637,1033,1.780,1.560,1.390,1,0,40,0,0,16,5,0,6,0
19-02 03:35:53,17.413,1.990,46.269,31.343,2.985,638152704,486293504,140369920,2764894208,5776,3186,544768,0,51,0,632,818,1.780,1.560,1.390,0,1,0,0,0,16,5,0,6,0
19-02 03:35:54,32.161,2.010,47.236,18.090,0.503,655826944,468131840,140369920,2765299712,5509,3010,339968,0,33,0,643,814,1.780,1.560,1.390,1,0,0,0,0,16,5,0,6,0
19-02 03:35:55,19.697,1.515,47.475,30.808,0.505,661880832,461152256,140369920,2766163968,7107,2916,643072,0,43,0,622,791,1.780,1.560,1.390,1,0,0,0,0,16,5,0,6,0
19-02 03:35:56,37.624,4.950,45.545,8.416,3.465,685842432,436039680,140480512,2767015936,6173,2862,188416,0,14,0,650,960,1.780,1.560,1.390,3,0,0,0,0,16,5,0,6,0
19-02 03:35:57,19.024,9.756,32.683,29.756,8.780,698789888,422518784,140546048,2767495168,5976,2970,0,1421312,0,33,853,1449,1.880,1.580,1.400,0,2,0,0,0,16,7,0,6,0
19-02 03:35:58,2.970,2.475,46.040,46.040,2.475,699006976,421859328,140668928,2767785984,7452,2592,0,1236992,0,85,576,1081,1.880,1.580,1.400,0,1,0,0,0,16,7,0,6,0
