-- Logs begin at Thu 2020-02-20 12:46:42 UTC, end at Thu 2020-02-20 14:25:10 UTC. --
Feb 20 13:43:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 13:43:44 ubuntu dstat.sh[861]: [286B blob data]
Feb 20 13:43:44 ubuntu dstat.sh[861]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 13:43:44 ubuntu dstat.sh[861]: 20-02 13:43:44| 13   4  53  27   2| 459M  569M  135M 2558M|   0     0 | 134k 2407k|6.05  27.9 | 685  1208 |1.45 1.41 1.35|1.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3694 1869k1729k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 13:43:45 ubuntu dstat.sh[861]: 20-02 13:43:45| 12  28  33   7  20| 459M  568M  135M 2558M|6841B 2904B| 212k  120k|4.00  7.00 |1288  3016 |1.45 1.41 1.35|1.0   0 317|   0     0 |bash                 3694 7.5% 791k  20k|bash                 3694  791k  20k7.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 13:43:46 ubuntu dstat.sh[861]: 20-02 13:43:46| 15  29  37   4  14| 459M  568M  135M 2558M|9557B 3294B|   0    20k|   0  5.00 |1393  3526 |1.41 1.40 1.35|2.0   0 249|   0     0 |bash                 3694 5.5%2104k  17k|bash                 3694 2104k  17k5.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 13:43:47 ubuntu dstat.sh[861]: 20-02 13:43:47| 17  26  39   8  11| 461M  566M  135M 2558M|6099B 2916B|   0   176k|   0  13.0 |1324  4232 |1.41 1.40 1.35|  0 1.0 187|   0     0 |systemd              1    9.0%   0    0 |bash                 3694 1301k  11k3.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 13:43:48 ubuntu dstat.sh[861]: 20-02 13:43:48| 22  20  37  15   6| 461M  566M  135M 2558M|6723B 2916B|   0  1720k|   0  35.0 |1416  2748 |1.41 1.40 1.35|1.0   0  81|   0     0 |systemd              1     17%   0    0 |bash                 3694  233k1903B0.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 13:43:49 ubuntu dstat.sh[861]: 20-02 13:43:49| 17  28  44   0  11| 584M  442M  135M 2680M|5953B 3240B|   0     0 |   0     0 |2016  4839 |1.41 1.40 1.35|1.0   0 281|   0     0 |systemd              1    5.5%   0    0 |bash                 3694  676k  17k5.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 13:43:50 ubuntu dstat.sh[861]: 20-02 13:43:50| 40  10  45   2   3| 607M  419M  135M 2680M|6556B 2916B|   0   252k|   0  2.00 | 863  1211 |1.41 1.40 1.35|1.0   0  35|   0     0 |keystone-manage      2283  44%5407k  81k|keystone-manage      2283 5407k  81k 44%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 13:43:51 ubuntu dstat.sh[861]: 20-02 13:43:51| 42   3  47   6   1| 627M  400M  135M 2681M|5445B 3240B| 108k    0 |8.00     0 | 606   803 |1.46 1.41 1.36|  0 1.0   0|   0     0 |keystone-manage      2283  43%4641k  46k|keystone-manage      2283 4641k  46k 43%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 13:43:52 ubuntu dstat.sh[861]: 20-02 13:43:52| 25   3  37  34   1| 644M  382M  135M 2681M|6853B 3240B| 564k   72k|39.0  3.00 | 716   870 |1.46 1.41 1.36|  0 2.0   0|   0     0 |keystone-manage      2283  26%4057k 174k|keystone-manage      2283 4057k 174k 26%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 13:43:53 ubuntu dstat.sh[861]: 20-02 13:43:53| 35   8   0  55   1| 657M  367M  135M 2682M|6294B 3240B|  84k 1152k|7.00  64.0 |1080  1422 |1.46 1.41 1.36|2.0 2.0   0|   0     0 |keystone-manage      2283  31%3051k 427k|keystone-manage      2283 3051k 427k 31%|mysqld       177M|   0     0 |  16    7    0    7    0
Feb 20 13:43:54 ubuntu dstat.sh[861]: 20-02 13:43:54|  6   3  45  46   1| 664M  360M  135M 2682M|6727B 2916B|   0  1776k|   0  61.0 | 567   860 |1.46 1.41 1.36|  0 1.0   0|   0     0 |python2              1961 3.0%  24k  26k|python2              1961   24k  26k3.0%|mysqld       184M|   0     0 |  16    7    0    7    0
Feb 20 13:43:55 ubuntu dstat.sh[861]: 20-02 13:43:55|  9   5  41  38   7| 666M  357M  135M 2683M|5340B 3240B|   0   712k|   0  41.0 | 647  1301 |1.46 1.41 1.36|1.0 1.0   0|   0     0 |keystone-manage      2283 5.5%  38k  53k|keystone-manage      2283   38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 13:43:56 ubuntu dstat.sh[861]: 20-02 13:43:56|  2   2  44  46   5| 667M  357M  135M 2683M|6161B 2958B|   0   804k|   0  57.0 | 613  1049 |1.50 1.42 1.36|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              956    14k 469B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 13:43:57 ubuntu dstat.sh[861]: 20-02 13:43:57|  4   2  46  45   3| 667M  356M  135M 2683M|9596B 2916B|   0   800k|   0  58.0 | 645  1154 |1.50 1.42 1.36|  0 1.0   0|   0     0 |etcd                 1977 1.0%   0    0 |python2              956    14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 13:43:58 ubuntu dstat.sh[861]: 20-02 13:43:58|  3   1  48  45   2| 667M  355M  135M 2683M|6606B 2916B|   0   912k|   0  65.0 | 638  1108 |1.50 1.42 1.36|1.0 1.0   0|   0     0 |python2              956  0.5%  14k 463B|python2              956    14k 463B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 13:43:59 ubuntu dstat.sh[861]: 20-02 13:43:59|  3   2  48  46   1| 669M  354M  135M 2683M|6501B 3240B|   0    32k|   0  3.00 | 402   855 |1.50 1.42 1.36|3.0 1.0   0|   0     0 |etcd                 1977 0.5%   0    0 |python2              956    14k 460B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 13:44:00 ubuntu dstat.sh[861]: 20-02 13:44:00|  2   1  49  47   2| 669M  354M  135M 2683M|5891B 2916B|   0   968k|   0  10.0 | 346   798 |1.50 1.42 1.36|  0 1.0 2.0|   0     0 |beam.smp             923  0.5%   0    0 |python2              956    14k 456B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
