"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 05:46:59 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 05:46:59,16.167,4.633,54.146,23.876,1.179,444542976,765681664,90095616,2620317696,0,0,201635.376,3202986.409,10.603,35.481,792.761,1400.030,1.050,1.110,1.170,1,1,25.751,0,0,14,3,0,5,0
01-04 05:47:00,19.797,39.594,36.548,3.046,1.015,444588032,765190144,90112000,2620608512,10510,2106,233472,143360,3,11,1478,4046,1.050,1.110,1.170,1,0,436,0,0,14,3,0,5,0
01-04 05:47:01,27.228,34.158,38.119,0,0.495,445063168,764518400,90112000,2620764160,4528,1944,0,20480,0,5,1429,5838,1.050,1.110,1.170,4,0,274,0,0,14,3,0,5,0
01-04 05:47:02,24.623,22.613,51.256,0,1.508,575401984,633802752,90112000,2748796928,5276,1944,0,4096,0,1,1335,5795,1.040,1.110,1.160,0,0,79,0,0,16,3,0,5,0
01-04 05:47:03,12.935,25.373,60.199,0.995,0.498,576737280,632369152,90112000,2748895232,7885,1728,53248,0,1,0,1247,3273,1.040,1.110,1.160,1,0,295,0,0,16,5,0,7,0
01-04 05:47:04,34.010,6.599,47.208,11.675,0.508,598568960,609796096,90198016,2749550592,3955,1782,663552,0,54,0,622,877,1.040,1.110,1.160,0,1,1,0,0,16,5,0,7,0
01-04 05:47:05,18.500,2.500,44.500,28.500,6,609513472,598110208,90284032,2750205952,4426,1944,663552,315392,78,2,558,833,1.040,1.110,1.160,1,0,0,0,0,16,5,0,7,0
01-04 05:47:06,36.500,4,47,9.500,3,625229824,581574656,90296320,2751004672,3615,2106,675840,0,53,0,631,862,1.040,1.110,1.160,1,0,2,0,0,16,5,0,7,0
01-04 05:47:07,43.781,5.970,42.289,6.965,0.995,648921088,556720128,90337280,2752049152,4141,1728,196608,0,16,0,754,1149,1.040,1.100,1.160,2,0,0,0,0,16,7,0,7,0
01-04 05:47:08,14.573,7.538,30.653,35.176,12.060,658886656,546201600,90460160,2752466944,4215,1944,0,2039808,0,61,730,1177,1.040,1.100,1.160,0,1,0,0,0,16,7,0,7,0
01-04 05:47:09,3.465,1.980,47.525,45.050,1.980,659066880,545759232,90603520,2752585728,5852,1770,0,811008,0,61,555,886,1.040,1.100,1.160,0,1,0,0,0,16,7,0,7,0
01-04 05:47:10,1.523,2.030,46.701,48.223,1.523,659128320,545316864,90681344,2752888832,3239,1944,81920,614400,1,37,416,736,1.040,1.100,1.160,0,1,0,0,0,16,7,0,7,0
01-04 05:47:11,2.500,2,46,48.500,1,660733952,543494144,90767360,2753019904,3958,1728,0,1142784,0,49,510,827,1.040,1.100,1.160,0,3,0,0,0,16,7,0,7,0
