"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Mar 2020 04:40:40 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-03 04:40:40,18.589,5.198,58.242,16.545,1.426,438493184,1027993600,149598208,2304512000,0,0,182529.749,2933753.728,8.597,38.272,793.846,1385.937,1.790,1.190,1.060,2,0,27.283,0,0,14,3,0,4,0
18-03 04:40:41,19.388,38.776,39.796,1.531,0.510,439107584,1026535424,149610496,2304978944,3850,2052,299008,131072,7,8,1493,3897,1.790,1.190,1.060,4,0,423,0,0,14,3,0,4,0
18-03 04:40:42,26.263,34.343,37.374,0,2.020,441286656,1024327680,149610496,2305040384,6198,1944,0,28672,0,7,1394,3980,1.790,1.190,1.060,2,0,303,0,0,14,3,0,4,0
18-03 04:40:43,29.442,30.964,38.579,0,1.015,439619584,1025822720,149610496,2305150976,5659,1944,0,8192,0,2,2394,6179,1.790,1.190,1.060,2,0,146,0,0,14,3,0,4,0
18-03 04:40:44,7.500,8.500,82,1.500,0.500,570814464,894287872,149610496,2433220608,6823,1944,0,7663616,0,13,726,1804,1.640,1.170,1.050,1,1,78,0,0,16,5,0,4,0
18-03 04:40:45,30.653,21.106,44.221,1.508,2.513,582074368,882978816,149618688,2433253376,5037,1944,0,26890240,0,26,1227,2554,1.640,1.170,1.050,1,0,232,0,0,16,5,0,6,0
18-03 04:40:46,34.500,4.500,45,15,1,599797760,864059392,149622784,2434400256,4700,1728,1028096,212992,84,2,672,905,1.640,1.170,1.050,1,0,0,0,0,16,5,0,6,0
18-03 04:40:47,41.379,5.419,46.798,2.956,3.448,623489024,839286784,149630976,2435293184,5599,1986,647168,0,49,0,636,827,1.640,1.170,1.050,1,0,2,0,0,16,5,0,6,0
18-03 04:40:48,45,11,34,8,2,647593984,813821952,149757952,2436255744,4472,1944,188416,1163264,14,9,674,1403,1.640,1.170,1.050,1,1,0,0,0,16,7,0,6,0
18-03 04:40:49,9.500,7.500,44,37.500,1.500,657047552,803643392,149954560,2436784128,5916,2160,0,1843200,0,131,1052,1760,1.670,1.180,1.060,0,1,0,0,0,16,7,0,6,0
18-03 04:40:50,3.030,2.020,42.424,51.515,1.010,657661952,802504704,150065152,2437144576,5563,1944,0,10452992,0,128,728,1346,1.670,1.180,1.060,1,0,0,0,0,16,7,0,6,0
18-03 04:40:51,2.551,2.551,47.959,44.898,2.041,658079744,801538048,150208512,2437529600,3699,1728,0,1830912,0,127,750,1409,1.670,1.180,1.060,0,1,0,0,0,16,7,0,6,0
18-03 04:40:52,8.081,3.535,47.475,39.899,1.010,658554880,800571392,150376448,2437832704,4751,1944,0,1306624,0,114,742,1598,1.670,1.180,1.060,1,1,0,0,0,16,7,0,6,0
18-03 04:40:53,11.500,10,44.500,32.500,1.500,659554304,799203328,150585344,2437992448,4959,1728,0,1384448,0,141,1050,2212,1.670,1.180,1.060,0,1,0,0,0,16,7,0,6,0
18-03 04:40:54,12.438,11.443,32.338,43.284,0.498,660193280,798285824,150847488,2438008832,5921,1944,0,1720320,0,154,1156,2030,1.700,1.190,1.060,0,1,0,0,0,16,7,0,6,0
