-- Logs begin at Fri 2020-02-21 08:48:09 UTC, end at Fri 2020-02-21 11:41:05 UTC. --
Feb 21 10:44:28 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 21 10:44:28 ubuntu dstat.sh[1776]: [286B blob data]
Feb 21 10:44:28 ubuntu dstat.sh[1776]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 21 10:44:28 ubuntu dstat.sh[1776]: 21-02 10:44:28|  7   2  77  13   1| 463M  522M  112M 2615M|   0     0 |  75k 1326k|4.03  14.0 | 344   558 |1.44 1.41 1.37|3.0   0 9.5|   0     0 |systemd              1    0.2%   0    0 |bash                 3853  922k 853k0.1%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 21 10:44:29 ubuntu dstat.sh[1776]: 21-02 10:44:29| 19  35  38   1   7| 463M  522M  112M 2615M|  19k   47k| 240k  124k|4.00  7.00 |1540  4461 |1.44 1.41 1.37|2.0   0 359|   0     0 |bash                 3853 7.0%1028k  23k|bash                 3853 1028k  23k7.0%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 21 10:44:30 ubuntu dstat.sh[1776]: 21-02 10:44:30| 20  35  38   0   6| 464M  520M  112M 2616M|7606B   18k|   0    24k|   0  6.00 |1609  4739 |1.44 1.41 1.37|1.0   0 248|   0     0 |systemd              1    4.5%   0    0 |bash                 3853 1901k  16k3.5%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 21 10:44:31 ubuntu dstat.sh[1776]: 21-02 10:44:31| 25  34  39   0   3| 464M  521M  112M 2615M|8201B   12k|   0    16k|   0  4.00 |2004  5151 |1.44 1.41 1.37|1.0   0 208|   0     0 |systemd              1     16%   0    0 |bash                 3853 1423k  13k3.0%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 21 10:44:32 ubuntu dstat.sh[1776]: 21-02 10:44:32| 23  27  44   0   6| 589M  395M  112M 2738M|8047B   15k|   0     0 |   0     0 |1940  6158 |1.44 1.41 1.37|2.0   0 196|   0     0 |systemd              1     13%   0    0 |bash                 3853  523k8120B3.0%|mysqld       173M|   0     0 |  16    6    0    4    0
Feb 21 10:44:33 ubuntu dstat.sh[1776]: 21-02 10:44:33| 31  18  41   4   6| 600M  384M  112M 2738M|8303B   18k|   0    27M|   0  28.0 |1173  2424 |1.41 1.40 1.36|1.0   0 153|   0     0 |keystone-manage      3179  25%2265k  81k|keystone-manage      3179 2265k  81k 25%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 21 10:44:34 ubuntu dstat.sh[1776]: 21-02 10:44:34| 25   5  48  20   1| 615M  368M  112M 2738M|5148B    0 | 212k 5872k|37.0  8.00 | 489   741 |1.41 1.40 1.36|  0 1.0   0|   0     0 |keystone-manage      3179  29%4202k   0 |keystone-manage      3179 4202k   0  29%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 21 10:44:35 ubuntu dstat.sh[1776]: 21-02 10:44:35| 43   5  46   4   1| 638M  344M  112M 2739M|3094B    0 | 588k    0 |42.0     0 | 569   756 |1.41 1.40 1.36|1.0   0   0|   0     0 |keystone-manage      3179  47%5945k 153k|keystone-manage      3179 5945k 153k 47%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 21 10:44:36 ubuntu dstat.sh[1776]: 21-02 10:44:36| 47  15  34   2   3| 662M  320M  112M 2740M|  15k  130k|  88k   12k|8.00  1.00 |1172  3172 |1.41 1.40 1.36|1.0 1.0   0|   0     0 |keystone-manage      3179  41%4748k 494k|keystone-manage      3179 4748k 494k 41%|mysqld       177M|   0     0 |  16    8    0    6    0
Feb 21 10:44:37 ubuntu dstat.sh[1776]: 21-02 10:44:37|  8   6  43  39   4| 671M  310M  112M 2740M|  11k   51k|   0  1608k|   0  48.0 | 680  1905 |1.41 1.40 1.36|1.0 1.0 2.0|   0     0 |keystone-manage      3179 5.0%  38k  53k|keystone-manage      3179   38k  53k5.0%|mysqld       186M|   0     0 |  16    8    0    6    0
