"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","08 Mar 2020 20:56:25 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
08-03 20:56:25,15.029,4.287,52.937,26.158,1.589,473841664,456695808,115982336,2846855168,0,0,210964.541,3176128.217,9.910,32.634,730.863,1381.357,1.450,1.320,1.290,1,3,22.338,0,0,13,3,0,4,0
08-03 20:56:26,19.324,33.333,38.647,0,8.696,474361856,456028160,115986432,2846969856,7803,2160,0,40960,0,4,1321,3457,1.410,1.320,1.280,1,0,380,0,0,13,3,0,4,0
08-03 20:56:27,25.359,30.144,33.971,1.435,9.091,474312704,455987200,115986432,2847006720,4925,2160,0,4046848,0,15,1500,3464,1.410,1.320,1.280,2,1,274,0,0,13,3,0,4,0
08-03 20:56:28,21.296,25.463,31.944,0.463,20.833,476422144,453730304,115986432,2847342592,4582,1944,0,4206592,0,13,1332,3676,1.410,1.320,1.280,1,0,171,0,0,13,3,0,4,0
08-03 20:56:29,13.107,18.932,59.223,0,8.738,605528064,324227072,115986432,2975195136,4513,1944,0,0,0,0,1164,3057,1.410,1.320,1.280,1,0,139,0,0,15,5,0,4,0
08-03 20:56:30,29.902,16.176,44.608,0,9.314,617553920,312094720,115986432,2975297536,4619,2160,0,0,0,0,1239,2388,1.410,1.320,1.280,1,0,175,0,0,15,5,0,6,0
08-03 20:56:31,30.653,5.025,46.231,13.065,5.025,632373248,296378368,115990528,2976116736,5775,1998,823296,172032,69,2,605,846,1.380,1.310,1.280,0,1,0,0,0,15,5,0,6,0
08-03 20:56:32,38.119,4.950,47.030,7.921,1.980,652857344,274726912,116121600,2977067008,7243,2106,958464,0,93,0,628,932,1.380,1.310,1.280,1,0,0,0,0,15,5,0,6,0
08-03 20:56:33,22.613,3.015,32.161,41.206,1.005,665407488,261779456,116125696,2977341440,6579,2160,28672,647168,4,70,573,708,1.380,1.310,1.280,0,1,0,0,0,15,5,0,6,0
