-- Logs begin at Fri 2020-03-27 01:29:21 UTC, end at Fri 2020-03-27 02:58:28 UTC. --
Mar 27 02:37:45 ubuntu systemd[1]: Starting Devstack devstack@ir-api.service...
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: [uWSGI] getting INI configuration from /etc/ironic/ironic-uwsgi.ini
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: open("./python_plugin.so"): No such file or directory [core/utils.c line 3724]
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: !!! UNABLE to load uWSGI plugin: ./python_plugin.so: cannot open shared object file: No such file or directory !!!
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: *** Starting uWSGI 2.0.18 (64bit) on [Fri Mar 27 02:37:45 2020] ***
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: compiled with version: 7.5.0 on 27 March 2020 02:01:30
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: os: Linux-4.15.0-76-generic #86-Ubuntu SMP Fri Jan 17 17:24:28 UTC 2020
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: nodename: ubuntu
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: machine: x86_64
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: clock source: unix
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: pcre jit disabled
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: detected number of CPU cores: 2
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: current working directory: /
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: detected binary path: /usr/local/bin/uwsgi
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: your processes number limit is 15532
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: your memory page size is 4096 bytes
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: detected max file descriptor number: 2048
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: lock engine: pthread robust mutexes
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: thunder lock: enabled
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: uwsgi socket 0 bound to UNIX address /var/run/uwsgi/ironic-api-wsgi.socket fd 4
Mar 27 02:37:45 ubuntu devstack@ir-api.service[15175]: Python version: 3.6.9 (default, Nov  7 2019, 10:44:02)  [GCC 8.3.0]
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: Python main interpreter initialized at 0x55acf9878430
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: python threads support enabled
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: your server socket listen backlog is limited to 100 connections
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: your mercy for graceful operations on workers is 90 seconds
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: mapped 403077 bytes (393 KB) for 2 cores
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: *** Operational MODE: preforking ***
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: *** uWSGI is running in multiple interpreter mode ***
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: spawned uWSGI master process (pid: 15175)
Mar 27 02:37:46 ubuntu systemd[1]: Started Devstack devstack@ir-api.service.
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: spawned uWSGI worker 1 (pid: 15177, cores: 1)
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: spawned uWSGI worker 2 (pid: 15179, cores: 1)
Mar 27 02:37:46 ubuntu devstack@ir-api.service[15175]: running "unix_signal:15 gracefully_kill_them_all" (master-start)...
Mar 27 02:37:58 ubuntu devstack@ir-api.service[15175]: DEBUG oslo_db.api [-] Loading backend 'sqlalchemy' from 'ironic.db.sqlalchemy.api' {{(pid=15179) _load_backend /usr/local/lib/python3.6/dist-packages/oslo_db/api.py:261}}
Mar 27 02:37:58 ubuntu devstack@ir-api.service[15175]: DEBUG oslo_db.api [-] Loading backend 'sqlalchemy' from 'ironic.db.sqlalchemy.api' {{(pid=15177) _load_backend /usr/local/lib/python3.6/dist-packages/oslo_db/api.py:261}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] Configuration: {{(pid=15177) initialize_wsgi_app /opt/stack/ironic/ironic/api/wsgi.py:34}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] ******************************************************************************** {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2575}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] Configuration options gathered from: {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2576}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] command line args: [] {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2577}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] config files: ['/etc/ironic/ironic.conf'] {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2579}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] ================================================================================ {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2580}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] Configuration: {{(pid=15179) initialize_wsgi_app /opt/stack/ironic/ironic/api/wsgi.py:34}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] auth_strategy                  = keystone {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] ******************************************************************************** {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2575}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] Configuration options gathered from: {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2576}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] bindir                         = /opt/stack/ironic/ironic/bin {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] config_dir                     = [] {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] config_file                    = ['/etc/ironic/ironic.conf'] {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] command line args: [] {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2577}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] config_source                  = [] {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] config files: ['/etc/ironic/ironic.conf'] {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2579}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] control_exchange               = ironic {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] debug                          = True {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] ================================================================================ {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2580}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] debug_tracebacks_in_api        = False {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] auth_strategy                  = keystone {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] default_bios_interface         = None {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] default_boot_interface         = None {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] bindir                         = /opt/stack/ironic/ironic/bin {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] default_console_interface      = None {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] config_dir                     = [] {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] config_file                    = ['/etc/ironic/ironic.conf'] {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] config_source                  = [] {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] default_deploy_interface       = None {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] control_exchange               = ironic {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] default_inspect_interface      = None {{(pid=15177) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 27 02:37:59 ubuntu devstack@ir-api.service[15175]: DEBUG ironic.api.wsgi [-] debug                          = True {{(pid=15179) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
