-- Logs begin at Tue 2020-03-10 18:57:32 UTC, end at Tue 2020-03-10 20:41:35 UTC. --
Mar 10 19:42:58 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 19:42:59 ubuntu dstat.sh[328]: [286B blob data]
Mar 10 19:42:59 ubuntu dstat.sh[328]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 19:42:59 ubuntu dstat.sh[328]: 10-03 19:42:59| 16   5  55  23   1| 421M  536M  138M 2622M|   0     0 | 175k 3052k|8.03  34.7 | 784  1380 |1.12 1.16 1.15|3.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3276 2399k2254k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 10 19:43:00 ubuntu dstat.sh[328]: 10-03 19:43:00| 22  33  39   2   4| 421M  536M  138M 2623M|5350B 2040B| 228k  124k|3.00  9.00 |1692  3968 |1.12 1.16 1.15|2.0   0 411|   0     0 |bash                 3276 6.5%1705k  26k|bash                 3276 1705k  26k6.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 10 19:43:01 ubuntu dstat.sh[328]: 10-03 19:43:01| 27  27  41   1   5| 421M  536M  138M 2623M|3337B 1890B|   0    20k|   0  5.00 |1534  5836 |1.11 1.15 1.15|1.0   0 239|   0     0 |systemd              1     10%   0    0 |bash                 3276 1816k  15k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 10 19:43:02 ubuntu dstat.sh[328]: 10-03 19:43:02| 27  27  36   0  10| 422M  534M  138M 2623M|4823B 1986B|   0    12k|   0  3.00 |1313  6501 |1.11 1.15 1.15|1.0   0 163|   0     0 |systemd              1     19%   0    0 |bash                 3276  875k7861B1.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 10 19:43:03 ubuntu dstat.sh[328]: 10-03 19:43:03|  6   8  81   0   5| 545M  411M  138M 2745M|3798B 1944B|   0     0 |   0     0 |1019  2835 |1.11 1.15 1.15|3.0   0  29|   0     0 |systemd              1    4.5%   0    0 |bash                 3276  258k1763B0.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Mar 10 19:43:04 ubuntu dstat.sh[328]: 10-03 19:43:04| 12  24  41   0  24| 547M  409M  138M 2745M|3914B 1566B|   0     0 |   0     0 |1247  2716 |1.11 1.15 1.15|1.0   0 283|   0     0 |bash                 3276 7.0% 458k  17k|bash                 3276  458k  17k7.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 10 19:43:05 ubuntu dstat.sh[328]: 10-03 19:43:05| 36   6  44   9   4| 568M  388M  138M 2745M|5841B 2106B| 192k  144k|11.0  2.00 | 501   662 |1.11 1.15 1.15|  0 1.0 1.0|   0     0 |keystone-manage      1764  41%5018k  81k|keystone-manage      1764 5018k  81k 41%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 10 19:43:06 ubuntu dstat.sh[328]: 10-03 19:43:06| 33   4  47  14   2| 588M  368M  138M 2746M|5566B 1890B| 672k    0 |73.0     0 | 655   808 |1.10 1.15 1.15|1.0   0   0|   0     0 |keystone-manage      1764  36%4630k  46k|keystone-manage      1764 4630k  46k 36%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 10 19:43:07 ubuntu dstat.sh[328]: 10-03 19:43:07| 42   4  47   6   2| 607M  347M  138M 2747M|4602B 1944B| 624k    0 |44.0     0 | 669   743 |1.10 1.15 1.15|1.0   0 2.0|   0     0 |keystone-manage      1764  43%4869k 174k|keystone-manage      1764 4869k 174k 43%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 10 19:43:08 ubuntu dstat.sh[328]: 10-03 19:43:08| 33  11  33  14  10| 627M  326M  138M 2748M|4858B 1998B| 136k 1472k|12.0  29.0 | 899  1477 |1.10 1.15 1.15|2.0   0   0|   0     0 |keystone-manage      1764  32%2513k 447k|keystone-manage      1764 2513k 447k 32%|mysqld       184M|   0     0 |  16    7    0    6    0
Mar 10 19:43:09 ubuntu dstat.sh[328]: 10-03 19:43:09|  7   4  45  43   2| 629M  323M  139M 2748M|3147B 1782B|   0  1344k|   0  92.0 | 486  1067 |1.10 1.15 1.15|1.0 1.0   0|   0     0 |keystone-manage      1764 3.5%  36k  32k|keystone-manage      1764   36k  32k3.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 10 19:43:10 ubuntu dstat.sh[328]: 10-03 19:43:10|  2   1  50  47   0| 629M  323M  139M 2748M|3809B 1890B|   0   504k|   0  32.0 | 295   640 |1.10 1.15 1.15|  0 2.0   0|   0     0 |etcd                 1454 0.5%   0    0 |python2              449    14k 452B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 10 19:43:11 ubuntu dstat.sh[328]: 10-03 19:43:11|  3   1  50  46   0| 629M  322M  139M 2749M|4783B 1944B|   0  1364k|   0   101 | 452  1041 |1.17 1.16 1.15|2.0   0   0|   0     0 |jbd2/vda1-8          289  0.5%   0    0 |python2              449    14k 455B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 10 19:43:12 ubuntu dstat.sh[328]: 10-03 19:43:12|  2   2  50  46   1| 630M  322M  139M 2749M|6294B 1944B|   0  1212k|   0  83.0 | 444   953 |1.17 1.16 1.15|1.0   0   0|   0     0 |mysqld               320751.0%   0    0 |python2              449    14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 10 19:43:13 ubuntu dstat.sh[328]: 10-03 19:43:13|  4   1  51  45   0| 630M  321M  139M 2749M|6488B 1944B|   0  1204k|   0  87.0 | 456  1006 |1.17 1.16 1.15|  0 1.0   0|   0     0 |beam.smp             855  0.5%   0    0 |python2              449    14k 454B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 10 19:43:14 ubuntu dstat.sh[328]: 10-03 19:43:14| 10   8  36  46   1| 631M  320M  139M 2749M|6844B 1944B|   0  1112k|   0   119 | 610  1648 |1.17 1.16 1.15|1.0   0   0|   0     0 |mysqld               32075 16%   0    0 |python2              449    14k 471B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
