"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 04:50:02 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 04:50:02,15.166,4.495,52.767,25.882,1.691,441147392,696332288,89034752,2688905216,0,0,214161.894,3209570.400,11.333,33.831,716.251,1284.196,1.160,1.180,1.230,1,1,24.359,0,0,14,3,0,5,0
01-04 04:50:03,18.812,39.109,38.614,1.485,1.980,440438784,696709120,89051136,2689155072,3093,1890,0,102400,0,8,1399,3706,1.160,1.180,1.230,2,0,384,0,0,14,3,0,5,0
01-04 04:50:04,25.381,35.025,38.579,0,1.015,440950784,696201216,89051136,2689245184,4424,1812,0,24576,0,6,1534,5657,1.230,1.190,1.230,1,0,287,0,0,14,3,0,5,0
01-04 04:50:05,30.303,30.808,38.384,0,0.505,443047936,693964800,89051136,2689236992,3302,1944,0,16384,0,4,1985,6254,1.230,1.190,1.230,6,1,173,0,0,14,3,0,5,0
01-04 04:50:06,24.742,27.320,44.330,2.577,1.031,579375104,557174784,89051136,2817409024,5338,1944,0,34766848,0,35,1641,3455,1.230,1.190,1.230,1,0,303,0,0,16,5,0,7,0
01-04 04:50:07,31.313,5.051,47.980,15.152,0.505,595759104,539705344,89399296,2818146304,3599,1890,1032192,0,132,0,562,1048,1.230,1.190,1.230,0,1,0,0,0,16,5,0,7,0
01-04 04:50:08,39.394,4.040,43.939,12.626,0,616353792,518250496,89616384,2818772992,3847,1782,778240,356352,108,2,622,1018,1.230,1.190,1.230,1,0,2,0,0,16,5,0,7,0
01-04 04:50:09,39.698,6.030,43.216,10.553,0.503,640212992,492752896,89628672,2820345856,3666,1944,692224,8216576,51,19,688,893,1.210,1.190,1.230,0,1,0,0,0,16,5,0,7,0
01-04 04:50:10,24.623,10.553,34.171,30.151,0.503,655081472,477081600,89743360,2820898816,3446,1944,98304,1794048,8,44,1078,1739,1.210,1.190,1.230,1,1,0,0,0,16,7,0,7,0
01-04 04:50:11,3.030,2.525,48.485,45.455,0.505,655859712,475561984,90099712,2821255168,5897,1944,0,1896448,0,137,928,1403,1.210,1.190,1.230,0,1,0,0,0,16,7,0,7,0
01-04 04:50:12,3.030,1.515,48.990,46.465,0,656072704,474738688,90361856,2821603328,4207,1944,0,1478656,0,101,734,1187,1.210,1.190,1.230,0,1,0,0,0,16,7,0,7,0
01-04 04:50:13,2.513,2.010,50.754,44.221,0.503,656523264,473542656,90726400,2821955584,4785,1728,0,1835008,0,133,849,1388,1.210,1.190,1.230,0,1,0,0,0,16,7,0,7,0
01-04 04:50:14,8.586,6.061,46.465,38.889,0,657592320,472014848,91062272,2822074368,4895,2160,0,1253376,0,128,944,1988,1.270,1.200,1.230,1,1,0,0,0,16,7,0,7,0
01-04 04:50:15,11.111,6.061,44.444,38.384,0,658415616,470671360,91414528,2822234112,7504,1728,0,1392640,0,130,980,1740,1.270,1.200,1.230,0,1,0,0,0,16,7,0,7,0
01-04 04:50:16,27.363,22.388,11.940,37.313,0.995,658345984,470642688,91480064,2822266880,8598,1944,0,3854336,0,174,861,729,1.270,1.200,1.230,1,4,0,0,0,16,7,0,7,0
01-04 04:50:17,27.136,24.623,0,47.236,1.005,658432000,470544384,91484160,2822275072,6162,1944,0,1630208,0,123,854,637,1.270,1.200,1.230,1,1,0,0,0,16,7,0,7,0
01-04 04:50:18,28.358,24.378,0,46.269,0.995,658677760,469348352,91529216,2823180288,4554,1944,0,2940928,0,30,648,993,1.270,1.200,1.230,2,1,2,0,0,16,7,0,7,0
01-04 04:50:19,22.886,20.896,10.448,45.274,0.498,658501632,469401600,91656192,2823176192,11363,1944,0,11706368,0,105,868,1258,1.330,1.220,1.240,1,2,0,0,0,16,7,0,7,0
01-04 04:50:20,2.020,0.505,22.222,74.242,1.010,658477056,469467136,91676672,2823114752,8764,1944,0,1368064,0,28,349,712,1.330,1.220,1.240,0,1,0,0,0,16,7,0,7,0
01-04 04:50:21,7.500,7.500,30,53.500,1.500,658735104,469090304,91799552,2823110656,3190,1728,0,2506752,0,85,572,1236,1.330,1.220,1.240,2,1,0,0,0,16,7,0,7,0
01-04 04:50:22,10.152,11.675,37.056,38.071,3.046,659144704,468451328,92045312,2823094272,3788,1944,0,1196032,0,100,885,1607,1.330,1.220,1.240,1,1,0,0,0,16,7,0,7,0
01-04 04:50:23,17,12,35.500,35,0.500,659804160,467406848,92360704,2823151616,3838,1728,0,1544192,0,124,946,1680,1.330,1.220,1.240,0,1,0,0,0,16,7,0,7,0
01-04 04:50:24,6.965,2.985,44.776,42.786,2.488,660516864,466579456,92540928,2823077888,7620,1876,0,1179648,0,88,833,1943,1.460,1.250,1.250,1,1,0,0,0,16,7,0,7,0
01-04 04:50:25,11.675,6.599,43.655,34.518,3.553,660754432,465960960,92794880,2823180288,4654,1890,0,1843200,0,136,1106,2586,1.460,1.250,1.250,2,0,0,0,0,16,7,0,7,0
01-04 04:50:26,2.513,5.528,46.734,43.719,1.508,662233088,395276288,92889088,2890420224,3740,1728,0,48107520,0,86,535,1085,1.460,1.250,1.250,0,1,0,0,0,16,7,0,7,0
01-04 04:50:27,4.040,1.010,48.485,45.960,0.505,662499328,394653696,93057024,2890584064,4105,1944,0,20783104,0,97,665,1161,1.460,1.250,1.250,0,1,0,0,0,16,7,0,7,0
01-04 04:50:28,3.518,2.513,39.698,53.266,1.005,663285760,393605120,93147136,2890739712,3466,1728,0,10547200,0,160,547,926,1.460,1.250,1.250,0,1,2,0,0,16,7,0,6,0
01-04 04:50:29,3.535,3.535,46.465,45.960,0.505,663183360,393416704,93278208,2890895360,3747,1944,0,8839168,0,75,581,981,1.460,1.250,1.250,1,1,0,0,0,16,7,0,6,0
01-04 04:50:30,9.548,7.035,41.206,41.206,1.005,663658496,392355840,93581312,2891145216,4154,1836,0,1802240,0,132,882,2001,1.830,1.330,1.270,0,1,0,0,0,16,7,0,6,0
01-04 04:50:31,4.020,2.513,47.739,45.729,0,663982080,391516160,93806592,2891415552,3640,1836,0,1589248,0,109,717,1469,1.830,1.330,1.270,0,1,0,0,0,16,7,0,6,0
01-04 04:50:32,14,9,37,39,1,664150016,391106560,94044160,2891411456,4878,1944,0,1458176,0,122,956,1794,1.830,1.330,1.270,0,1,0,0,0,16,7,0,6,0
01-04 04:50:33,6.030,5.025,37.186,50.754,1.005,664432640,390418432,94220288,2891612160,6326,1566,0,2813952,0,143,978,1355,1.830,1.330,1.270,0,4,0,0,0,16,7,0,6,0
01-04 04:50:34,2.010,2.010,8.543,85.427,2.010,664264704,390488064,94257152,2891673600,6481,2106,0,1318912,0,113,636,740,1.830,1.330,1.270,0,1,0,0,0,16,7,0,6,0
01-04 04:50:35,12.315,8.374,38.424,38.424,2.463,665059328,389459968,94507008,2891636736,4255,1728,0,1736704,0,123,1018,1691,1.840,1.340,1.280,0,1,0,0,0,16,7,0,6,0
01-04 04:50:36,11.111,9.596,36.869,40.404,2.020,665124864,389017600,94785536,2891718656,6912,1944,0,1785856,0,143,1135,2079,1.840,1.340,1.280,1,1,0,0,0,16,7,0,6,0
01-04 04:50:37,13.568,11.055,34.171,40.201,1.005,665370624,388481024,95051776,2891739136,4811,1728,0,1642496,0,125,1031,1763,1.840,1.340,1.280,0,1,0,0,0,16,7,0,6,0
01-04 04:50:38,9,5,38.500,47,0.500,665821184,387645440,95256576,2891911168,7021,1944,0,1445888,0,109,933,1622,1.840,1.340,1.280,0,1,2,0,0,16,7,0,6,0
01-04 04:50:39,17.085,13.065,22.613,47.236,0,665833472,387526656,95404032,2891866112,6892,1944,0,10059776,0,111,822,1359,1.840,1.340,1.280,0,1,0,0,0,16,7,0,6,0
01-04 04:50:40,15,11.500,32,41,0.500,666017792,387067904,95637504,2891882496,5472,1782,0,1949696,0,136,1145,2703,1.930,1.370,1.290,1,0,0,0,0,16,7,0,6,0
01-04 04:50:41,11.168,7.107,36.041,45.178,0.508,666181632,386658304,95862784,2891894784,4493,1890,0,1433600,0,109,863,1577,1.930,1.370,1.290,1,1,0,0,0,16,7,0,6,0
01-04 04:50:42,13.433,10.945,38.806,36.318,0.498,666484736,386113536,96055296,2891935744,3976,1944,0,1589248,0,105,927,1759,1.930,1.370,1.290,0,1,0,0,0,16,7,0,6,0
01-04 04:50:43,11.735,9.184,38.265,40.816,0,666771456,385703936,96251904,2891853824,5186,1944,0,1589248,0,120,1094,1853,1.930,1.370,1.290,3,0,0,0,0,16,7,0,6,0
01-04 04:50:44,34.328,20.398,26.368,18.408,0.498,667549696,384237568,96333824,2892439552,4555,1986,0,790528,0,44,948,1435,1.930,1.370,1.290,1,1,0,0,0,16,7,0,6,0
01-04 04:50:45,17.766,10.660,36.548,34.518,0.508,667480064,384032768,96550912,2892472320,3709,1944,0,2236416,0,134,1181,1792,2.100,1.410,1.300,1,1,0,0,0,16,7,0,6,0
01-04 04:50:46,11.500,7.500,38.500,41,1.500,667611136,383590400,96763904,2892562432,3809,1944,0,1507328,0,119,966,1701,2.100,1.410,1.300,0,1,0,0,0,16,7,0,6,0
01-04 04:50:47,10.101,7.576,42.929,39.394,0,667844608,383021056,97026048,2892632064,4348,2160,0,1822720,0,149,1049,2117,2.100,1.410,1.300,1,1,0,0,0,16,7,0,6,0
01-04 04:50:48,12.563,8.040,45.729,33.166,0.503,668139520,382365696,97271808,2892718080,4420,1728,0,1875968,0,126,1186,2448,2.100,1.410,1.300,2,0,2,0,0,16,7,0,6,0
01-04 04:50:49,11.558,10.553,42.211,35.678,0,668467200,381779968,97468416,2892750848,3429,1944,0,9605120,0,121,977,1914,2.100,1.410,1.300,0,1,0,0,0,16,7,0,6,0
01-04 04:50:50,1.515,1.010,20.202,77.273,0,668549120,381587456,97505280,2892820480,4154,1944,0,1101824,0,63,499,699,2.170,1.440,1.310,0,1,0,0,0,16,7,0,6,0
01-04 04:50:51,3.046,1.523,42.640,52.284,0.508,668815360,380985344,97591296,2893062144,3175,1770,0,7458816,0,76,695,1369,2.170,1.440,1.310,0,1,0,0,0,16,7,0,6,0
01-04 04:50:52,7.614,5.076,43.655,43.147,0.508,668950528,380637184,97775616,2893082624,5643,1944,0,954368,0,82,674,1462,2.170,1.440,1.310,0,1,0,0,0,16,7,0,6,0
01-04 04:50:53,10.945,10.448,44.776,33.333,0.498,669224960,380014592,97959936,2893221888,3736,1728,0,1019904,0,80,567,1144,2.170,1.440,1.310,1,1,0,0,0,16,7,0,6,0
01-04 04:50:54,5.528,5.025,36.683,51.759,1.005,669327360,379699200,98058240,2893332480,7388,1944,0,618496,0,43,468,958,2.170,1.440,1.310,0,1,0,0,0,16,7,0,6,0
01-04 04:50:55,1.515,1.010,46.970,50.505,0,669388800,379543552,98091008,2893389824,5112,1728,0,315392,0,18,310,597,2.160,1.450,1.320,0,1,0,0,0,16,7,0,6,0
01-04 04:50:56,2.020,2.525,47.475,46.970,1.010,669696000,378142720,98258944,2894282752,5046,1944,0,7282688,0,119,528,1434,2.160,1.450,1.320,0,1,0,0,0,16,7,0,6,0
01-04 04:50:57,12.563,10.050,46.734,29.146,1.508,670027776,377573376,98533376,2894245888,3518,1728,0,1605632,0,115,932,2018,2.160,1.450,1.320,0,1,0,0,0,16,7,0,3,0
01-04 04:50:58,16.162,9.091,38.384,34.848,1.515,670470144,376766464,98820096,2894286848,5258,1944,0,1609728,0,134,879,1722,2.160,1.450,1.320,0,1,0,0,0,16,7,0,3,0
01-04 04:50:59,13.131,10.606,36.364,38.384,1.515,670998528,375934976,99069952,2894340096,4036,1728,0,9658368,0,143,910,1918,2.160,1.450,1.320,0,2,2,0,0,16,7,0,3,0
