"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Feb 2020 23:46:54 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-02 23:46:54,15.257,4.282,53.275,24.806,2.380,484569088,641613824,141049856,2635333632,0,0,148572.175,2685764.774,6.698,31.177,702.192,1165.564,1.430,1.470,1.320,2,0,21.508,0,0,14,3,0,4,0
18-02 23:46:55,15.311,31.579,37.799,2.871,12.440,485699584,639160320,141058048,2636390400,8746,3132,921600,126976,9,8,1422,3296,1.430,1.470,1.320,3,0,348,0,0,14,3,0,4,0
18-02 23:46:56,13.810,26.667,41.429,7.619,10.476,485699584,638980096,141058048,2636746752,7220,3186,0,34414592,0,43,1194,3147,1.430,1.470,1.320,1,0,221,0,0,14,3,0,4,0
18-02 23:46:57,22.596,24.519,38.462,0,14.423,486047744,638582784,141058048,2636795904,5680,3120,0,16384,0,4,1454,4248,1.400,1.460,1.320,1,0,208,0,0,14,3,0,4,0
18-02 23:46:58,16.667,18.687,53.030,0,11.616,616284160,507912192,141058048,2764623872,5912,3078,0,0,0,0,1231,4168,1.400,1.460,1.320,0,0,51,0,0,16,3,0,4,0
18-02 23:46:59,12.919,24.880,47.847,0.957,13.397,618676224,505401344,141058048,2764734464,6036,3240,65536,0,1,0,1486,3514,1.400,1.460,1.320,2,0,294,0,0,16,5,0,6,0
18-02 23:47:00,37.931,6.404,45.813,7.389,2.463,638742528,484835328,141066240,2765180928,5443,2916,368640,192512,24,2,728,919,1.400,1.460,1.320,0,1,1,0,0,16,5,0,6,0
18-02 23:47:01,36.453,4.433,44.828,7.389,6.897,658882560,463978496,141074432,2765766656,5223,2916,516096,0,60,0,713,1046,1.400,1.460,1.320,1,0,2,0,0,16,5,0,6,0
18-02 23:47:02,14.146,1.463,44.390,29.268,10.732,663543808,458584064,141074432,2766438400,6278,2916,577536,0,40,0,492,763,1.360,1.450,1.320,1,1,0,0,0,16,5,0,6,0
18-02 23:47:03,35.784,4.412,46.078,10.294,3.431,686157824,434810880,141193216,2767355904,5417,2916,102400,0,9,0,631,788,1.360,1.450,1.320,0,1,0,0,0,16,5,0,6,0
18-02 23:47:04,28.780,12.683,23.415,25.366,9.756,702210048,417951744,141307904,2767958016,5547,2808,98304,1875968,7,61,960,1844,1.360,1.450,1.320,0,1,0,0,0,16,7,0,6,0
18-02 23:47:05,1.478,2.956,45.320,43.350,6.897,702726144,417005568,141471744,2768195584,10124,3024,0,1359872,0,99,648,1172,1.360,1.450,1.320,0,1,0,0,0,16,7,0,6,0
18-02 23:47:06,1.990,1.493,27.861,65.672,2.985,702914560,416718848,141496320,2768269312,6975,2916,0,397312,0,32,405,730,1.360,1.450,1.320,0,2,0,0,0,16,7,0,6,0
18-02 23:47:07,2.500,0,2,94,1.500,703033344,416526336,141496320,2768343040,7516,3240,0,692224,0,87,533,674,1.580,1.500,1.330,0,2,0,0,0,16,7,0,6,0
18-02 23:47:08,1.990,1.990,46.766,47.264,1.990,702980096,416559104,141508608,2768351232,5738,2916,0,4616192,0,138,537,827,1.580,1.500,1.330,1,0,0,0,0,16,7,0,6,0
18-02 23:47:09,2.500,2,40,53.500,2,703369216,415444992,141639680,2768945152,6312,2916,0,2129920,0,105,598,1264,1.580,1.500,1.330,0,1,0,0,0,16,7,0,6,0
18-02 23:47:10,3,2,45.500,47,2.500,703696896,414765056,141791232,2769096704,8500,3240,0,1363968,0,104,691,1250,1.580,1.500,1.330,2,0,0,0,0,16,7,0,6,0
18-02 23:47:11,2.030,2.538,45.178,48.223,2.030,704061440,414064640,141873152,2769342464,5486,2592,0,663552,0,47,507,983,1.580,1.500,1.330,0,1,2,0,0,16,7,0,6,0
18-02 23:47:12,2.010,1.005,46.734,47.739,2.513,704163840,413749248,141938688,2769489920,6910,2916,0,655360,0,45,450,863,1.610,1.510,1.340,0,1,0,0,0,16,7,0,6,0
18-02 23:47:13,8.122,7.107,25.888,57.868,1.015,704712704,413048832,142032896,2769547264,5205,2592,0,688128,0,72,535,1308,1.610,1.510,1.340,0,2,0,0,0,16,7,0,6,0
18-02 23:47:14,6.030,5.528,37.688,49.749,1.005,704790528,412893184,142069760,2769588224,7523,2592,0,352256,0,32,427,919,1.610,1.510,1.340,1,1,0,0,0,16,7,0,6,0
18-02 23:47:15,14.428,10.945,44.279,29.353,0.995,705220608,412319744,142168064,2769633280,9242,3240,0,577536,0,57,632,1266,1.610,1.510,1.340,1,1,0,0,0,16,7,0,6,0
18-02 23:47:16,10.553,9.548,29.146,49.749,1.005,705699840,411652096,142258176,2769731584,5671,2958,0,774144,0,76,614,1493,1.610,1.510,1.340,1,1,0,0,0,16,7,0,6,0
