-- Logs begin at Wed 2020-02-19 19:12:42 UTC, end at Wed 2020-02-19 21:02:45 UTC. --
Feb 19 20:10:24 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 19 20:10:26 ubuntu dstat.sh[1630]: [286B blob data]
Feb 19 20:10:26 ubuntu dstat.sh[1630]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 19 20:10:26 ubuntu dstat.sh[1630]: 19-02 20:10:26| 14   4  51  29   3| 460M  493M  113M 2647M|   0     0 | 151k 2671k|8.17  28.2 | 660  1081 |1.58 1.38 1.36|2.0 1.0  19|   0     0 |rcu_sched            8    0.3%   0    0 |bash                 3769 1879k1715k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 20:10:28 ubuntu dstat.sh[1630]: 19-02 20:10:27| 21  23  11  41   3| 461M  492M  113M 2647M|5712B 2916B|   0   580k|   0  50.0 |1301  3561 |1.58 1.38 1.36|1.0 2.0 162|   0     0 |systemd              1    9.5%   0    0 |bash                 3769 1175k9359B2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 20:10:28 ubuntu dstat.sh[1630]: 19-02 20:10:28| 22  21  33  22   3| 461M  491M  113M 2647M|8860B 2916B| 344k   33M|5.00  47.0 |1216  2679 |1.58 1.38 1.36|1.0   0 134|   0     0 |systemd              1     11%   0    0 |bash                 3769  875k7861B1.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 20:10:29 ubuntu dstat.sh[1630]: 19-02 20:10:29| 16  16  63   0   4| 587M  364M  113M 2769M|6849B 3132B|   0     0 |   0     0 |1360  3304 |1.53 1.37 1.36|3.0   0  74|   0     0 |systemd              1     12%   0    0 |bash                 3769  280k2837B1.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 19 20:10:30 ubuntu dstat.sh[1630]: 19-02 20:10:30| 28  25  43   0   4| 597M  354M  113M 2769M|8119B 3024B|   0     0 |   0     0 |1293  2846 |1.53 1.37 1.36|3.0   0 267|   0     0 |keystone-manage      3035  17%2178k  81k|keystone-manage      3035 2178k  81k 17%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 19 20:10:31 ubuntu dstat.sh[1630]: 19-02 20:10:31| 44   4  48   3   1| 614M  338M  113M 2769M|6299B 2916B|  44k    0 |11.0     0 | 537   918 |1.53 1.37 1.36|1.0 1.0 2.0|   0     0 |keystone-manage      3035  46%4248k   0 |keystone-manage      3035 4248k   0  46%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 19 20:10:32 ubuntu dstat.sh[1630]: 19-02 20:10:32| 42   1  48   9   0| 628M  323M  113M 2770M|6516B 3282B| 188k    0 |28.0     0 | 529   786 |1.53 1.37 1.36|  0 1.0   0|   0     0 |keystone-manage      3035  41%3631k  46k|keystone-manage      3035 3631k  46k 41%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 19 20:10:33 ubuntu dstat.sh[1630]: 19-02 20:10:33| 24   4  40  31   1| 643M  307M  113M 2770M|6427B 2916B| 568k  436k|40.0  2.00 | 626  1051 |1.53 1.37 1.36|1.0   0   0|   0     0 |keystone-manage      3035  25%3928k 150k|keystone-manage      3035 3928k 150k 25%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 19 20:10:34 ubuntu dstat.sh[1630]: 19-02 20:10:34| 31   7  43  19   1| 658M  291M  113M 2771M|9694B 3240B|  88k    0 |8.00     0 | 820  1290 |1.49 1.37 1.36|3.0   0   0|   0     0 |keystone-manage      3035  29%3159k 423k|keystone-manage      3035 3159k 423k 29%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 19 20:10:35 ubuntu dstat.sh[1630]: 19-02 20:10:35| 17   5  38  39   0| 668M  281M  113M 2771M|5627B 3240B|   0  1256k|   0  39.0 | 772  1499 |1.49 1.37 1.36|1.0 1.0   0|   0     0 |python2              2035 9.0%  65k  71k|python3.6            7706   55k 115k0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
