-- Logs begin at Wed 2020-02-19 21:42:30 UTC, end at Wed 2020-02-19 23:10:03 UTC. --
Feb 19 22:37:07 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 19 22:37:15 ubuntu dstat.sh[901]: [286B blob data]
Feb 19 22:37:15 ubuntu dstat.sh[901]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 19 22:37:15 ubuntu dstat.sh[901]: 19-02 22:37:09| 14   4  54  24   3| 460M  562M  133M 2565M|   0     0 | 141k 2509k|6.36  29.0 | 671  1137 |1.79 1.70 1.49|  0 4.0  20|   0     0 |rcu_sched            8    0.4%   0    0 |bash                 3650 1975k1804k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:15 ubuntu dstat.sh[901]: 19-02 22:37:10|  2   1   0  98   1| 460M  562M  133M 2565M|6329B 3240B|   0    52k|   0  5.00 | 348   318 |1.79 1.70 1.49|  0 4.0 1.0|   0     0 |python2              1479 0.5%  13k 447B|python2              1479   13k 447B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:15 ubuntu dstat.sh[901]: 19-02 22:37:11|  1   1   0  98   0| 460M  562M  133M 2565M|6754B 3240B|   0   584k|   0  34.0 | 366   312 |1.79 1.70 1.49|  0 4.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1479   13k 441B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:15 ubuntu dstat.sh[901]: 19-02 22:37:12|  2   0   0  98   0| 460M  562M  133M 2565M|6650B 3240B|   0    88k|   0  15.0 | 387   445 |1.97 1.74 1.50|  0 6.0 2.0|   0     0 |beam.smp             889  0.5%   0    0 |python2              1479   13k   0 0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:15 ubuntu dstat.sh[901]: 19-02 22:37:13|  5   5   2  86   1| 461M  561M  133M 2565M|6631B 3240B|   0   236k|   0  24.0 | 485   728 |1.97 1.74 1.50|  0 4.0  43|   0     0 |conntrackd           162771.0%   0    0 |bash                 3650  411k2449B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:15 ubuntu dstat.sh[901]: 19-02 22:37:14|  5   4   1  89   2| 460M  562M  133M 2565M|7378B 2916B|   0  1980k|   0  30.0 | 439   689 |1.97 1.74 1.50|1.0 1.0  39|   0     0 |ksoftirqd/0          7    0.5%   0    0 |bash                 3650  319k2818B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:15 ubuntu dstat.sh[901]: 19-02 22:37:15|  6  11  38  42   2| 460M  562M  133M 2565M|6500B 3132B|   0   392k|   0  11.0 | 619  1197 |1.97 1.74 1.50|2.0 3.0 111|   0     0 |bash                 3650 1.5% 771k8147B|bash                 3650  771k8147B1.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:16 ubuntu dstat.sh[901]: 19-02 22:37:16| 19  22  21  28  11| 460M  561M  133M 2565M|5547B 3024B| 308k  288k|4.00  10.0 |1135  5076 |1.97 1.74 1.50|1.0   0 134|   0     0 |systemd              1     11%   0    0 |bash                 3650 1146k7883B2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:17 ubuntu dstat.sh[901]: 19-02 22:37:17| 23  29  34   0  13| 470M  551M  133M 2565M|5739B 2916B|   0    16k|   0  4.00 |1361  4163 |2.13 1.78 1.52| 15   0 192|   0     0 |systemd              1     14%   0    0 |bash                 3650 1094k9776B3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 22:37:18 ubuntu dstat.sh[901]: 19-02 22:37:18| 14  23  43   0  20| 585M  436M  133M 2687M|6544B 2916B|   0     0 |   0     0 |1130  2949 |2.13 1.78 1.52|1.0   0 161|   0     0 |systemd              1    9.5%   0    0 |bash                 3650  390k7568B3.0%|mysqld       173M|   0     0 |  16    5    0    4    0
