-- Logs begin at Tue 2020-03-31 21:36:13 UTC, end at Tue 2020-03-31 23:18:07 UTC. --
Mar 31 22:24:56 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 22:24:56 ubuntu dstat.sh[1934]: [286B blob data]
Mar 31 22:24:56 ubuntu dstat.sh[1934]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 22:24:56 ubuntu dstat.sh[1934]: 31-03 22:24:56| 14   4  53  27   1| 422M  714M 86.3M 2513M|   0     0 | 199k 2728k|10.6  31.3 | 815  1271 |1.45 1.34 1.32|3.0   0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 3480 2161k1997k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 22:24:57 ubuntu dstat.sh[1934]: 31-03 22:24:57| 16  30  31   5  18| 423M  712M 86.3M 2513M|5886B 2160B|   0   120k|   0  8.00 |1511  3371 |1.49 1.35 1.32|1.0   0 366|   0     0 |bash                 3480 6.5%1204k  23k|bash                 3480 1204k  23k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 22:24:58 ubuntu dstat.sh[1934]: 31-03 22:24:58| 24  30  35   0  11| 423M  713M 86.3M 2513M|3808B 2160B|   0    20k|   0  5.00 |1862  4139 |1.49 1.35 1.32|2.0   0 260|   0     0 |systemd              1    9.5%   0    0 |bash                 3480 2109k  16k4.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 22:24:59 ubuntu dstat.sh[1934]: 31-03 22:24:59| 29  30  35   0   6| 424M  711M 86.3M 2513M|4527B 2146B|   0    16k|   0  4.00 |1647  5213 |1.49 1.35 1.32|1.0   0 191|   0     0 |systemd              1     19%   0    0 |bash                 3480 1091k9675B2.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 22:25:00 ubuntu dstat.sh[1934]: 31-03 22:25:00|  6   5  86   0   3| 548M  587M 86.3M 2636M|4488B 2052B|   0     0 |   0     0 |1002  2541 |1.49 1.35 1.32|  0   0  17|   0     0 |etcd                 2966 3.0%   0    0 |bash                 3480  116k 392B0.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 31 22:25:01 ubuntu dstat.sh[1934]: 31-03 22:25:01| 14  25  39   0  21| 552M  583M 86.3M 2636M|4107B 2160B|   0     0 |   0     0 |1361  2985 |1.49 1.35 1.32|1.0   0 294|   0     0 |bash                 3480 6.5% 600k  18k|bash                 3480  600k  18k6.5%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 31 22:25:02 ubuntu dstat.sh[1934]: 31-03 22:25:02| 28   6   6  53   6| 569M  565M 86.3M 2636M|4222B 2160B| 124k   10M|6.00  62.0 | 767   759 |1.61 1.38 1.33|  0 2.0 1.0|   0     0 |keystone-manage      3330  35%4651k  80k|keystone-manage      3330 4651k  80k 35%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 31 22:25:03 ubuntu dstat.sh[1934]: 31-03 22:25:03|  7   1  48  44   1| 571M  563M 86.6M 2636M|4499B 2160B| 856k  160k| 123  4.00 | 556   947 |1.61 1.38 1.33|  0 1.0   0|   0     0 |keystone-manage      3330 5.0% 349k   0 |keystone-manage      3330  349k   0 5.0%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 31 22:25:04 ubuntu dstat.sh[1934]: 31-03 22:25:04|  8   1  48  43   1| 572M  561M 86.9M 2637M|4441B 1944B| 528k    0 | 102     0 | 491   895 |1.61 1.38 1.33|1.0   0   0|   0     0 |keystone-manage      3330 6.0% 538k   0 |keystone-manage      3330  538k   0 6.0%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 31 22:25:05 ubuntu dstat.sh[1934]: 31-03 22:25:05| 17   2  48  33   0| 583M  550M 87.1M 2637M|5459B 2160B| 492k    0 |71.0     0 | 652   989 |1.61 1.38 1.33|  0 1.0 2.0|   0     0 |keystone-manage      3330  17%2247k  46k|keystone-manage      3330 2247k  46k 17%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 31 22:25:06 ubuntu dstat.sh[1934]: 31-03 22:25:06| 34   2  48  17   1| 595M  537M 87.1M 2638M|4114B 2160B| 612k    0 |47.0     0 | 786   810 |1.61 1.38 1.33|1.0   0   0|   0     0 |keystone-manage      3330  33%3128k 107k|keystone-manage      3330 3128k 107k 33%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 31 22:25:07 ubuntu dstat.sh[1934]: 31-03 22:25:07| 39   5  38  18   0| 618M  513M 87.1M 2639M|4225B 2160B| 196k  832k|17.0  3.00 | 784   929 |1.64 1.39 1.33|2.0   0   0|   0     0 |keystone-manage      3330  38%5227k 460k|keystone-manage      3330 5227k 460k 38%|mysqld       177M|   0     0 |  16    7    0    8    0
Mar 31 22:25:08 ubuntu dstat.sh[1934]: 31-03 22:25:08| 12   5  41  43   0| 618M  513M 87.1M 2639M|5096B 2160B|   0   828k|   0  8.00 | 532  1009 |1.64 1.39 1.33|  0 2.0   0|   0     0 |python2              1555 8.0%  63k  69k|python2              1555   63k  69k8.0%|mysqld       177M|   0     0 |  16    7    0    8    0
Mar 31 22:25:09 ubuntu dstat.sh[1934]: 31-03 22:25:09|  9   5  44  40   4| 627M  503M 87.2M 2639M|4151B 2160B|   0   544k|   0  38.0 | 741  1103 |1.64 1.39 1.33|  0 1.0   0|   0     0 |keystone-manage      3330 6.0%  38k  53k|keystone-manage      3330   38k  53k6.0%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 31 22:25:10 ubuntu dstat.sh[1934]: 31-03 22:25:10|  3   1  47  48   0| 627M  503M 87.3M 2639M|4438B 2160B|   0   448k|   0  35.0 | 552   829 |1.64 1.39 1.33|  0 2.0   0|   0     0 |kworker/1:1H         296  0.5%   0    0 |python2              2073   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 22:25:11 ubuntu dstat.sh[1934]: 31-03 22:25:11|  1   3  39  56   0| 627M  502M 87.4M 2639M|3327B 1944B|   0  1248k|   0  38.0 | 547   833 |1.64 1.39 1.33|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2073   14k 451B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 22:25:12 ubuntu dstat.sh[1934]: 31-03 22:25:12|  2   2  48  49   1| 628M  502M 87.5M 2639M|8304B 1944B|   0   924k|   0  55.0 | 593   843 |1.75 1.42 1.34|  0 1.0   0|   0     0 |conntrackd           161881.0%   0    0 |python2              2073   14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 22:25:13 ubuntu dstat.sh[1934]: 31-03 22:25:13|  2   1  48  49   1| 628M  502M 87.5M 2640M|4359B 1944B|   0   540k|   0  78.0 | 583   695 |1.75 1.42 1.34|  0 3.0   0|   0     0 |mysqld               1205 1.0%   0    0 |python2              2073   14k 461B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
