-- Logs begin at Mon 2020-03-02 20:36:20 UTC, end at Mon 2020-03-02 22:04:33 UTC. --
Mar 02 21:20:09 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 02 21:20:09 ubuntu dstat.sh[2319]: [286B blob data]
Mar 02 21:20:09 ubuntu dstat.sh[2319]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 02 21:20:09 ubuntu dstat.sh[2319]: 02-03 21:20:09| 17   5  54  22   1| 450M  411M  110M 2742M|   0     0 | 233k 3613k|11.3  36.9 | 843  1409 |1.56 1.35 1.20|4.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3679 2469k2266k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 02 21:20:10 ubuntu dstat.sh[2319]: 02-03 21:20:10| 16  32  19  26   8| 450M  410M  110M 2742M|3152B 1944B|   0    13M|   0  20.0 |1287  3108 |1.56 1.35 1.20|1.0 2.0 365|   0     0 |bash                 3679 7.0%1123k  23k|bash                 3679 1123k  23k7.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 02 21:20:11 ubuntu dstat.sh[2319]: 02-03 21:20:11| 23  29  33  10   4| 451M  409M  110M 2742M|5571B 2160B|   0    20M|   0  28.0 |1405  4707 |1.56 1.35 1.20|3.0   0 240|   0     0 |systemd              1    9.5%   0    0 |bash                 3679 1918k  16k3.5%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 02 21:20:12 ubuntu dstat.sh[2319]: 02-03 21:20:12| 27  32  36   0   5| 453M  408M  110M 2742M|4863B 2160B|   0    16k|   0  4.00 |1608  4524 |1.60 1.36 1.21|2.0   0 241|   0     0 |systemd              1     12%   0    0 |bash                 3679 1412k  12k3.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 02 21:20:13 ubuntu dstat.sh[2319]: 02-03 21:20:13| 10   9  81   0   1| 575M  285M  110M 2864M|5345B 2160B|   0     0 |   0     0 | 966  2984 |1.60 1.36 1.21|  0   0  19|   0     0 |systemd              1    8.5%   0    0 |bash                 3679  116k 392B0.5%|mysqld       173M|   0     0 |  15    3    0    4    0
Mar 02 21:20:14 ubuntu dstat.sh[2319]: 02-03 21:20:14| 26  27  46   0   2| 587M  273M  110M 2864M|8253B 2160B|   0     0 |   0     0 |1567  3136 |1.60 1.36 1.21|1.0   0 295|   0     0 |keystone-manage      3709  13%2153k  81k|keystone-manage      3709 2153k  81k 13%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 02 21:20:15 ubuntu dstat.sh[2319]: 02-03 21:20:15| 30   3  38  28   0| 598M  261M  110M 2865M|7453B 2160B| 692k 1060k|51.0  93.0 | 754   887 |1.60 1.36 1.21|1.0   0   0|   0     0 |keystone-manage      3709  31%3451k   0 |keystone-manage      3709 3451k   0  31%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 02 21:20:16 ubuntu dstat.sh[2319]: 02-03 21:20:16| 40   4  47   8   2| 618M  240M  110M 2865M|6842B 1944B| 520k    0 |77.0     0 | 762   931 |1.60 1.36 1.21|1.0   0   0|   0     0 |keystone-manage      3709  41%4494k  46k|keystone-manage      3709 4494k  46k 41%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 02 21:20:17 ubuntu dstat.sh[2319]: 02-03 21:20:17| 39   3  44   6   8| 639M  218M  110M 2866M|5746B 2160B| 644k    0 |45.0     0 | 753   914 |1.55 1.36 1.20|1.0   0   0|   0     0 |keystone-manage      3709  43%5583k 228k|keystone-manage      3709 5583k 228k 43%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 02 21:20:18 ubuntu dstat.sh[2319]: 02-03 21:20:18| 12   3  47  37   3| 644M  212M  110M 2867M|4840B 2160B|  88k    0 |7.00     0 | 461   716 |1.55 1.36 1.20|1.0   0   0|   0     0 |keystone-manage      3709  13%1364k 290k|keystone-manage      3709 1364k 290k 13%|mysqld       173M|   0     0 |  15    5    0    7    0
