"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","20 Feb 2020 02:29:31 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
20-02 02:29:31,13.331,3.893,54.418,26.191,2.168,478277632,651730944,139735040,2633039872,0,0,128400.118,2331554.016,5.784,27.321,639.275,1005.106,1.640,1.490,1.360,2,0,18.567,0,0,14,3,0,4,0
20-02 02:29:32,15.764,37.438,38.916,1.970,5.911,481288192,648273920,139751424,2633261056,5531,3282,233472,122880,3,7,1480,3459,1.640,1.490,1.360,1,0,362,0,0,14,3,0,4,0
20-02 02:29:33,17.085,29.146,40.704,7.538,5.528,479920128,649535488,139751424,2633359360,6537,3240,0,20480,0,5,1108,2375,1.910,1.550,1.380,1,0,233,0,0,14,3,0,4,0
20-02 02:29:34,25.128,33.333,40,1.538,0,486498304,642703360,139751424,2633674752,5794,3240,0,28672,0,6,2340,5186,1.910,1.550,1.380,15,0,229,0,0,14,3,0,4,0
20-02 02:29:35,26.020,19.898,53.571,0,0.510,611446784,517337088,139751424,2761555968,5445,3024,0,0,0,0,1638,4671,1.910,1.550,1.380,1,0,60,0,0,16,3,0,4,0
20-02 02:29:36,7.538,16.583,74.372,0,1.508,612171776,516612096,139751424,2761555968,6884,3132,0,0,0,0,995,2146,1.910,1.550,1.380,1,0,164,0,0,16,5,0,4,0
20-02 02:29:37,33.333,16.667,40.404,1.515,8.081,623034368,505528320,139755520,2761764864,6561,3132,81920,106496,1,2,1053,1876,1.910,1.550,1.380,3,0,131,0,0,16,5,0,6,0
20-02 02:29:38,17.413,2.985,42.786,27.861,8.955,633921536,494231552,139755520,2762145792,6358,2970,372736,0,25,0,625,900,2,1.570,1.390,0,1,0,0,0,16,5,0,6,0
20-02 02:29:39,9.453,2.985,45.771,36.816,4.975,637059072,490909696,139755520,2762293248,8907,2970,135168,1499136,19,37,670,1038,2,1.570,1.390,0,2,2,0,0,16,5,0,6,0
20-02 02:29:40,6.061,1.515,47.475,40.909,4.040,638771200,489046016,139755520,2762444800,8186,3240,217088,1028096,27,23,617,970,2,1.570,1.390,1,0,0,0,0,16,5,0,6,0
20-02 02:29:41,18.687,2.525,47.475,28.283,3.030,651022336,476426240,139759616,2762727424,6550,2958,139264,0,11,0,582,835,2,1.570,1.390,1,0,0,0,0,16,5,0,6,0
20-02 02:29:42,20.297,0.990,17.822,60.396,0.495,655106048,472264704,139763712,2762772480,6209,3240,24576,466944,3,2,568,772,2,1.570,1.390,0,1,0,0,0,16,5,0,6,0
20-02 02:29:43,24.752,4.950,48.020,20.792,1.485,671428608,454803456,139780096,2763788288,6477,3240,602112,0,42,0,603,831,1.920,1.560,1.390,1,0,0,0,0,16,5,0,6,0
20-02 02:29:44,36.816,10.448,38.806,9.453,4.478,687230976,437751808,139882496,2764771328,5597,2916,172032,12288,13,1,953,1371,1.920,1.560,1.390,0,2,0,0,0,16,7,0,6,0
20-02 02:29:45,9.406,5.941,38.119,40.594,5.941,697036800,427622400,139956224,2765021184,6667,3240,0,1314816,0,35,697,1139,1.920,1.560,1.390,0,1,0,0,0,16,7,0,6,0
20-02 02:29:46,2.956,1.970,48.276,45.320,1.478,697229312,427212800,140046336,2765148160,8413,2916,0,921600,0,63,568,994,1.920,1.560,1.390,0,1,0,0,0,16,7,0,6,0
20-02 02:29:47,3.535,1.515,48.485,45.455,1.010,697618432,426360832,140165120,2765463552,7597,3240,53248,1024000,1,69,587,1087,1.920,1.560,1.390,0,1,0,0,0,16,7,0,6,0
20-02 02:29:48,2.488,0.995,47.761,47.264,1.493,697708544,426078208,140242944,2765578240,5847,2916,0,770048,0,50,500,962,1.920,1.570,1.390,0,1,0,0,0,16,7,0,6,0
20-02 02:29:49,2.513,1.005,48.744,46.734,1.005,698036224,425750528,140242944,2765578240,7483,2916,0,0,0,0,400,737,1.920,1.570,1.390,0,2,2,0,0,16,7,0,5,0
