-- Logs begin at Sun 2020-02-23 15:39:15 UTC, end at Sun 2020-02-23 17:32:57 UTC. --
Feb 23 16:37:22 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 23 16:37:23 ubuntu dstat.sh[1117]: [286B blob data]
Feb 23 16:37:23 ubuntu dstat.sh[1117]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 23 16:37:23 ubuntu dstat.sh[1117]: 23-02 16:37:22| 13   4  51  30   2| 449M  525M  112M 2627M|   0     0 | 145k 2645k|7.82  27.4 | 641  1088 |1.63 1.49 1.45|2.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3284 1842k1703k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 23 16:37:23 ubuntu dstat.sh[1117]: 23-02 16:37:23| 16  33  36   0  15| 449M  524M  112M 2627M|3582B 1944B| 228k  124k|3.00  7.00 |1529  3537 |1.63 1.49 1.45|2.0   0 373|   0     0 |bash                 3284 7.0%1006k  22k|bash                 3284 1006k  22k7.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 23 16:37:24 ubuntu dstat.sh[1117]: 23-02 16:37:24| 20  31  34   0  14| 451M  523M  112M 2627M|5008B 1944B|   0    24k|   0  6.00 |1208  3884 |1.63 1.49 1.45|1.0   0 243|   0     0 |systemd              1    8.0%   0    0 |bash                 3284 1890k  15k5.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 23 16:37:25 ubuntu dstat.sh[1117]: 23-02 16:37:25| 19  30  36   0  15| 451M  523M  112M 2627M|5582B 2160B|   0   212k|   0  5.00 |1264  3742 |1.63 1.49 1.45|4.0   0 208|   0     0 |systemd              1     13%   0    0 |bash                 3284 1418k  13k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 23 16:37:26 ubuntu dstat.sh[1117]: 23-02 16:37:26| 17  17  59   0   7| 575M  398M  112M 2749M|3926B 1944B|   0     0 |   0     0 |1172  5001 |1.50 1.47 1.44|  0   0  54|   0     0 |systemd              1     13%   0    0 |bash                 3284  232k 656B1.0%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 23 16:37:27 ubuntu dstat.sh[1117]: 23-02 16:37:27| 11  18  57   0  14| 575M  398M  112M 2749M|3954B 1944B|   0     0 |   0     0 |1078  2639 |1.50 1.47 1.44|3.0   0 226|   0     0 |bash                 3284 5.5% 394k  12k|bash                 3284  394k  12k5.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 23 16:37:29 ubuntu dstat.sh[1117]: 23-02 16:37:28| 34  12  40   7   6| 592M  381M  112M 2749M|4939B 1944B|   0   104k|   0  2.00 | 809  1475 |1.50 1.47 1.44|1.0   0  71|   0     0 |keystone-manage      2524  36%4252k  81k|keystone-manage      2524 4252k  81k 36%|mysqld       173M|   0     0 |  16    5    0    8    0
Feb 23 16:37:29 ubuntu dstat.sh[1117]: 23-02 16:37:29| 19   1  46  29   4| 602M  371M  112M 2749M|7855B 1944B| 156k    0 |34.0     0 | 475   725 |1.50 1.47 1.44|  0 1.0   0|   0     0 |keystone-manage      2524  18%2200k   0 |keystone-manage      2524 2200k   0  18%|mysqld       173M|   0     0 |  16    5    0    8    0
Feb 23 16:37:30 ubuntu dstat.sh[1117]: 23-02 16:37:30| 42   5  45   5   3| 622M  350M  112M 2750M|6207B 1944B| 696k    0 |46.0     0 | 595   799 |1.50 1.47 1.44|1.0   0   0|   0     0 |keystone-manage      2524  45%5460k 153k|keystone-manage      2524 5460k 153k 45%|mysqld       173M|   0     0 |  16    5    0    8    0
Feb 23 16:37:31 ubuntu dstat.sh[1117]: 23-02 16:37:31| 43   8  40   5   5| 648M  323M  112M 2751M|5654B 2160B|  88k    0 |8.00     0 | 796  1159 |1.46 1.46 1.44|2.0   0   0|   0     0 |keystone-manage      2524  43%5246k 466k|keystone-manage      2524 5246k 466k 43%|mysqld       177M|   0     0 |  16    7    0    8    0
