"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","19 Mar 2020 09:47:13 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
19-03 09:47:13,17.202,4.959,55.148,20.316,2.375,444063744,1016807424,146731008,2312339456,0,0,169585.432,2719689.009,7.978,35.487,770.151,1341.737,1.400,1.350,1.230,2,2,25.599,0,0,14,3,0,4,0
19-03 09:47:14,17.588,26.633,25.628,28.141,2.010,444923904,1015365632,146743296,2312794112,7119,2160,327680,15826944,7,25,1435,4265,1.400,1.350,1.230,2,0,178,0,0,14,3,0,4,0
19-03 09:47:15,24.242,31.818,39.394,0,4.545,450879488,1009319936,146743296,2312937472,7679,1944,0,16384,0,4,2051,5557,1.400,1.350,1.230,6,0,239,0,0,14,3,0,4,0
19-03 09:47:16,21.393,30.348,44.279,0,3.980,574509056,885301248,146743296,2440794112,6351,2160,0,0,0,0,1934,5415,1.400,1.350,1.230,1,0,282,0,0,16,5,0,5,0
19-03 09:47:17,38.889,7.576,47.475,5.051,1.010,597630976,861908992,146743296,2441052160,5389,2160,212992,0,11,0,741,1194,1.360,1.350,1.230,0,1,37,0,0,16,5,0,6,0
19-03 09:47:18,30.882,2.451,45.588,19.118,1.961,614166528,844357632,146747392,2441986048,5236,2160,847872,0,77,0,674,910,1.360,1.350,1.230,1,0,0,0,0,16,5,0,6,0
19-03 09:47:19,44.500,3,47,3.500,2,633298944,824197120,146751488,2442854400,3860,1944,614400,602112,45,3,751,881,1.360,1.350,1.230,1,0,0,0,0,16,5,0,6,0
19-03 09:47:20,39.698,7.538,30.653,20.603,1.508,651755520,804294656,146792448,2443993088,4210,2214,188416,9007104,14,27,712,1475,1.360,1.350,1.230,0,1,0,0,0,16,7,0,6,0
19-03 09:47:21,9.406,5.446,43.564,39.604,1.980,661778432,793989120,146898944,2444148736,4567,2200,0,937984,0,69,585,1297,1.360,1.350,1.230,0,1,0,0,0,16,7,0,6,0
19-03 09:47:22,3.061,0.510,50.510,45.408,0.510,662016000,793325568,147005440,2444464128,4775,1944,0,1257472,0,90,504,1132,1.420,1.360,1.240,0,1,0,0,0,16,7,0,6,0
19-03 09:47:23,2.513,2.010,49.749,45.226,0.503,662433792,792604672,147111936,2444636160,4312,2160,0,1245184,0,89,557,1253,1.420,1.360,1.240,0,1,0,0,0,16,7,0,6,0
19-03 09:47:24,3,2,49.500,45.500,0,662941696,791736320,147181568,2444922880,5576,2160,0,3137536,0,122,545,1068,1.420,1.360,1.240,0,2,0,0,0,16,7,0,6,0
19-03 09:47:25,2.525,0.505,41.919,54.545,0.505,662540288,791089152,147234816,2445893632,6974,1944,0,3215360,0,59,534,1054,1.420,1.360,1.240,0,1,0,0,0,16,7,0,6,0
19-03 09:47:26,2.030,1.015,49.239,46.701,1.015,662700032,790925312,147283968,2445848576,4064,1782,0,1122304,0,53,389,827,1.420,1.360,1.240,0,1,0,0,0,16,7,0,7,0
19-03 09:47:27,4.020,7.035,45.729,42.211,1.005,663543808,789602304,147468288,2446114816,4200,2106,0,2068480,0,132,777,1512,1.380,1.350,1.240,2,1,2,0,0,16,7,0,7,0
19-03 09:47:28,9,10,48.500,32.500,0,664375296,788488192,147644416,2446221312,5868,2160,0,1118208,0,117,703,1957,1.380,1.350,1.240,1,1,0,0,0,16,7,0,6,0
19-03 09:47:29,10.101,7.071,44.949,37.374,0.505,664825856,787697664,147832832,2446372864,5869,2160,0,1290240,0,118,747,1980,1.380,1.350,1.240,0,1,0,0,0,16,7,0,6,0
19-03 09:47:30,12.626,10.101,41.414,35.859,0,665387008,787124224,147992576,2446221312,4903,1944,0,1011712,0,90,575,1358,1.380,1.350,1.240,0,1,0,0,0,16,7,0,6,0
19-03 09:47:31,1.515,1.515,48.990,47.475,0.505,665268224,787156992,148037632,2446262272,5328,2160,0,356352,0,26,369,882,1.380,1.350,1.240,2,0,0,0,0,16,7,0,6,0
19-03 09:47:32,11.558,9.045,37.688,39.698,2.010,665931776,786296832,148226048,2446270464,3648,2160,0,1355776,0,111,698,1510,1.430,1.360,1.240,0,1,0,0,0,16,7,0,6,0
19-03 09:47:33,12.060,6.030,42.211,39.196,0.503,666730496,785252352,148455424,2446286848,4171,2160,0,1536000,0,119,860,2285,1.430,1.360,1.240,1,1,0,0,0,16,7,0,6,0
19-03 09:47:34,11.386,8.911,35.644,43.564,0.495,667123712,784683008,148615168,2446303232,3995,1944,0,1359872,0,110,695,1574,1.430,1.360,1.240,2,0,0,0,0,16,7,0,6,0
19-03 09:47:35,1.508,1.005,50.251,47.236,0,667308032,784457728,148631552,2446327808,4734,2160,0,1339392,0,106,372,633,1.430,1.360,1.240,0,3,0,0,0,16,7,0,6,0
19-03 09:47:36,2.010,1.508,44.724,51.256,0.503,667209728,784396288,148660224,2446548992,4805,2160,0,3497984,0,125,420,800,1.430,1.360,1.240,0,1,0,0,0,16,7,0,6,0
19-03 09:47:37,6.500,4.500,34,51.500,3.500,667668480,783790080,148746240,2446610432,4201,2106,0,4898816,0,110,667,1430,1.560,1.390,1.250,0,1,2,0,0,16,7,0,6,0
19-03 09:47:38,4.500,6.500,48.500,38.500,2,668803072,713768960,148848640,2513854464,7968,2214,0,5095424,0,57,647,1223,1.560,1.390,1.250,0,2,0,0,0,16,7,0,5,0
19-03 09:47:39,1.493,1.493,49.751,46.269,0.995,668889088,713543680,148856832,2513911808,7097,1944,0,71233536,0,84,343,659,1.560,1.390,1.250,0,1,0,0,0,16,7,0,5,0
19-03 09:47:40,3.030,2.525,44.444,47.980,2.020,668921856,713211904,148955136,2514087936,4662,1728,0,999424,0,70,542,1026,1.560,1.390,1.250,1,1,0,0,0,16,7,0,5,0
19-03 09:47:41,2.525,1.010,45.455,49.495,1.515,669114368,712953856,148996096,2514112512,7289,1944,0,1064960,0,30,459,805,1.560,1.390,1.250,0,1,0,0,0,16,7,0,5,0
19-03 09:47:42,3,2,46,45,4,669245440,712568832,149065728,2514276352,5315,1986,0,622592,0,42,483,905,1.590,1.400,1.250,0,1,0,0,0,16,7,0,5,0
