-- Logs begin at Tue 2020-03-31 13:10:17 UTC, end at Tue 2020-03-31 14:57:13 UTC. --
Mar 31 13:55:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 13:55:32 ubuntu dstat.sh[1716]: [286B blob data]
Mar 31 13:55:32 ubuntu dstat.sh[1716]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 13:55:32 ubuntu dstat.sh[1716]: 31-03 13:55:32| 15   4  53  26   1| 425M  708M 87.2M 2520M|   0     0 | 172k 2313k|9.83  32.3 | 747  1373 |2.09 1.53 1.33|4.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 4237 2285k2125k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 13:55:33 ubuntu dstat.sh[1716]: 31-03 13:55:33| 21  38  34   7   1| 424M  708M 87.2M 2520M|5389B 2160B| 236k  136k|4.00  12.0 |1553  3906 |2.24 1.57 1.34|1.0   0 386|   0     0 |bash                 4237 6.5%2385k  26k|bash                 4237 2385k  26k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 13:55:34 ubuntu dstat.sh[1716]: 31-03 13:55:34| 27  33  38   1   2| 433M  699M 87.2M 2520M|3390B 1836B|  76k   20k|1.00  5.00 |1864  6428 |2.24 1.57 1.34| 10   0 249|   0     0 |systemd              1     11%   0    0 |bash                 4237 1706k  14k3.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 13:55:35 ubuntu dstat.sh[1716]: 31-03 13:55:35| 25  16  49  10   1| 549M  582M 87.2M 2642M|3600B 2160B|   0   560k|   0  24.0 |1990  5457 |2.24 1.57 1.34|  0   0  55|   0     0 |systemd              1     18%   0    0 |bash                 4237  232k 656B  0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 31 13:55:36 ubuntu dstat.sh[1716]: 31-03 13:55:36| 25  24  35  15   1| 557M  574M 87.2M 2642M|3454B 2052B|  36k 6004k|1.00  46.0 |1479  3155 |2.24 1.57 1.34|1.0 1.0 296|   0     0 |keystone-manage      3114 9.5%1648k  81k|keystone-manage      3114 1648k  81k9.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:55:37 ubuntu dstat.sh[1716]: 31-03 13:55:37| 26   4  48  22   0| 570M  560M 87.4M 2643M|4949B 2160B| 344k 3928k|50.0  9.00 | 532   810 |2.24 1.57 1.34|  0 1.0   0|   0     0 |keystone-manage      3114  28%3510k   0 |keystone-manage      3114 3510k   0  28%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:55:38 ubuntu dstat.sh[1716]: 31-03 13:55:38|  2   2  50  46   1| 571M  559M 87.6M 2643M|4568B 2160B| 532k  392k|31.0  2.00 | 415   725 |2.22 1.58 1.35|  0 1.0   0|   0     0 |keystone-manage      3114 1.5% 190k   0 |keystone-manage      3114  190k   0 1.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:55:39 ubuntu dstat.sh[1716]: 31-03 13:55:39|  9   1  50  40   1| 574M  556M 87.7M 2643M|4525B 2106B| 416k    0 |74.0     0 | 539   977 |2.22 1.58 1.35|  0 1.0 2.0|   0     0 |keystone-manage      3114 8.0% 583k   0 |keystone-manage      3114  583k   0 8.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:55:40 ubuntu dstat.sh[1716]: 31-03 13:55:40| 14   3  50  34   0| 583M  546M 87.8M 2644M|4707B 2214B| 392k    0 |44.0     0 | 515   865 |2.22 1.58 1.35|  0 1.0   0|   0     0 |keystone-manage      3114  14%2167k  46k|keystone-manage      3114 2167k  46k 14%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:55:41 ubuntu dstat.sh[1716]: 31-03 13:55:41| 27   1  50  22   0| 591M  538M 87.8M 2644M|4888B 2160B| 100k    0 |14.0     0 | 431   750 |2.22 1.58 1.35|  0 1.0   0|   0     0 |keystone-manage      3114  26%2003k   0 |keystone-manage      3114 2003k   0  26%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:55:42 ubuntu dstat.sh[1716]: 31-03 13:55:42| 24   3  49  23   1| 605M  523M 87.8M 2645M|4054B 2160B| 604k    0 |40.0     0 | 523   940 |2.22 1.58 1.35|1.0   0   0|   0     0 |keystone-manage      3114  26%3968k 174k|keystone-manage      3114 3968k 174k 26%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:55:43 ubuntu dstat.sh[1716]: 31-03 13:55:43| 32  11  32  25   0| 619M  508M 87.9M 2646M|4601B 1944B| 144k 1392k|14.0  11.0 | 979  1594 |2.21 1.59 1.35|  0 1.0   0|   0     0 |keystone-manage      3114  27%2515k 428k|keystone-manage      3114 2515k 428k 27%|mysqld       177M|   0     0 |  16    7    0    7    0
Mar 31 13:55:44 ubuntu dstat.sh[1716]: 31-03 13:55:44| 11   3  42  45   0| 628M  499M 88.0M 2646M|4681B 1986B|   0   564k|   0  37.0 | 592  1116 |2.21 1.59 1.35|  0 1.0   0|   0     0 |keystone-manage      3114 5.0%  38k  53k|keystone-manage      3114   38k  53k5.0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 13:55:45 ubuntu dstat.sh[1716]: 31-03 13:55:45|  2   1  50  47   1| 628M  498M 88.1M 2646M|3840B 1944B|   0   392k|   0  32.0 | 422   810 |2.21 1.59 1.35|  0 1.0   0|   0     0 |mysqld               973  1.0%   0    0 |python2              1984   14k 453B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 13:55:46 ubuntu dstat.sh[1716]: 31-03 13:55:46|  3   1  49  47   1| 628M  498M 88.2M 2646M|5648B 2160B|   0   688k|   0  48.0 | 559  1007 |2.21 1.59 1.35|  0 1.0   0|   0     0 |accounts-daemon      930  0.5%   0    0 |python2              1984   14k 461B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 13:55:47 ubuntu dstat.sh[1716]: 31-03 13:55:47|  2   2  48  48   1| 628M  498M 88.3M 2646M|4705B 2052B|   0   448k|   0  26.0 | 467   855 |2.21 1.59 1.35|1.0 1.0   0|   0     0 |etcd                 2805 1.0%   0    0 |python2              1984   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 31 13:55:48 ubuntu dstat.sh[1716]: 31-03 13:55:48|  2   1  46  48   3| 628M  498M 88.4M 2646M|4489B 2094B|   0   484k|   0  35.0 | 530   923 |2.35 1.63 1.36|  0 1.0   0|   0     0 |mysqld               973  1.0%   0    0 |python2              1984   14k 461B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 31 13:55:49 ubuntu dstat.sh[1716]: 31-03 13:55:49|  2   2  48  47   2| 629M  497M 88.4M 2646M|4769B 2160B|   0   272k|   0  17.0 | 476   926 |2.35 1.63 1.36|  0 1.0 2.0|   0     0 |mysqld               973  1.0%   0    0 |python2              1984   14k 461B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 31 13:55:50 ubuntu dstat.sh[1716]: 31-03 13:55:50|  3   1  42  55   0| 629M  497M 88.5M 2646M|5805B 1944B|   0   312k|   0  21.0 | 463   905 |2.35 1.63 1.36|  0 1.0   0|   0     0 |beam.smp             2668 1.0%   0    0 |python2              1984   14k 467B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 13:55:51 ubuntu dstat.sh[1716]: 31-03 13:55:51|  3   2  18  78   0| 631M  495M 88.5M 2646M|4783B 2160B|   0  2980k|   0  65.0 | 512   765 |2.35 1.63 1.36|  0 2.0   0|   0     0 |mysqld               973  0.5%   0    0 |python2              1984   14k 451B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 31 13:55:52 ubuntu dstat.sh[1716]: 31-03 13:55:52|  2   2  21  76   1| 629M  497M 88.6M 2646M|4326B 1944B|   0  6720k|   0   115 | 449   668 |2.35 1.63 1.36|  0 1.0   0|   0     0 |jbd2/vda1-8          299  0.5%   0    0 |python2              1984   14k 458B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 31 13:55:53 ubuntu dstat.sh[1716]: 31-03 13:55:53|  2   2  38  57   1| 629M  496M 88.7M 2647M|8920B 2106B|   0  3312k|   0  86.0 | 536  1029 |2.48 1.67 1.38|  0 1.0   0|   0     0 |mysqld               973  1.5%   0    0 |python2              1984   14k 457B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 31 13:55:54 ubuntu dstat.sh[1716]: 31-03 13:55:54|  2   1  46  51   1| 629M  496M 88.8M 2647M|4536B 1998B|   0   352k|   0  26.0 | 408   799 |2.48 1.67 1.38|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1984   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 31 13:55:55 ubuntu dstat.sh[1716]: 31-03 13:55:55|  2   2  46  51   1| 629M  495M 88.8M 2647M|4119B 1944B|   0   576k|   0  36.0 | 501   928 |2.48 1.67 1.38|  0 1.0   0|   0     0 |python2              1984 0.5%  14k 461B|python2              1984   14k 461B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
