"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 07:48:20 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 07:48:20,15.258,4.494,55.084,23.640,1.524,442249216,742785024,90140672,2641629184,0,0,220222.376,2840599.440,11.522,33.333,760.354,1352.848,1.800,1.540,1.360,2,0,24.671,0,0,14,3,0,6,0
01-04 07:48:21,13.488,29.302,33.953,1.395,21.860,442142720,742625280,90157056,2641678336,3971,1944,0,118784,0,8,1275,3127,1.800,1.540,1.360,2,0,331,0,0,14,3,0,6,0
01-04 07:48:22,19.070,26.977,35.349,0,18.605,443555840,741150720,90157056,2641788928,3369,1944,0,237568,0,7,1120,3574,1.800,1.540,1.360,2,0,239,0,0,14,3,0,6,0
01-04 07:48:23,22.660,33.005,38.916,0,5.419,442884096,741588992,90157056,2641965056,3613,1728,0,16384,0,4,1827,5884,1.800,1.540,1.360,1,0,214,0,0,14,3,0,6,0
01-04 07:48:24,13.636,13.636,71.717,0,1.010,573468672,610635776,90157056,2769891328,6960,1944,0,0,0,0,1495,4775,1.800,1.540,1.360,2,0,47,0,0,16,3,0,6,0
01-04 07:48:25,14.141,24.747,59.091,0,2.020,575029248,608993280,90157056,2769936384,3973,1986,0,0,0,0,1392,3271,1.980,1.580,1.380,2,0,295,0,0,16,5,0,8,0
01-04 07:48:26,35.149,4.950,46.040,13.861,0,597037056,586076160,90382336,2770616320,4176,1728,827392,188416,92,2,568,990,1.980,1.580,1.380,2,0,1,0,0,16,5,0,8,0
01-04 07:48:27,34.653,3.465,46.535,12.376,2.970,617299968,564486144,90988544,2771324928,4426,1944,1245184,327680,212,24,705,1256,1.980,1.580,1.380,2,1,0,0,0,16,5,0,9,0
01-04 07:48:28,42.929,3.030,47.475,5.051,1.515,637435904,543223808,90996736,2772377600,5591,1944,684032,2199552,50,44,715,894,1.980,1.580,1.380,2,0,0,0,0,16,5,0,8,0
01-04 07:48:29,33.168,10.891,27.228,28.218,0.495,656859136,522608640,91103232,2773368832,3166,1728,110592,1953792,10,39,1176,1886,1.980,1.580,1.380,1,1,0,0,0,16,7,0,8,0
01-04 07:48:30,2.051,1.026,50.256,46.667,0,657117184,521818112,91332608,2773671936,6425,1944,0,1396736,0,96,774,1199,1.900,1.570,1.380,1,1,0,0,0,16,7,0,8,0
01-04 07:48:31,2.010,1.005,49.246,47.236,0.503,657268736,521351168,91463680,2773827584,4978,1944,0,880640,0,56,551,935,1.900,1.570,1.380,1,1,0,0,0,16,7,0,8,0
01-04 07:48:32,2.551,2.041,49.490,45.918,0,657842176,520024064,91807744,2774200320,10352,1944,0,1855488,0,129,972,1450,1.900,1.570,1.380,1,1,0,0,0,16,7,0,8,0
01-04 07:48:33,3.030,3.030,47.980,45.455,0.505,658272256,518959104,92114944,2774519808,16192,1944,0,1499136,0,113,932,1322,1.900,1.570,1.380,2,1,0,0,0,16,7,0,8,0
01-04 07:48:34,10,6.500,41,42,0.500,659193856,517660672,92397568,2774605824,4165,1944,0,1048576,0,107,979,1503,1.900,1.570,1.380,1,1,2,0,0,16,7,0,8,0
01-04 07:48:35,9.045,8.040,40.201,41.709,1.005,659841024,516800512,92557312,2774654976,6072,1944,0,598016,0,59,695,1037,1.990,1.600,1.390,1,1,0,0,0,16,7,0,8,0
01-04 07:48:36,6.468,6.468,41.791,44.776,0.498,659927040,516485120,92717056,2774716416,3316,1674,0,548864,0,60,649,1020,1.990,1.600,1.390,1,1,0,0,0,16,7,0,8,0
01-04 07:48:37,12.626,9.091,42.424,34.343,1.515,660344832,515661824,93040640,2774790144,4024,1998,0,1589248,0,146,1141,1683,1.990,1.600,1.390,2,0,0,0,0,16,7,0,8,0
01-04 07:48:38,6.091,7.614,43.147,39.594,3.553,660893696,514863104,93261824,2774814720,3689,1944,0,1101824,0,95,817,1243,1.990,1.600,1.390,4,0,0,0,0,16,7,0,8,0
01-04 07:48:39,8.824,7.353,42.647,37.255,3.922,661323776,514072576,93577216,2774851584,4650,1944,0,1462272,0,127,966,1531,1.990,1.600,1.390,1,1,0,0,0,16,7,0,8,0
