-- Logs begin at Tue 2020-03-31 13:07:54 UTC, end at Tue 2020-03-31 14:52:43 UTC. --
Mar 31 13:53:18 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 13:53:18 ubuntu dstat.sh[1847]: [286B blob data]
Mar 31 13:53:18 ubuntu dstat.sh[1847]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 13:53:18 ubuntu dstat.sh[1847]: 31-03 13:53:18| 15   4  53  26   1| 420M  754M 86.5M 2480M|   0     0 | 168k 2873k|9.55  33.8 | 728  1287 |1.51 1.40 1.30|2.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 4375 2281k2121k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 13:53:19 ubuntu dstat.sh[1847]: 31-03 13:53:19| 19  35  31  12   4| 420M  754M 86.5M 2480M|5529B 1944B| 360k  112k|5.00  8.00 |1458  3764 |1.79 1.46 1.32|3.0   0 400|   0     0 |bash                 4375 6.5%1525k  26k|bash                 4375 1525k  26k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 13:53:20 ubuntu dstat.sh[1847]: 31-03 13:53:20| 28  33  38   0   1| 420M  753M 86.5M 2481M|5406B 2160B|   0    28k|   0  7.00 |1419  5561 |1.79 1.46 1.32|1.0   0 312|   0     0 |systemd              1    8.5%   0    0 |bash                 4375 2354k  19k4.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 13:53:21 ubuntu dstat.sh[1847]: 31-03 13:53:21| 31  23  38   0   7| 422M  751M 86.5M 2481M|4034B 1944B|   0  8192B|   0  2.00 |1639  6962 |1.79 1.46 1.32|1.0   0 141|   0     0 |systemd              1     21%   0    0 |bash                 4375  670k5284B0.5%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 31 13:53:22 ubuntu dstat.sh[1847]: 31-03 13:53:22|  3   5  89   0   4| 546M  627M 86.5M 2603M|5193B 2160B|   0     0 |   0     0 | 645  1269 |1.79 1.46 1.32|3.0   0  24|   0     0 |etcd                 2937 4.0%   0    0 |bash                 4375  145k1472B0.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 31 13:53:23 ubuntu dstat.sh[1847]: 31-03 13:53:23| 20  23  43   0  14| 555M  618M 86.5M 2603M|5885B 2202B|   0     0 |   0     0 |1259  2920 |1.79 1.46 1.32|1.0   0 274|   0     0 |keystone-manage      3246  12%2121k  81k|keystone-manage      3246 2121k  81k 12%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:53:24 ubuntu dstat.sh[1847]: 31-03 13:53:24| 30   5  46  15   3| 569M  602M 86.9M 2604M|5870B 1944B|1244k  164k| 165  2.00 | 682  1142 |1.73 1.45 1.32|  0 1.0   0|   0     0 |keystone-manage      3246  34%3859k   0 |keystone-manage      3246 3859k   0  34%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:53:25 ubuntu dstat.sh[1847]: 31-03 13:53:25| 25   4  46  23   2| 586M  585M 87.1M 2604M|7234B 1944B| 516k    0 |73.0     0 | 483   831 |1.73 1.45 1.32|1.0   0   0|   0     0 |keystone-manage      3246  29%3854k  46k|keystone-manage      3246 3854k  46k 29%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:53:26 ubuntu dstat.sh[1847]: 31-03 13:53:26| 26   2  46  24   4| 594M  577M 87.1M 2605M|5286B 2160B| 576k    0 |42.0     0 | 519   839 |1.73 1.45 1.32|1.0   0 2.0|   0     0 |keystone-manage      3246  24%2073k 107k|keystone-manage      3246 2073k 107k 24%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 13:53:27 ubuntu dstat.sh[1847]: 31-03 13:53:27| 26   4  32  37   2| 609M  561M 87.1M 2606M|3749B 2038B|  88k 2468k|8.00  57.0 | 595   721 |1.73 1.45 1.32|1.0   0   0|   0     0 |keystone-manage      3246  29%3946k 412k|keystone-manage      3246 3946k 412k 29%|mysqld       173M|   0     0 |  16    5    0    7    0
