-- Logs begin at Fri 2020-02-28 02:36:22 UTC, end at Fri 2020-02-28 04:27:09 UTC. --
Feb 28 03:28:07 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 28 03:28:08 ubuntu dstat.sh[746]: [286B blob data]
Feb 28 03:28:08 ubuntu dstat.sh[746]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 28 03:28:08 ubuntu dstat.sh[746]: 28-02 03:28:07| 14   4  52  26   3| 455M  585M  136M 2545M|   0     0 | 137k 2591k|6.52  30.1 | 651  1125 |3.25 2.00 1.57|2.0   0  21|   0     0 |systemd              1    0.3%   0    0 |bash                 3956 2048k1892k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 03:28:09 ubuntu dstat.sh[746]: 28-02 03:28:08| 19  37  37   2   5| 454M  586M  136M 2546M|6248B 2214B| 228k  108k|3.00  7.00 |1491  3943 |3.25 2.00 1.57|2.0   0 415|   0     0 |bash                 3956 8.0%1090k  26k|bash                 3956 1090k  26k8.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 03:28:10 ubuntu dstat.sh[746]: 28-02 03:28:09| 29  32  38   0   2| 454M  586M  136M 2546M|4319B 2160B|   0    24k|   0  6.00 |1706  4865 |3.25 2.00 1.57|2.0   0 283|   0     0 |systemd              1     10%   0    0 |bash                 3956 2134k  17k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 03:28:11 ubuntu dstat.sh[746]: 28-02 03:28:10| 26  35  39   0   1| 455M  585M  136M 2546M|4636B 2160B|   0  1300k|   0  6.00 |2533  7834 |3.25 2.00 1.57|3.0   0 204|   0     0 |systemd              1     16%   0    0 |bash                 3956 1289k  11k2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 03:28:12 ubuntu dstat.sh[746]: 28-02 03:28:11|  8   8  83   0   1| 580M  459M  136M 2668M|4196B 2146B|   0    32M|   0  32.0 |1128  2539 |2.99 1.97 1.56|2.0   0  41|   0     0 |systemd              1    3.5%   0    0 |bash                 3956  261k1864B0.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 28 03:28:13 ubuntu dstat.sh[746]: 28-02 03:28:12| 24  23  44   0   8| 590M  449M  136M 2668M|7531B 2160B|   0     0 |   0     0 |1253  2977 |2.99 1.97 1.56|1.0   0 271|   0     0 |keystone-manage      2172  15%2153k  81k|keystone-manage      2172 2153k  81k 15%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 03:28:14 ubuntu dstat.sh[746]: 28-02 03:28:13| 29   3  47  18   3| 601M  437M  136M 2669M|6047B 2052B| 536k  176k|28.0  2.00 | 638   796 |2.99 1.97 1.56|  0 1.0   0|   0     0 |keystone-manage      2172  31%3177k   0 |keystone-manage      2172 3177k   0  31%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 03:28:15 ubuntu dstat.sh[746]: 28-02 03:28:14| 21   3  46  25   4| 613M  425M  136M 2669M|5347B 2106B| 416k    0 |49.0     0 | 597   827 |2.99 1.97 1.56|1.0   0   0|   0     0 |keystone-manage      2172  23%2619k  46k|keystone-manage      2172 2619k  46k 23%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 03:28:16 ubuntu dstat.sh[746]: 28-02 03:28:15| 32   4  46  14   4| 625M  412M  136M 2670M|7789B 2214B| 596k    0 |44.0     0 | 568   831 |2.99 1.97 1.56|1.0   0   0|   0     0 |keystone-manage      2172  35%3240k  39k|keystone-manage      2172 3240k  39k 35%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 03:28:17 ubuntu dstat.sh[746]: 28-02 03:28:16| 39   4  47   8   2| 648M  388M  136M 2671M|7377B 1944B| 164k    0 |12.0     0 | 493   738 |2.83 1.95 1.56|1.0   0   0|   0     0 |keystone-manage      2172  41%5843k 479k|keystone-manage      2172 5843k 479k 41%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 03:28:18 ubuntu dstat.sh[746]: 28-02 03:28:17| 15   9  22  51   4| 653M  383M  136M 2671M|5254B 2160B|  12k 1172k|1.00  12.0 | 718  1322 |2.83 1.95 1.56|  0 1.0   0|   0     0 |python2              1599  11%  83k  91k|python3.6            7890   83k 173k1.0%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 28 03:28:19 ubuntu dstat.sh[746]: 28-02 03:28:18|  9   4  44  43   1| 661M  374M  136M 2671M|4251B 2160B|   0   316k|   0  22.0 | 570   977 |2.83 1.95 1.56|  0 1.0   0|   0     0 |keystone-manage      2172 6.0%  38k  53k|keystone-manage      2172   38k  53k6.0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 28 03:28:20 ubuntu dstat.sh[746]: 28-02 03:28:19|  3   2  40  54   1| 662M  373M  136M 2671M|4022B 2160B|   0   772k|   0  54.0 | 630  1037 |2.83 1.95 1.56|  0 1.0 2.0|   0     0 |kworker/1:1H         293  0.5%   0    0 |python2              806    14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 28 03:28:21 ubuntu dstat.sh[746]: 28-02 03:28:20|  2   1  49  47   1| 662M  373M  136M 2672M|6193B 1944B|   0   776k|   0  58.0 | 608   981 |2.83 1.95 1.56|  0 1.0   0|   0     0 |keystone-manage      2172 1.0%   0    0 |python2              806    14k 469B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 28 03:28:23 ubuntu dstat.sh[746]: 28-02 03:28:21|  1   2  19  78   1| 662M  373M  136M 2672M|4132B 2160B|   0   344k|   0  37.0 | 414   673 |2.84 1.97 1.57|  0 4.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              806    14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 28 03:28:23 ubuntu dstat.sh[746]: 28-02 03:28:22|  2   0   0  98   0| 662M  373M  136M 2672M|5816B 2160B|   0     0 |   0     0 | 299   575 |2.84 1.97 1.57|  0 5.0   0|   0     0 |beam.smp             1201 0.5%   0    0 |python2              806    14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 28 03:28:24 ubuntu dstat.sh[746]: 28-02 03:28:23|  1   2   3  94   1| 662M  372M  136M 2672M|3380B 2160B|   0   700k|   0  73.0 | 315   590 |2.84 1.97 1.57|  0 4.0   0|   0     0 |jbd2/vda1-8          294  0.5%   0    0 |python2              806    14k 423B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 28 03:28:25 ubuntu dstat.sh[746]: 28-02 03:28:24|  2   1   0  98   0| 662M  372M  136M 2672M|9480B 1998B|   0   296k|   0  52.0 | 455   536 |2.84 1.97 1.57|  0 7.0   0|   0     0 |python2              806  0.5%  14k   0 |python2              806    14k   0 0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
