"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","20 Feb 2020 13:43:07 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
20-02 13:43:07,13.166,3.772,52.172,28.627,2.264,481812480,518086656,114503680,2776666112,0,0,153311.957,2729792.173,8.069,27.893,632.203,1135.724,1.370,1.340,1.350,3,1,19.154,0,0,14,3,0,4,0
20-02 13:43:08,8.867,12.808,39.901,31.527,6.897,483102720,516472832,114511872,2776875008,5571,2646,184320,34930688,2,67,701,1437,1.370,1.340,1.350,4,0,118,0,0,14,3,0,4,0
20-02 13:43:09,23.474,24.883,35.681,0,15.962,481611776,517898240,114511872,2776907776,6636,3510,0,16384,0,4,1472,4986,1.500,1.370,1.360,2,0,214,0,0,14,3,0,4,0
20-02 13:43:10,19.712,26.923,35.577,0,17.788,488783872,510701568,114511872,2777030656,12312,2916,0,12288,0,3,1382,4584,1.500,1.370,1.360,7,0,164,0,0,14,3,0,4,0
20-02 13:43:11,11.055,10.553,66.834,0,11.558,613388288,385490944,114511872,2905100288,5794,2916,0,0,0,0,776,1786,1.500,1.370,1.360,2,1,23,0,0,16,3,0,4,0
20-02 13:43:12,14.563,23.301,49.515,0.485,12.136,613654528,385126400,114511872,2905198592,5549,2916,65536,0,1,0,1353,3013,1.500,1.370,1.360,2,0,290,0,0,16,5,0,6,0
20-02 13:43:13,46,5.500,43.500,4.500,0.500,635797504,362897408,114515968,2905280512,5730,2916,0,253952,0,3,595,867,1.500,1.370,1.360,3,0,5,0,0,16,5,0,6,0
20-02 13:43:14,46.078,1.961,46.569,2.451,2.941,657702912,340488192,114647040,2905513984,6115,2916,286720,0,39,0,748,867,1.460,1.370,1.360,1,0,0,0,0,16,5,0,6,0
20-02 13:43:15,34.010,5.076,45.685,8.122,7.107,682377216,314519552,114655232,2906628096,5150,2754,659456,0,47,0,668,1128,1.460,1.370,1.360,2,0,0,0,0,16,5,0,6,0
20-02 13:43:16,32.178,13.366,26.238,12.871,15.347,698687488,297299968,114704384,2907373568,6897,3402,16384,1306624,2,30,803,1958,1.460,1.370,1.360,2,1,2,0,0,16,7,0,6,0
20-02 13:43:17,3.960,2.970,47.030,42.574,3.465,700379136,295305216,114806784,2907561984,5422,2916,0,806912,0,54,545,1071,1.460,1.370,1.360,1,1,0,0,0,16,7,0,6,0
20-02 13:43:18,1.463,1.951,44.878,43.415,8.293,700616704,294658048,114974720,2907783168,7216,2916,0,1015808,0,69,585,1042,1.460,1.370,1.360,1,1,0,0,0,16,7,0,6,0
20-02 13:43:19,4.306,2.871,44.498,41.627,6.699,700825600,293908480,115138560,2908160000,5826,3186,0,1024000,0,69,637,1044,1.430,1.360,1.360,0,1,0,0,0,16,7,0,6,0
20-02 13:43:20,2.941,2.451,45.588,42.157,6.863,701165568,292966400,115396608,2908463104,6096,2970,0,1708032,0,125,826,1347,1.430,1.360,1.360,0,1,0,0,0,16,7,0,6,0
20-02 13:43:21,6.566,4.545,42.929,44.949,1.010,702099456,291352576,115740672,2908770304,5963,3240,0,1859584,0,152,1077,1804,1.430,1.360,1.360,0,1,0,0,0,16,7,0,6,0
20-02 13:43:22,10.204,11.224,32.653,43.367,2.551,702705664,290308096,116043776,2908893184,5168,2862,0,1277952,0,129,1079,1689,1.430,1.360,1.360,0,1,0,0,0,16,7,0,6,0
20-02 13:43:23,12.376,11.386,28.218,43.564,4.455,704032768,288636928,116305920,2908966912,6780,3294,0,1818624,0,136,1064,1478,1.430,1.360,1.360,0,2,0,0,0,16,7,0,6,0
