-- Logs begin at Wed 2020-02-19 23:23:56 UTC, end at Thu 2020-02-20 01:12:50 UTC. --
Feb 20 00:18:45 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 00:18:46 ubuntu dstat.sh[873]: [286B blob data]
Feb 20 00:18:46 ubuntu dstat.sh[873]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 00:18:46 ubuntu dstat.sh[873]: 20-02 00:18:46| 14   4  51  28   3| 459M  565M  135M 2562M|   0     0 | 140k 2510k|6.36  29.2 | 664  1438 |1.92 1.56 1.45|3.0   0  20|   0     0 |rcu_sched            8    0.3%   0    0 |bash                 3682 1967k1799k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:18:47 ubuntu dstat.sh[873]: 20-02 00:18:47| 21  33  38   2   6| 459M  564M  135M 2562M|5306B 2916B| 208k  120k|3.00  9.00 |1527  3743 |1.92 1.56 1.45|2.0   0 396|   0     0 |bash                 3682 7.0%1595k  25k|bash                 3682 1595k  25k7.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:18:48 ubuntu dstat.sh[873]: 20-02 00:18:48| 23  30  34   0  13| 459M  564M  135M 2562M|7482B 3240B|   0    20k|   0  5.00 |1358  4903 |1.92 1.56 1.45|2.0   0 239|   0     0 |systemd              1     10%   0    0 |bash                 3682 1816k  15k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:18:49 ubuntu dstat.sh[873]: 20-02 00:18:49| 21  29  37   0  13| 460M  563M  135M 2562M|7963B 2916B|   0  1888k|   0  38.0 |1696  5566 |1.76 1.54 1.45|1.0   0 165|   0     0 |systemd              1     16%   0    0 |bash                 3682  968k7862B2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:18:50 ubuntu dstat.sh[873]: 20-02 00:18:50| 14  18  51   0  17| 584M  439M  135M 2684M|6017B 3240B|   0     0 |   0     0 |1419  3326 |1.76 1.54 1.45|1.0   0 157|   0     0 |systemd              1    7.0%   0    0 |bash                 3682  406k7918B3.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 20 00:18:51 ubuntu dstat.sh[873]: 20-02 00:18:51| 32  19  42   0   6| 596M  426M  135M 2684M|6220B 2916B|   0     0 |   0     0 |1055  2205 |1.76 1.54 1.45|1.0   0 158|   0     0 |keystone-manage      2294  28%2460k  81k|keystone-manage      2294 2460k  81k 28%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 00:18:52 ubuntu dstat.sh[873]: 20-02 00:18:52| 43   5  47   3   3| 625M  397M  135M 2684M|5450B 2916B| 180k  328k|7.00  2.00 | 681   833 |1.76 1.54 1.45|2.0   0   0|   0     0 |keystone-manage      2294  47%7324k  46k|keystone-manage      2294 7324k  46k 47%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 00:18:53 ubuntu dstat.sh[873]: 20-02 00:18:53| 25   4  44  17   9| 632M  390M  135M 2685M|5397B 3186B| 572k    0 |41.0     0 | 637   818 |1.76 1.54 1.45|1.0   0   0|   0     0 |keystone-manage      2294  31%1765k 107k|keystone-manage      2294 1765k 107k 31%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 00:18:54 ubuntu dstat.sh[873]: 20-02 00:18:54| 35   7  41   5  12| 653M  367M  135M 2686M|6799B 2970B|  84k    0 |7.00     0 | 669   815 |1.70 1.53 1.44|2.0   0   0|   0     0 |keystone-manage      2294  46%5465k 417k|keystone-manage      2294 5465k 417k 46%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 00:18:55 ubuntu dstat.sh[873]: 20-02 00:18:55| 22  12  27  20  19| 667M  353M  135M 2686M|5653B 2916B|   0  1592k|   0  42.0 | 798  1926 |1.70 1.53 1.44|  0 1.0   0|   0     0 |python2              1939  19% 111k 121k|python3.6            7620  104k 217k2.0%|mysqld       186M|   0     0 |  16    7    0    7    0
