-- Logs begin at Tue 2020-03-31 08:09:12 UTC, end at Tue 2020-03-31 09:53:11 UTC. --
Mar 31 08:55:57 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 08:55:57 ubuntu dstat.sh[1642]: [286B blob data]
Mar 31 08:55:57 ubuntu dstat.sh[1642]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 08:55:57 ubuntu dstat.sh[1642]: 31-03 08:55:57| 15   4  59  21   1| 421M  679M 86.7M 2548M|   0     0 | 206k 3167k|11.1  33.3 | 715  1284 |1.29 1.27 1.18|2.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3488 2247k2079k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 08:55:58 ubuntu dstat.sh[1642]: 31-03 08:55:58| 23  36  38   1   3| 422M  678M 86.7M 2548M|8785B 1944B|   0    96k|   0  12.0 |1485  3732 |1.29 1.27 1.18|1.0   0 387|   0     0 |bash                 3488 6.0%2651k  26k|bash                 3488 2651k  26k6.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 08:55:59 ubuntu dstat.sh[1642]: 31-03 08:55:59| 28  32  36   0   5| 429M  670M 86.7M 2548M|4695B 1728B|   0    20k|   0  5.00 |2200  5828 |1.29 1.27 1.18|6.0   0 240|   0     0 |systemd              1     10%   0    0 |bash                 3488 1421k  13k2.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 08:56:00 ubuntu dstat.sh[1642]: 31-03 08:56:00| 26  24  44   0   6| 547M  552M 86.7M 2670M|7404B 1944B|   0     0 |   0     0 |1699  4103 |1.35 1.29 1.19|1.0   0  89|   0     0 |systemd              1     22%   0    0 |bash                 3488  407k3695B1.0%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 31 08:56:01 ubuntu dstat.sh[1642]: 31-03 08:56:01| 28  25  43   0   4| 558M  541M 86.7M 2670M|4118B 1728B|   0     0 |   0     0 |1274  2769 |1.35 1.29 1.19|2.0   0 261|   0     0 |keystone-manage      3010  19%2259k  81k|keystone-manage      3010 2259k  81k 19%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:56:02 ubuntu dstat.sh[1642]: 31-03 08:56:02| 25   4  47  24   2| 570M  528M 86.9M 2671M|4266B 1944B| 736k  200k|66.0  2.00 | 658   925 |1.35 1.29 1.19|  0 1.0   0|   0     0 |keystone-manage      3010  25%3193k   0 |keystone-manage      3010 3193k   0  25%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:56:03 ubuntu dstat.sh[1642]: 31-03 08:56:03|  9   2  47  41   1| 574M  523M 87.2M 2671M|  11k 1620B| 760k  324k| 135  2.00 | 686  1020 |1.35 1.29 1.19|  0 1.0   0|   0     0 |keystone-manage      3010 8.5%1007k   0 |keystone-manage      3010 1007k   0 8.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:56:04 ubuntu dstat.sh[1642]: 31-03 08:56:04| 31   4  48  17   0| 589M  508M 87.2M 2671M|  10k 1836B| 276k    0 |40.0     0 | 580   759 |1.35 1.29 1.19|1.0   0   0|   0     0 |keystone-manage      3010  34%3550k  46k|keystone-manage      3010 3550k  46k 34%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:56:05 ubuntu dstat.sh[1642]: 31-03 08:56:05| 29   1  47  21   0| 604M  493M 87.2M 2672M|4154B 1728B| 628k    0 |45.0     0 | 638   795 |1.32 1.28 1.18|1.0   0   0|   0     0 |keystone-manage      3010  28%4331k 174k|keystone-manage      3010 4331k 174k 28%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:56:06 ubuntu dstat.sh[1642]: 31-03 08:56:06| 30  10  30  28   2| 617M  478M 87.3M 2673M|4729B 1782B| 144k 1268k|14.0  13.0 | 946  1520 |1.32 1.28 1.18|  0 1.0 2.0|   0     0 |keystone-manage      3010  25%2244k 428k|keystone-manage      3010 2244k 428k 25%|mysqld       177M|   0     0 |  16    7    0    7    0
Mar 31 08:56:07 ubuntu dstat.sh[1642]: 31-03 08:56:07| 10   3  43  39   6| 627M  468M 87.4M 2673M|3982B 2106B|   0   820k|   0  57.0 | 587  1036 |1.32 1.28 1.18|  0 1.0   0|   0     0 |keystone-manage      3010 7.5%  38k  53k|keystone-manage      3010   38k  53k7.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 08:56:08 ubuntu dstat.sh[1642]: 31-03 08:56:08|  3   1  48  47   1| 627M  468M 87.6M 2673M|4326B 1728B|   0   924k|   0  67.0 | 457   956 |1.32 1.28 1.18|  0 1.0   0|   0     0 |jbd2/vda1-8          317  0.5%   0    0 |python2              1932   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 08:56:09 ubuntu dstat.sh[1642]: 31-03 08:56:09|  2   1  48  49   0| 627M  467M 87.8M 2674M|3644B 1944B|   0   984k|   0  73.0 | 486  1013 |1.32 1.28 1.18|  0 1.0   0|   0     0 |keystone-manage      3010 1.0%   0    0 |python2              1932   14k 455B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 08:56:10 ubuntu dstat.sh[1642]: 31-03 08:56:10|  3   1  48  49   0| 627M  467M 87.9M 2674M|3066B 1986B|   0   604k|   0  45.0 | 379   831 |1.37 1.29 1.19|  0 1.0   0|   0     0 |mysqld               891  0.5%   0    0 |python2              1932   14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 08:56:11 ubuntu dstat.sh[1642]: 31-03 08:56:11|  2   1  49  48   0| 627M  466M 87.9M 2674M|3492B 1944B|   0   384k|   0  25.0 | 342   674 |1.37 1.29 1.19|  0 1.0   0|   0     0 |mysqld               891  0.5%   0    0 |python2              1932   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 08:56:12 ubuntu dstat.sh[1642]: 31-03 08:56:12|  2   1  41  57   0| 627M  466M 88.0M 2674M|3775B 1728B|   0  3100k|   0  74.0 | 422   779 |1.37 1.29 1.19|  0 1.0   0|   0     0 |jbd2/vda1-8          317  0.5%   0    0 |python2              1932   14k 451B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 08:56:13 ubuntu dstat.sh[1642]: 31-03 08:56:13|  3   2  48  48   1| 628M  465M 88.1M 2674M|5713B 1944B|   0   632k|   0  43.0 | 471   826 |1.37 1.29 1.19|  0 1.0   0|   0     0 |mysqld               891  1.0%   0    0 |python2              1932   14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 08:56:14 ubuntu dstat.sh[1642]: 31-03 08:56:14|  3   2  49  45   2| 628M  465M 88.2M 2674M|6793B 1944B|   0   644k|   0  45.0 | 526   903 |1.37 1.29 1.19|  0 1.0   0|   0     0 |jbd2/vda1-8          317  1.5%   0    0 |python2              1932   14k 449B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 08:56:15 ubuntu dstat.sh[1642]: 31-03 08:56:15|  3   2  48  47   0| 628M  464M 88.4M 2674M|4089B 1944B|   0   704k|   0  63.0 | 570  1101 |1.42 1.31 1.19|1.0 1.0   0|   0     0 |mysqld               891  3.0%   0    0 |python2              1932   14k 461B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 08:56:16 ubuntu dstat.sh[1642]: 31-03 08:56:16| 11   8  33  47   0| 629M  464M 88.5M 2674M|4244B 1944B|   0   556k|   0  58.0 | 608  1310 |1.42 1.31 1.19|1.0 1.0 2.0|   0     0 |mysqld               891   17%   0    0 |python2              1932   14k 458B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 08:56:17 ubuntu dstat.sh[1642]: 31-03 08:56:17|  7   8   7  78   1| 629M  464M 88.5M 2674M|5548B 1944B|   0   520k|   0  84.0 | 485   677 |1.42 1.31 1.19|  0 3.0   0|   0     0 |mysqld               891   11%   0    0 |python2              1932   14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 08:56:18 ubuntu dstat.sh[1642]: 31-03 08:56:18|  2   1   1  97   1| 629M  464M 88.5M 2674M|7049B 1890B|   0  1348k|   0   113 | 416   609 |1.42 1.31 1.19|  0 4.0   0|   0     0 |etcd                 2651 0.5%   0    0 |python2              1932   14k 460B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 08:56:19 ubuntu dstat.sh[1642]: 31-03 08:56:19|  2   1  41  56   0| 629M  463M 88.6M 2675M|4927B 1998B|   0  4164k|   0  84.0 | 615  1234 |1.42 1.31 1.19|  0 1.0   0|   0     0 |mysqld               891  1.0%   0    0 |python2              1932   14k 450B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 08:56:20 ubuntu dstat.sh[1642]: 31-03 08:56:20|  5   4  44  48   0| 629M  463M 88.7M 2675M|3546B 1986B|   0  2620k|   0  82.0 | 475  1145 |1.47 1.32 1.20|  0 2.0   0|   0     0 |mysqld               891  5.5%   0    0 |python2              1932   14k 453B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 08:56:21 ubuntu dstat.sh[1642]: 31-03 08:56:21|  9   8  37  46   1| 629M  462M 88.9M 2675M|6728B 1944B|   0  1244k|   0  79.0 | 583  1445 |1.47 1.32 1.20|1.0   0   0|   0     0 |mysqld               891   13%   0    0 |python2              1932   14k 445B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 08:56:22 ubuntu dstat.sh[1642]: 31-03 08:56:22|  6   6  49  40   0| 629M  462M 89.0M 2675M|8406B 1944B|   0   424k|   0  43.0 | 586  1139 |1.47 1.32 1.20|  0 1.0   0|   0     0 |mysqld               891  9.5%   0    0 |python2              1932   14k 462B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 31 08:56:23 ubuntu dstat.sh[1642]: 31-03 08:56:23|  8   6  41  45   0| 629M  461M 89.2M 2675M|4637B 1944B|   0   632k|   0  51.0 | 591  1059 |1.47 1.32 1.20|1.0 1.0   0|   0     0 |mysqld               891   12%   0    0 |python2              1932   14k 452B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:24 ubuntu dstat.sh[1642]: 31-03 08:56:24|  5   6  14  74   0| 631M  460M 89.2M 2675M|5683B 1944B|   0  8696k|   0   132 | 555   932 |1.47 1.32 1.20|  0 3.0   0|   0     0 |mysqld               891  7.5%   0    0 |python2              1932   14k 458B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:25 ubuntu dstat.sh[1642]: 31-03 08:56:25|  2   2  43  54   0| 630M  461M 89.2M 2675M|6658B 1822B|   0  1972k|   0  80.0 | 443   770 |1.59 1.35 1.21|  0 1.0   0|   0     0 |python2              1932 0.5%  14k 463B|python2              1932   14k 463B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:26 ubuntu dstat.sh[1642]: 31-03 08:56:26|  2   2  47  49   1| 630M  461M 89.3M 2675M|5287B 1944B|   0  1312k|   0  52.0 | 433   851 |1.59 1.35 1.21|  0 1.0 2.0|   0     0 |jbd2/vda1-8          317  0.5%   0    0 |python2              1932   14k 452B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:27 ubuntu dstat.sh[1642]: 31-03 08:56:27|  5   5  46  45   0| 630M  461M 89.4M 2675M|4294B 1944B|   0   648k|   0  57.0 | 600  1041 |1.59 1.35 1.21|  0 1.0   0|   0     0 |mysqld               891  6.5%   0    0 |python2              1932   14k 464B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:28 ubuntu dstat.sh[1642]: 31-03 08:56:28|  9   9  32  50   0| 630M  460M 89.5M 2675M|4339B 1944B|   0   868k|   0  66.0 | 684  1149 |1.59 1.35 1.21|  0 1.0   0|   0     0 |mysqld               891   15%   0    0 |python2              1932   14k 452B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:29 ubuntu dstat.sh[1642]: 31-03 08:56:29|  8  10  42  38   2| 630M  460M 89.6M 2675M|5549B 1728B|   0   636k|   0  57.0 | 715  1171 |1.59 1.35 1.21|  0 1.0   0|   0     0 |mysqld               891   15%   0    0 |python2              1932   14k 452B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:30 ubuntu dstat.sh[1642]: 31-03 08:56:30|  2   1  47  51   0| 631M  460M 89.7M 2675M|5320B 1944B|   0  1028k|   0  67.0 | 513   696 |1.55 1.34 1.21|  0 1.0   0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              1932   14k 463B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:31 ubuntu dstat.sh[1642]: 31-03 08:56:31|  7   6  40  46   1| 630M  459M 89.8M 2676M|4209B 1944B|   0   804k|   0  62.0 | 640  1196 |1.55 1.34 1.21|1.0   0   0|   0     0 |mysqld               891   10%   0    0 |python2              1932   14k 462B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 31 08:56:32 ubuntu dstat.sh[1642]: 31-03 08:56:32|  8   8  47  37   1| 631M  459M 90.0M 2675M|4320B 1944B|   0   672k|   0  64.0 | 713  1388 |1.55 1.34 1.21|  0 1.0   0|   0     0 |mysqld               891   12%   0    0 |python2              1932   14k 462B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 31 08:56:33 ubuntu dstat.sh[1642]: 31-03 08:56:33| 10   8  40  40   1| 632M  458M 90.1M 2675M|3679B 1944B|   0  1120k|   0  82.0 | 827  1487 |1.55 1.34 1.21|  0 2.0   0|   0     0 |mysqld               891   13%   0    0 |python2              1932   14k 462B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 31 08:56:34 ubuntu dstat.sh[1642]: 31-03 08:56:34|  9   5  44  41   2| 632M  458M 90.2M 2675M|4517B 1944B|   0   648k|   0  49.0 | 596  1068 |1.55 1.34 1.21|1.0   0   0|   0     0 |mysqld               891   11%   0    0 |python2              1932   14k 464B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 31 08:56:35 ubuntu dstat.sh[1642]: 31-03 08:56:35|  7   7  42  43   0| 632M  458M 90.3M 2675M|3574B 1728B|   0  1212k|   0  64.0 | 617  1137 |1.58 1.35 1.21|  0 1.0   0|   0     0 |mysqld               891   11%   0    0 |python2              1932   14k 462B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Mar 31 08:56:36 ubuntu dstat.sh[1642]: 31-03 08:56:36|  4   2  42  52   1| 632M  457M 90.4M 2676M|3672B 1944B|   0   612k|   0  43.0 | 541  1050 |1.58 1.35 1.21|  0 1.0 2.0|   0     0 |keystone-manage      3010 1.5%2271B1353B|python2              1932   14k 459B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Mar 31 08:56:37 ubuntu dstat.sh[1642]: 31-03 08:56:37|  5   4  49  42   0| 633M  390M 90.5M 2740M|6022B 1944B|   0    16M|   0  63.0 | 673  1185 |1.58 1.35 1.21|  0 1.0   0|   0     0 |mysqld               891  4.0%   0    0 |python2              1932   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 31 08:56:38 ubuntu dstat.sh[1642]: 31-03 08:56:38|  2   1  48  50   0| 633M  390M 90.5M 2740M|4494B 1944B|   0    28M|   0  28.0 | 304   635 |1.58 1.35 1.21|  0 2.0   0|   0     0 |etcd                 2651 1.0%   0    0 |python2              1932   14k 454B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 31 08:56:39 ubuntu dstat.sh[1642]: 31-03 08:56:39|  2   1  47  51   0| 633M  390M 90.5M 2740M|3354B 1728B|   0    23M|   0  26.0 | 324   660 |1.58 1.35 1.21|  0 1.0   0|   0     0 |accounts-daemon      981  0.5%   0    0 |python2              1932   14k 449B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 31 08:56:40 ubuntu dstat.sh[1642]: 31-03 08:56:40|  2   1  41  55   1| 634M  389M 90.6M 2740M|3555B 1944B|   0  5708k|   0  74.0 | 509  1213 |1.86 1.41 1.23|  0 1.0   0|   0     0 |mysqld               891  1.5%   0    0 |python2              1932   14k 453B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
