"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","22 Feb 2020 01:09:10 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
22-02 01:09:10,13.553,3.936,49.606,30.788,2.117,470671360,618102784,139776000,2673324032,0,0,140660.486,2611871.998,6.347,29.331,661.689,1102.185,2.680,1.560,1.390,2,0,20.392,0,0,14,3,0,5,0
22-02 01:09:11,21.939,34.694,23.469,18.367,1.531,471642112,616574976,139788288,2673590272,3942,972,237568,172032,4,10,1419,3634,2.680,1.560,1.390,3,0,402,0,0,14,3,0,5,0
22-02 01:09:12,24.378,29.851,39.303,3.980,2.488,471470080,616431616,139788288,2673860608,4428,1080,0,20480,0,5,1662,4155,2.680,1.560,1.390,0,1,253,0,0,14,3,0,5,0
22-02 01:09:13,26.238,26.238,36.139,2.475,8.911,604606464,482963456,139788288,2801901568,2649,1122,0,393216,0,4,2097,4398,2.680,1.560,1.390,4,0,129,0,0,16,5,0,5,0
22-02 01:09:14,25.123,25.123,44.828,0,4.926,614019072,473448448,139788288,2802003968,2659,918,0,0,0,0,1247,2845,2.680,1.560,1.390,1,0,266,0,0,16,5,0,7,0
22-02 01:09:15,40.594,5.446,47.525,4.950,1.485,637464576,449769472,139792384,2802106368,5207,1026,102400,0,6,0,579,712,2.540,1.550,1.390,1,0,0,0,0,16,5,0,7,0
22-02 01:09:16,28.500,2,44,24.500,1,646893568,440115200,139800576,2802233344,3193,972,53248,446464,11,2,554,739,2.540,1.550,1.390,0,1,0,0,0,16,5,0,7,0
22-02 01:09:17,27.228,3.960,41.584,22.277,4.950,665821184,420212736,139800576,2803101696,5016,1026,565248,90112,31,8,699,906,2.540,1.550,1.390,1,1,0,0,0,16,5,0,7,0
22-02 01:09:18,29.146,7.035,38.191,23.618,2.010,679448576,405671936,139804672,2803900416,4562,972,53248,2703360,6,43,840,1208,2.540,1.550,1.390,1,1,0,0,0,16,7,0,7,0
22-02 01:09:19,10,5.500,42,38.500,4,689328128,395517952,139841536,2804137984,4373,1026,0,610304,0,35,730,1162,2.540,1.550,1.390,0,1,0,0,0,16,7,0,7,0
22-02 01:09:20,1.500,2.500,46,47.500,2.500,689688576,394932224,139923456,2804281344,3668,1080,0,704512,0,48,548,923,2.420,1.540,1.390,0,1,2,0,0,16,7,0,7,0
22-02 01:09:21,2,2,46.500,48,1.500,689750016,394633216,139988992,2804424704,4193,972,0,802816,0,58,590,911,2.420,1.540,1.390,0,1,0,0,0,16,7,0,7,0
22-02 01:09:22,3,2,46,47,2,689897472,394223616,140058624,2804617216,6360,972,0,909312,0,64,686,1087,2.420,1.540,1.390,0,1,0,0,0,16,7,0,7,0
22-02 01:09:23,2,2,49,46.500,0.500,690290688,393560064,140111872,2804805632,3395,972,0,921600,0,63,643,1051,2.420,1.540,1.390,0,1,0,0,0,16,7,0,7,0
22-02 01:09:24,2.513,2.010,49.246,45.226,1.005,690585600,392957952,140271616,2804953088,3449,972,0,1105920,0,74,733,1111,2.420,1.540,1.390,1,1,0,0,0,16,7,0,7,0
