-- Logs begin at Thu 2020-03-19 01:25:50 UTC, end at Thu 2020-03-19 02:58:24 UTC. --
Mar 19 02:12:03 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 19 02:12:04 ubuntu dstat.sh[1663]: [286B blob data]
Mar 19 02:12:04 ubuntu dstat.sh[1663]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 19 02:12:04 ubuntu dstat.sh[1663]: 19-03 02:12:04| 16   5  54  24   1| 421M  284M  112M 2889M|   0     0 | 194k 3486k|10.3  35.3 | 769  1299 |1.55 1.31 1.22|2.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3509 2423k2275k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 19 02:12:05 ubuntu dstat.sh[1663]: 19-03 02:12:05| 19  38  40   1   2| 421M  283M  112M 2889M|4756B 1944B|   0   120k|   0  9.00 |1561  3798 |1.55 1.31 1.22|3.0   0 415|   0     0 |bash                 3509 7.0%1538k  26k|bash                 3509 1538k  26k7.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 19 02:12:06 ubuntu dstat.sh[1663]: 19-03 02:12:06| 22  29  37  11   2| 421M  284M  112M 2889M|5607B 1944B|   0  8896k|   0  46.0 |1366  5182 |1.55 1.31 1.22|1.0 2.0 214|   0     0 |systemd              1    8.5%   0    0 |bash                 3509 1685k  12k3.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 19 02:12:07 ubuntu dstat.sh[1663]: 19-03 02:12:07|  6   9   9  75   2| 421M  284M  112M 2889M|4490B 1944B|   0   624k|   0  71.0 | 588   962 |1.55 1.31 1.22|1.0 2.0  80|   0     0 |bash                 3509 1.0% 642k5917B|bash                 3509  642k5917B1.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 19 02:12:08 ubuntu dstat.sh[1663]: 19-03 02:12:08| 13  17  44  25   1| 422M  283M  112M 2889M|4098B 1944B|   0    26M|   0  37.0 | 999  3796 |1.55 1.31 1.22|2.0   0  90|   0     0 |systemd              1    9.5%   0    0 |bash                 3509  551k4674B1.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 19 02:12:09 ubuntu dstat.sh[1663]: 19-03 02:12:09| 17  15  65   0   3| 546M  158M  112M 3012M|4545B 1944B|   0     0 |   0     0 |1311  3682 |1.67 1.34 1.22|  0   0  50|   0     0 |systemd              1     12%   0    0 |bash                 3509  119k 610B  0%|mysqld       173M|   0     0 |  15    3    0    4    0
Mar 19 02:12:10 ubuntu dstat.sh[1663]: 19-03 02:12:10| 14  24  50   1  11| 546M  158M  112M 3012M|4318B 1944B|   0   112k|   0  2.00 |1341  3096 |1.67 1.34 1.22|  0   0 292|   0     0 |bash                 3509 6.0% 601k  18k|bash                 3509  601k  18k6.0%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 19 02:12:11 ubuntu dstat.sh[1663]: 19-03 02:12:11| 37   5  47   6   4| 568M  135M  112M 3012M|4247B 1944B| 544k    0 |29.0     0 | 585   868 |1.67 1.34 1.22|1.0   0 3.0|   0     0 |keystone-manage      3058  43%5346k  81k|keystone-manage      3058 5339k  81k 43%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 19 02:12:12 ubuntu dstat.sh[1663]: 19-03 02:12:12| 29   4  47  18   2| 586M  117M  113M 3013M|5958B 1944B| 624k    0 |92.0     0 | 596   921 |1.67 1.34 1.22|3.0   0   0|   0     0 |keystone-manage      3058  31%4492k  46k|keystone-manage      3058 4492k  46k 31%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 19 02:12:13 ubuntu dstat.sh[1663]: 19-03 02:12:13| 42   7  33  16   2| 609M  314M  113M 2801M|5276B 2160B| 700k  408k|55.0  52.0 | 754   963 |1.86 1.38 1.24|1.0 2.0 5.0|   0     0 |keystone-manage      3058  51%5380k 176k|keystone-manage      3058 5380k 176k 51%|mysqld       173M|   0     0 |  15    5    0    6    0
