"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","07 Mar 2020 20:19:16 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
07-03 20:19:16,16.545,4.763,53.588,23.031,2.072,474800128,472264704,116789248,2829279232,0,0,229042.840,3055550.213,10.749,34.247,802.224,1361.573,1.250,1.180,1.180,2,0,24.492,0,0,13,3,0,4,0
07-03 20:19:17,19.417,32.524,35.922,2.427,9.709,474755072,471773184,116805632,2829549568,5438,2160,0,118784,0,10,1518,3847,1.250,1.180,1.180,2,0,401,0,0,13,3,0,4,0
07-03 20:19:18,25.248,33.168,35.644,0,5.941,475381760,471089152,116805632,2829578240,5617,1944,0,24576,0,6,1572,4247,1.250,1.180,1.180,3,0,284,0,0,13,3,0,4,0
07-03 20:19:19,25.758,23.232,45.960,0,5.051,606474240,339603456,116805632,2957631488,7832,2160,0,4096,0,1,1926,6512,1.230,1.180,1.180,1,0,103,0,0,15,3,0,4,0
07-03 20:19:20,14.851,24.752,59.406,0,0.990,609226752,336850944,116805632,2957631488,4329,2254,0,0,0,0,1270,3143,1.230,1.180,1.180,2,0,294,0,0,15,5,0,6,0
07-03 20:19:21,35.025,4.569,36.548,23.350,0.508,629067776,316489728,116805632,2958118912,4516,1944,364544,8216576,14,19,670,885,1.230,1.180,1.180,1,1,1,0,0,15,5,0,6,0
07-03 20:19:22,12.121,2.525,48.485,35.354,1.515,634589184,310362112,116813824,2958647296,4240,2160,544768,237568,61,2,719,872,1.230,1.180,1.180,3,0,0,0,0,15,5,0,6,0
07-03 20:19:23,37.811,2.488,47.761,11.940,0,651132928,293445632,116944896,2958864384,5483,2160,364544,0,60,0,514,820,1.230,1.180,1.180,2,1,0,0,0,15,5,0,6,0
07-03 20:19:24,33.673,3.571,48.469,14.286,0,672796672,270434304,116953088,2960011264,5996,2160,626688,0,38,0,593,951,1.210,1.170,1.180,2,0,0,0,0,15,5,0,6,0
07-03 20:19:25,27.136,9.548,33.166,29.648,0.503,690499584,251691008,117063680,2960760832,4135,2160,102400,1187840,8,26,922,1505,1.210,1.170,1.180,1,1,0,0,0,15,7,0,6,0
07-03 20:19:26,7.500,4.500,43.500,44.500,0,692842496,248786944,117207040,2961141760,4346,2160,0,933888,0,57,699,1179,1.210,1.170,1.180,2,0,0,0,0,15,7,0,6,0
07-03 20:19:27,2.525,1.515,48.990,45.960,1.010,693661696,247705600,117321728,2961285120,5712,2160,0,937984,0,65,657,1074,1.210,1.170,1.180,1,1,2,0,0,15,7,0,6,0
07-03 20:19:28,2.041,0.510,50,46.939,0.510,693927936,247078912,117465088,2961477632,10883,1944,0,974848,0,66,673,1023,1.210,1.170,1.180,1,1,0,0,0,15,7,0,6,0
07-03 20:19:29,2.525,1.515,48.990,45.960,1.010,694087680,246538240,117616640,2961702912,5656,2106,0,983040,0,67,611,1036,1.190,1.170,1.180,1,1,0,0,0,15,7,0,6,0
07-03 20:19:30,3,2,44.500,50,0.500,694386688,245907456,117788672,2961862656,7470,2214,0,929792,0,67,667,1041,1.190,1.170,1.180,2,0,0,0,0,15,7,0,6,0
07-03 20:19:31,1.538,1.026,49.744,45.641,2.051,694702080,245243904,117919744,2962051072,9202,2160,0,909312,0,62,624,988,1.190,1.170,1.180,1,1,0,0,0,15,7,0,6,0
07-03 20:19:32,4.478,2.488,44.279,47.264,1.493,694923264,244830208,118022144,2962141184,10366,1944,0,536576,0,52,533,984,1.190,1.170,1.180,1,1,0,0,0,15,7,0,6,0
07-03 20:19:33,7,7.500,42,40,3.500,695390208,244191232,118169600,2962165760,7213,2106,0,606208,0,63,640,1167,1.190,1.170,1.180,1,1,0,0,0,15,7,0,6,0
07-03 20:19:34,1.523,1.015,47.208,48.731,1.523,695402496,244129792,118181888,2962202624,8136,2214,0,2998272,0,99,437,653,1.420,1.220,1.200,2,3,0,0,0,15,7,0,6,0
07-03 20:19:35,1.485,1.485,47.030,49.010,0.990,695623680,243904512,118181888,2962206720,7526,1944,0,712704,0,84,430,570,1.420,1.220,1.200,1,2,0,0,0,15,7,0,6,0
07-03 20:19:36,1.508,2.513,44.221,50.754,1.005,695566336,242987008,118210560,2963152896,4838,2160,0,2715648,0,78,448,809,1.420,1.220,1.200,1,2,0,0,0,15,7,0,6,0
07-03 20:19:37,2.525,0.505,48.485,48.485,0,695906304,242634752,118247424,2963128320,5272,2160,0,561152,0,24,378,733,1.420,1.220,1.200,1,1,2,0,0,15,7,0,5,0
07-03 20:19:38,7.576,7.071,37.879,46.970,0.505,695795712,242601984,118349824,2963169280,9457,1944,0,2752512,0,69,579,1070,1.420,1.220,1.200,3,1,0,0,0,15,7,0,5,0
07-03 20:19:39,16.080,19.598,45.226,18.593,0.503,695746560,242470912,118464512,2963226624,6216,2160,0,1302528,0,68,725,1339,1.550,1.250,1.200,3,1,0,0,0,15,7,0,5,0
07-03 20:19:40,10.152,9.645,33.503,46.193,0.508,696168448,241991680,118534144,2963214336,4286,1944,0,1290240,0,68,569,1073,1.550,1.250,1.200,3,3,0,0,0,15,7,0,5,0
07-03 20:19:41,24.752,26.238,25.248,22.772,0.990,696139776,241958912,118534144,2963271680,4776,2160,0,4820992,0,88,651,747,1.550,1.250,1.200,2,2,0,0,0,15,7,0,5,0
07-03 20:19:42,26.368,25.373,47.761,0,0.498,695971840,242122752,118534144,2963275776,4634,2160,0,5840896,0,18,515,735,1.550,1.250,1.200,2,1,0,0,0,15,7,0,5,0
07-03 20:19:43,7.653,9.184,40.306,42.347,0.510,696487936,241516544,118657024,2963243008,4232,1944,0,1437696,0,80,703,1407,1.550,1.250,1.200,2,1,0,0,0,15,7,0,5,0
07-03 20:19:44,7.538,11.558,33.668,42.714,4.523,696451072,241360896,118738944,2963349504,5691,2160,0,606208,0,43,727,1340,1.580,1.260,1.210,2,0,0,0,0,15,7,0,5,0
07-03 20:19:45,2.538,1.015,38.071,56.853,1.523,696647680,241041408,118792192,2963415040,5608,2106,0,286720,0,25,473,943,1.580,1.260,1.210,2,1,0,0,0,15,7,0,5,0
07-03 20:19:46,14.721,13.198,40.102,30.964,1.015,696741888,240885760,118890496,2963374080,4252,1998,0,1310720,0,59,740,1158,1.580,1.260,1.210,2,1,0,0,0,15,7,0,5,0
07-03 20:19:47,1.515,1.515,48.485,46.970,1.515,697315328,240246784,118996992,2963333120,4369,2160,0,618496,0,49,495,1131,1.580,1.260,1.210,3,0,2,0,0,15,7,0,5,0
07-03 20:19:48,8.458,8.458,33.333,48.259,1.493,697245696,240152576,119119872,2963374080,3245,1944,0,679936,0,54,617,1183,1.580,1.260,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:19:49,6.091,6.091,44.162,43.655,0,697442304,239775744,119222272,2963447808,4989,2160,0,647168,0,56,570,1224,1.540,1.260,1.210,1,3,0,0,0,15,7,0,5,0
07-03 20:19:50,7.576,6.566,35.859,49.495,0.505,697819136,239263744,119353344,2963447808,5179,2160,0,552960,0,50,513,961,1.540,1.260,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:19:51,9.548,9.548,30.151,50.251,0.503,698064896,238882816,119455744,2963476480,6449,2160,0,700416,0,61,539,980,1.540,1.260,1.210,2,1,0,0,0,15,7,0,5,0
07-03 20:19:52,14.141,12.121,32.828,40.909,0,698511360,238215168,119603200,2963546112,4357,2160,0,1196032,0,89,788,1700,1.540,1.260,1.210,3,0,0,0,0,15,7,0,5,0
07-03 20:19:53,11.443,9.950,40.299,37.811,0.498,698699776,237899776,119762944,2963509248,4777,1944,0,835584,0,65,521,1085,1.540,1.260,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:19:54,5.612,4.592,39.796,47.959,2.041,699006976,237420544,119894016,2963542016,4948,2160,0,872448,0,64,560,1212,1.570,1.270,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:19:55,12.315,10.837,29.557,45.813,1.478,699064320,237326336,120000512,2963472384,5126,2160,0,712704,0,57,577,1357,1.570,1.270,1.210,3,0,0,0,0,15,7,0,5,0
07-03 20:19:56,3.061,2.551,45.918,45.918,2.551,699940864,236179456,120094720,2963628032,5246,1944,0,1159168,0,69,639,1528,1.570,1.270,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:19:57,2.500,5,44,46.500,2,700641280,166531072,120135680,3030683648,5738,2160,0,13594624,0,55,483,827,1.570,1.270,1.210,1,1,2,0,0,15,7,0,5,0
07-03 20:19:58,1.010,1.010,48.990,48.990,0,700551168,166498304,120135680,3030781952,5258,2160,0,31457280,0,30,338,621,1.570,1.270,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:19:59,1.020,1.531,45.408,51.531,0.510,700526592,166408192,120197120,3030835200,7262,2160,0,23408640,0,50,487,887,1.530,1.260,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:20:00,3.465,1.980,46.535,47.030,0.990,700850176,165740544,120332288,3031031808,5440,1890,0,966656,0,60,486,969,1.530,1.260,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:20:01,1.523,1.015,46.701,50.254,0.508,700829696,165568512,120422400,3031109632,8197,2214,0,561152,0,48,542,943,1.530,1.260,1.210,1,2,0,0,0,15,7,0,5,0
07-03 20:20:02,2.538,0.508,48.223,48.731,0,701042688,165163008,120516608,3031203840,8275,2160,0,8855552,0,57,414,821,1.530,1.260,1.210,1,1,0,0,0,15,7,0,5,0
07-03 20:20:03,2.538,3.553,43.147,49.746,1.015,701165568,164810752,120614912,3031302144,5925,1986,0,450560,0,45,437,866,1.530,1.260,1.210,2,1,0,0,0,15,7,0,5,0
07-03 20:20:04,4.020,1.508,39.196,53.769,1.508,701222912,164622336,120696832,3031347200,5673,2160,0,606208,0,44,480,941,1.570,1.280,1.220,1,1,0,0,0,15,7,0,5,0
07-03 20:20:05,11.055,10.050,37.688,40.704,0.503,701231104,164364288,120803328,3031478272,5936,2160,0,606208,0,46,608,1194,1.570,1.280,1.220,1,1,0,0,0,15,7,0,5,0
07-03 20:20:06,2.525,1.010,45.455,51.010,0,701554688,163852288,120909824,3031556096,3606,1986,0,610304,0,44,437,941,1.570,1.280,1.220,2,1,0,0,0,15,7,0,5,0
07-03 20:20:07,2.513,1.005,40.704,55.779,0,701796352,163536896,120963072,3031572480,3726,2160,0,757760,0,62,466,868,1.570,1.280,1.220,1,1,2,0,0,15,7,0,6,0
07-03 20:20:08,3.030,2.020,46.465,47.980,0.505,701964288,163057664,121118720,3031715840,4338,2160,0,684032,0,58,532,1104,1.570,1.280,1.220,1,1,0,0,0,15,7,0,5,0
07-03 20:20:09,9.091,3.535,47.980,38.889,0.505,702185472,162582528,121249792,3031834624,4342,2160,0,831488,0,53,547,1029,1.520,1.270,1.210,2,1,0,0,0,15,7,0,5,0
07-03 20:20:10,8.543,8.040,47.236,35.678,0.503,702386176,162172928,121413632,3031875584,4286,1944,0,843776,0,72,559,1123,1.520,1.270,1.210,1,1,0,0,0,15,7,0,3,0
07-03 20:20:11,5.528,7.035,48.241,39.196,0,702545920,162009088,121511936,3031777280,4478,2160,0,520192,0,42,562,1220,1.520,1.270,1.210,1,1,0,0,0,15,7,0,3,0
07-03 20:20:12,14.721,10.660,48.731,25.888,0,702590976,161886208,121589760,3031777280,5076,2160,0,811008,0,42,539,953,1.520,1.270,1.210,1,1,0,0,0,15,7,0,3,0
07-03 20:20:13,4.523,2.513,44.221,47.739,1.005,702664704,161628160,121663488,3031879680,4862,2160,0,524288,0,38,554,1180,1.520,1.270,1.210,2,2,0,0,0,15,7,0,3,0
07-03 20:20:14,1.010,1.010,48.485,48.990,0.505,702623744,161660928,121688064,3031863296,4210,2160,0,176128,0,10,363,709,1.640,1.300,1.220,1,1,0,0,0,15,7,0,3,0
07-03 20:20:15,2.513,0.503,42.211,54.774,0,702947328,161120256,121774080,3031990272,5907,2160,0,851968,0,47,485,936,1.640,1.300,1.220,1,1,0,0,0,15,7,0,3,0
07-03 20:20:16,5.102,4.082,46.429,44.388,0,702955520,161017856,121843712,3032002560,4931,2160,0,655360,0,38,552,1129,1.640,1.300,1.220,1,1,0,0,0,15,7,0,3,0
07-03 20:20:17,13.500,10.500,47.500,27.500,1,703279104,160669696,121909248,3031957504,5732,1944,0,430080,0,29,525,878,1.640,1.300,1.220,1,1,2,0,0,15,7,0,3,0
07-03 20:20:18,13.636,11.111,38.889,36.364,0,703262720,160575488,122007552,3031965696,5074,2160,0,663552,0,42,598,969,1.640,1.300,1.220,1,1,0,0,0,15,7,0,3,0
07-03 20:20:19,11.055,10.050,31.658,47.236,0,703451136,160256000,122130432,3031973888,7095,2160,0,872448,0,53,653,1321,1.670,1.310,1.230,2,1,0,0,0,15,7,0,3,0
07-03 20:20:20,2.010,2.513,42.211,52.764,0.503,703463424,160161792,122195968,3031990272,5585,2254,0,520192,0,27,425,764,1.670,1.310,1.230,1,1,0,0,0,15,7,0,3,0
07-03 20:20:21,10,12.500,32.500,45,0,703508480,160002048,122241024,3032055808,6046,2160,0,339968,0,26,517,818,1.670,1.310,1.230,1,2,0,0,0,15,7,0,3,0
07-03 20:20:22,18.274,18.274,18.274,44.670,0.508,703504384,160034816,122286080,3031982080,6690,1944,0,8478720,0,45,521,805,1.670,1.310,1.230,2,3,0,0,0,15,7,0,1,0
07-03 20:20:23,11.940,11.443,31.343,45.274,0,703709184,159780864,122359808,3031953408,4471,2160,0,937984,0,64,624,1034,1.670,1.310,1.230,2,1,0,0,0,15,7,0,1,0
07-03 20:20:24,9.500,4,41,42.500,3,703643648,159670272,122437632,3032031232,3844,1944,0,569344,0,40,614,1262,1.610,1.310,1.230,1,1,0,0,0,15,7,0,1,0
07-03 20:20:25,9,8.500,46,35,1.500,703905792,159223808,122540032,3032109056,7452,2160,0,790528,0,55,554,1086,1.610,1.310,1.230,2,1,0,0,0,15,7,0,1,0
07-03 20:20:26,9.045,7.538,44.724,37.688,1.005,703885312,159195136,122642432,3032055808,7906,1944,0,753664,0,55,558,988,1.610,1.310,1.230,2,1,0,0,0,15,7,0,1,0
07-03 20:20:27,13.568,14.573,35.678,35.678,0.503,704135168,158875648,122724352,3032039424,4963,2160,0,495616,0,39,577,1214,1.610,1.310,1.230,1,1,2,0,0,15,7,0,1,0
07-03 20:20:28,3.553,1.015,47.208,46.701,1.523,704249856,158416896,122830848,3032256512,3920,2160,0,1044480,0,62,525,1011,1.610,1.310,1.230,1,1,0,0,0,15,7,0,1,0
07-03 20:20:29,9.045,6.030,44.724,39.196,1.005,704282624,158261248,122945536,3032260608,3937,1890,0,757760,0,52,590,1187,1.730,1.330,1.240,1,1,0,0,0,15,7,0,1,0
07-03 20:20:30,9.500,6,47,37,0.500,704434176,158003200,123052032,3032256512,4687,2214,0,626688,0,49,540,1072,1.730,1.330,1.240,2,1,0,0,0,15,7,0,1,0
07-03 20:20:31,14.646,8.586,40.909,34.343,1.515,704303104,158101504,123146240,3032195072,4471,1944,0,872448,0,51,773,1864,1.730,1.330,1.240,1,1,0,0,0,15,7,0,1,0
07-03 20:20:32,3.960,1.980,43.564,49.505,0.990,704565248,157716480,123219968,3032240128,3818,2160,0,737280,0,41,538,1023,1.730,1.330,1.240,1,1,0,0,0,15,7,0,1,0
07-03 20:20:33,8.586,7.576,43.939,39.394,0.505,704446464,157622272,123326464,3032346624,4457,1944,0,761856,0,52,548,1009,1.730,1.330,1.240,1,1,0,0,0,15,7,0,1,0
07-03 20:20:34,11,8.500,34,45.500,1,704679936,157335552,123408384,3032309760,6475,2160,0,630784,0,40,647,1173,1.750,1.350,1.240,1,1,0,0,0,15,7,0,1,0
07-03 20:20:35,12.871,10.396,46.535,29.703,0.495,704815104,157147136,123502592,3032260608,5322,2160,0,696320,0,46,641,1281,1.750,1.350,1.240,1,1,0,0,0,15,7,0,1,0
07-03 20:20:36,14.070,13.568,46.734,25.628,0,704761856,157085696,123588608,3032289280,4871,1944,0,798720,0,64,661,1174,1.750,1.350,1.240,2,1,0,0,0,15,7,0,1,0
07-03 20:20:37,7.071,8.081,37.374,46.465,1.010,704958464,156811264,123658240,3032281088,5016,2106,0,733184,0,46,621,1164,1.750,1.350,1.240,4,1,2,0,0,15,7,0,1,0
07-03 20:20:38,6.030,4.523,43.719,45.226,0.503,704897024,156688384,123748352,3032367104,4225,1998,0,843776,0,74,597,1041,1.750,1.350,1.240,3,1,0,0,0,15,7,0,1,0
07-03 20:20:39,13.500,7.500,38.500,40,0.500,705220608,156270592,123846656,3032363008,4748,2160,0,782336,0,58,628,1216,1.770,1.360,1.250,2,1,0,0,0,15,7,0,1,0
07-03 20:20:40,32.487,18.782,26.904,21.320,0.508,705695744,155258880,123912192,3032813568,5978,2160,0,487424,0,31,792,1918,1.770,1.360,1.250,1,2,0,0,0,15,7,0,1,0
07-03 20:20:41,8,8,39,44.500,0.500,706129920,154746880,124022784,3032776704,3984,2160,0,839680,0,53,610,998,1.770,1.360,1.250,1,1,0,0,0,15,7,0,1,0
07-03 20:20:42,7.035,4.020,35.678,53.266,0,705843200,154845184,124096512,3032887296,4239,1998,0,491520,0,36,513,891,1.770,1.360,1.250,2,2,0,0,0,15,7,0,1,0
07-03 20:20:43,1.515,0,39.394,59.091,0,706068480,154619904,124100608,3032883200,4907,2106,0,10248192,0,24,298,501,1.770,1.360,1.250,1,1,0,0,0,15,7,0,1,0
07-03 20:20:44,10.500,11.500,33.500,44.500,0,705970176,154587136,124121088,3032993792,3869,2160,0,5083136,0,39,575,1150,1.870,1.380,1.250,2,3,2,0,0,15,7,0,1,0
07-03 20:20:45,18.182,16.162,19.192,45.960,0.505,705957888,154558464,124145664,3033010176,7084,2160,0,344064,0,42,521,843,1.870,1.380,1.250,1,1,0,0,0,15,7,0,1,0
07-03 20:20:46,10.500,5.500,42.500,41,0.500,706285568,154206208,124223488,3032952832,6575,2160,0,507904,0,36,617,1302,1.870,1.380,1.250,1,1,0,0,0,15,7,0,1,0
