"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","14 Mar 2020 01:33:06 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
14-03 01:33:06,16.525,4.659,53.767,23.598,1.451,442159104,321744896,115716096,3007369216,0,0,203737.242,3187809.892,10.477,35.020,752.244,1466.348,1.170,1.220,1.210,1,1,24.730,0,0,13,3,0,4,0
14-03 01:33:07,25,31.500,38,2,3.500,443289600,320417792,115724288,3007406080,4847,2052,0,131072,0,14,1607,5502,1.170,1.220,1.210,3,0,258,0,0,13,3,0,4,0
14-03 01:33:08,27.179,31.795,38.462,0,2.564,443674624,320040960,115724288,3007504384,5155,2160,0,12288,0,3,2167,5322,1.170,1.220,1.210,1,0,186,0,0,13,3,0,4,0
14-03 01:33:09,6.599,7.107,84.772,0,1.523,573644800,189640704,115724288,3135582208,5350,1944,0,0,0,0,879,2881,1.170,1.220,1.210,0,0,22,0,0,15,3,0,4,0
14-03 01:33:10,18,26.500,52.500,0,3,578326528,184922112,115724288,3135586304,8972,1944,0,0,0,0,1344,3165,1.170,1.220,1.210,1,0,294,0,0,15,5,0,6,0
14-03 01:33:11,40.704,6.030,47.236,4.523,1.508,599199744,163061760,115724288,3136471040,5414,2160,782336,0,63,0,650,1060,1.160,1.210,1.210,0,1,1,0,0,15,5,0,6,0
14-03 01:33:12,41.791,3.980,47.264,5.970,0.995,618295296,143376384,115859456,3136847872,4050,1944,491520,303104,72,2,648,978,1.160,1.210,1.210,1,0,0,0,0,15,5,0,6,0
14-03 01:33:13,42.132,6.091,47.716,3.553,0.508,643543040,116682752,115900416,3138093056,4132,2160,630784,0,39,0,650,937,1.160,1.210,1.210,1,0,0,0,0,15,5,0,6,0
14-03 01:33:14,22.368,10.088,20.175,44.737,2.632,659689472,345776128,115986432,2901872640,5511,2160,110592,2433024,10,61,743,1765,1.160,1.210,1.210,1,4,6,0,0,15,7,0,6,0
14-03 01:33:15,2.941,1.176,30.588,64.706,0.588,658305024,346984448,115990528,2901884928,4314,1944,0,3526656,0,37,309,555,1.160,1.210,1.210,0,3,0,0,0,15,7,0,6,0
14-03 01:33:16,4.523,5.025,40.201,50.251,0,658812928,346382336,116002816,2901966848,6226,2202,0,9154560,0,139,463,671,1.630,1.310,1.240,0,2,0,0,0,15,7,0,6,0
14-03 01:33:17,1.523,0.508,38.579,58.883,0.508,658833408,346308608,116006912,2902007808,5890,1944,0,1273856,0,163,366,550,1.630,1.310,1.240,0,6,0,0,0,15,7,0,6,0
14-03 01:33:18,4,3.500,32,57.500,3,660021248,344817664,116158464,2902159360,5727,2160,0,2564096,0,107,633,1098,1.630,1.310,1.240,0,1,0,0,0,15,7,0,6,0
14-03 01:33:19,3.571,1.020,48.980,45.918,0.510,660516864,343552000,116412416,2902667264,4652,2160,90112,1847296,3,130,945,1533,1.630,1.310,1.240,0,1,2,0,0,15,7,0,6,0
14-03 01:33:20,3.553,1.015,49.746,45.685,0,661098496,342269952,116666368,2903072768,4717,2160,0,1863680,0,130,912,1408,1.630,1.310,1.240,0,1,0,0,0,15,7,0,6,0
14-03 01:33:21,5.528,5.528,46.231,42.211,0.503,661483520,341463040,116830208,2903314432,4920,1944,0,1396736,0,110,838,1387,1.660,1.320,1.250,0,1,0,0,0,15,7,0,6,0
14-03 01:33:22,9,11,34.500,44.500,1,662548480,340062208,117104640,2903371776,4377,2106,0,1183744,0,121,822,1583,1.660,1.320,1.250,0,1,0,0,0,15,7,0,6,0
14-03 01:33:23,9.091,10.606,42.424,36.364,1.515,663281664,338890752,117415936,2903498752,4645,2214,0,1433600,0,136,976,2048,1.660,1.320,1.250,0,1,0,0,0,15,7,0,6,0
14-03 01:33:24,13.636,15.152,47.475,22.727,1.010,663785472,337973248,117719040,2903580672,4601,1944,0,1683456,0,135,929,1603,1.660,1.320,1.250,1,1,0,0,0,15,7,0,6,0
14-03 01:33:25,14.646,14.646,41.414,27.778,1.515,664256512,337309696,117940224,2903552000,5341,2160,0,1314816,0,105,813,1353,1.660,1.320,1.250,0,1,0,0,0,15,7,0,6,0
14-03 01:33:26,8.586,6.061,40.909,42.929,1.515,665313280,335814656,118280192,2903650304,6731,2160,0,2027520,0,146,850,2359,1.680,1.330,1.250,0,1,0,0,0,15,7,0,6,0
14-03 01:33:27,10.606,8.586,38.384,40.909,1.515,665673728,335024128,118558720,2903801856,5262,1890,0,1773568,0,123,1011,2156,1.680,1.330,1.250,0,1,0,0,0,15,7,0,6,0
14-03 01:33:28,3,4.500,47,44.500,1,666861568,265891840,118603776,2970959872,5221,2200,0,50642944,0,79,432,767,1.680,1.330,1.250,0,2,0,0,0,15,7,0,6,0
14-03 01:33:29,4.020,2.513,45.226,47.236,1.005,667353088,264998912,118820864,2971136000,6824,2052,0,18178048,0,119,702,1320,1.680,1.330,1.250,0,1,2,0,0,15,7,0,6,0
14-03 01:33:30,5.025,2.513,45.729,45.729,1.005,667553792,264298496,119009280,2971422720,5356,1944,0,1216512,0,96,810,1330,1.680,1.330,1.250,1,0,0,0,0,15,7,0,6,0
14-03 01:33:31,6.566,5.051,45.960,39.899,2.525,668078080,263196672,119275520,2971697152,4529,2160,0,1421312,0,121,1016,1726,1.790,1.360,1.260,0,1,0,0,0,15,7,0,5,0
14-03 01:33:32,3.553,4.061,47.208,42.132,3.046,668614656,262115328,119517184,2971979776,6658,2160,0,1474560,0,101,891,1497,1.790,1.360,1.260,0,1,0,0,0,15,7,0,5,0
14-03 01:33:33,15.657,13.636,45.960,23.232,1.515,668622848,261926912,119676928,2971996160,7231,2106,0,9048064,0,93,721,1206,1.790,1.360,1.260,0,1,0,0,0,15,7,0,5,0
14-03 01:33:34,13.568,8.543,46.734,29.648,1.508,668995584,261386240,119877632,2971959296,7261,1998,0,1376256,0,101,908,1987,1.790,1.360,1.260,0,1,0,0,0,15,7,0,5,0
14-03 01:33:35,9.360,5.911,43.842,38.916,1.970,669515776,260411392,120176640,2972114944,7440,1944,0,1982464,0,131,974,1821,1.790,1.360,1.260,1,0,0,0,0,15,7,0,5,0
