-- Logs begin at Thu 2020-02-27 19:40:32 UTC, end at Thu 2020-02-27 21:29:42 UTC. --
Feb 27 20:28:54 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 27 20:28:54 ubuntu dstat.sh[769]: [286B blob data]
Feb 27 20:28:54 ubuntu dstat.sh[769]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 27 20:28:54 ubuntu dstat.sh[769]: 27-02 20:28:54| 15   4  53  25   2| 449M  592M  135M 2545M|   0     0 | 147k 2769k|7.01  32.2 | 697  1225 |1.33 1.29 1.26|2.0   0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 3970 2186k2021k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 20:28:55 ubuntu dstat.sh[769]: 27-02 20:28:55| 18  30  32   7  13| 451M  590M  136M 2545M|3554B 1944B| 280k  320k|4.00  15.0 |1338  3444 |1.33 1.29 1.26|2.0   0 352|   0     0 |bash                 3970 6.0%2254k  24k|bash                 3970 2254k  24k6.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 20:28:56 ubuntu dstat.sh[769]: 27-02 20:28:56| 23  31  34   0  12| 450M  591M  136M 2545M|6154B 2160B|   0    20k|   0  5.00 |1743  4660 |1.39 1.31 1.27|3.0   0 234|   0     0 |systemd              1     11%   0    0 |bash                 3970 1801k  14k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 20:28:57 ubuntu dstat.sh[769]: 27-02 20:28:57| 30  26  40   1   3| 575M  466M  136M 2667M|6266B 2160B|4096B    0 |1.00     0 |2203  8202 |1.39 1.31 1.27|2.0   0 132|   0     0 |systemd              1     21%   0    0 |bash                 3970  432k4424B1.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 27 20:28:58 ubuntu dstat.sh[769]: 27-02 20:28:58| 29  24  45   0   3| 586M  455M  136M 2668M|3991B 2160B|   0     0 |   0     0 |1314  2989 |1.39 1.31 1.27|1.0   0 244|   0     0 |keystone-manage      2203  20%2261k  81k|keystone-manage      2203 2261k  81k 20%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 20:28:59 ubuntu dstat.sh[769]: 27-02 20:28:59| 22   2  45  28   2| 597M  443M  136M 2668M|4977B 2160B| 448k 1296k|20.0  3.00 | 539   792 |1.39 1.31 1.27|  0 2.0   0|   0     0 |keystone-manage      2203  21%2988k   0 |keystone-manage      2203 2988k   0  21%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 20:29:00 ubuntu dstat.sh[769]: 27-02 20:29:00|  3   1  23  72   1| 597M  443M  136M 2668M|4364B 2052B|  88k   15M|8.00  18.0 | 515   964 |1.39 1.31 1.27|  0 2.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |keystone-manage      2203   73k   0 0.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 20:29:01 ubuntu dstat.sh[769]: 27-02 20:29:01|  3   1  48  49   0| 597M  443M  136M 2668M|4809B 2052B|  32k   17M|6.00  17.0 | 409   692 |1.44 1.32 1.27|  0 1.0   0|   0     0 |keystone-manage      2203 1.5%  31k   0 |keystone-manage      2203   31k   0 1.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 20:29:02 ubuntu dstat.sh[769]: 27-02 20:29:02| 21   4  47  28   0| 609M  430M  136M 2669M|5602B 2106B| 384k    0 |43.0     0 | 617   832 |1.44 1.32 1.27|  0 1.0   0|   0     0 |keystone-manage      2203  22%2728k  46k|keystone-manage      2203 2728k  46k 22%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 20:29:03 ubuntu dstat.sh[769]: 27-02 20:29:03| 25   3  47  25   1| 618M  420M  136M 2669M|4410B 2214B| 440k    0 |34.0     0 | 585   770 |1.44 1.32 1.27|  0 1.0   0|   0     0 |keystone-manage      2203  25%2342k   0 |keystone-manage      2203 2342k   0  25%|mysqld       173M|   0     0 |  16    5    0    6    0
