-- Logs begin at Sun 2020-02-23 20:47:50 UTC, end at Sun 2020-02-23 22:04:13 UTC. --
Feb 23 21:43:30 ubuntu systemd[1]: Starting Devstack devstack@ir-api.service...
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: [uWSGI] getting INI configuration from /etc/ironic/ironic-uwsgi.ini
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: open("./python_plugin.so"): No such file or directory [core/utils.c line 3724]
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: !!! UNABLE to load uWSGI plugin: ./python_plugin.so: cannot open shared object file: No such file or directory !!!
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: *** Starting uWSGI 2.0.18 (64bit) on [Sun Feb 23 21:43:31 2020] ***
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: compiled with version: 7.4.0 on 23 February 2020 21:13:48
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: os: Linux-4.15.0-76-generic #86-Ubuntu SMP Fri Jan 17 17:24:28 UTC 2020
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: nodename: ubuntu
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: machine: x86_64
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: clock source: unix
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: pcre jit disabled
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: detected number of CPU cores: 2
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: current working directory: /
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: detected binary path: /usr/local/bin/uwsgi
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: your processes number limit is 15532
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: your memory page size is 4096 bytes
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: detected max file descriptor number: 2048
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: lock engine: pthread robust mutexes
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: thunder lock: enabled
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: uwsgi socket 0 bound to UNIX address /var/run/uwsgi/ironic-api-wsgi.socket fd 4
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: Python version: 3.6.9 (default, Nov  7 2019, 10:44:02)  [GCC 8.3.0]
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: Python main interpreter initialized at 0x55577b2f5430
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: python threads support enabled
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: your server socket listen backlog is limited to 100 connections
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: your mercy for graceful operations on workers is 90 seconds
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: mapped 403077 bytes (393 KB) for 2 cores
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: *** Operational MODE: preforking ***
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: *** uWSGI is running in multiple interpreter mode ***
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: spawned uWSGI master process (pid: 15664)
Feb 23 21:43:31 ubuntu systemd[1]: Started Devstack devstack@ir-api.service.
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: spawned uWSGI worker 1 (pid: 15665, cores: 1)
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: spawned uWSGI worker 2 (pid: 15666, cores: 1)
Feb 23 21:43:31 ubuntu devstack@ir-api.service[15664]: running "unix_signal:15 gracefully_kill_them_all" (master-start)...
Feb 23 21:43:38 ubuntu devstack@ir-api.service[15664]: DEBUG oslo_db.api [-] Loading backend 'sqlalchemy' from 'ironic.db.sqlalchemy.api' {{(pid=15665) _load_backend /usr/local/lib/python3.6/dist-packages/oslo_db/api.py:261}}
Feb 23 21:43:38 ubuntu devstack@ir-api.service[15664]: DEBUG oslo_db.api [-] Loading backend 'sqlalchemy' from 'ironic.db.sqlalchemy.api' {{(pid=15666) _load_backend /usr/local/lib/python3.6/dist-packages/oslo_db/api.py:261}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] Configuration: {{(pid=15665) initialize_wsgi_app /opt/stack/ironic/ironic/api/wsgi.py:34}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] Configuration: {{(pid=15666) initialize_wsgi_app /opt/stack/ironic/ironic/api/wsgi.py:34}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] ******************************************************************************** {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2575}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] Configuration options gathered from: {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2576}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] ******************************************************************************** {{(pid=15665) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2575}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] Configuration options gathered from: {{(pid=15665) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2576}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] command line args: [] {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2577}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] config files: ['/etc/ironic/ironic.conf'] {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2579}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] ================================================================================ {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2580}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] auth_strategy                  = keystone {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] bindir                         = /opt/stack/ironic/ironic/bin {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] config_dir                     = [] {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] config_file                    = ['/etc/ironic/ironic.conf'] {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] config_source                  = [] {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] control_exchange               = ironic {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] debug                          = True {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] command line args: [] {{(pid=15665) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2577}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] debug_tracebacks_in_api        = False {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_bios_interface         = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_boot_interface         = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_console_interface      = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] config files: ['/etc/ironic/ironic.conf'] {{(pid=15665) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2579}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_deploy_interface       = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_inspect_interface      = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] ================================================================================ {{(pid=15665) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2580}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_log_levels             = ['amqp=WARNING', 'amqplib=WARNING', 'qpid.messaging=INFO', 'oslo.messaging=INFO', 'sqlalchemy=WARNING', 'stevedore=INFO', 'eventlet.wsgi.server=INFO', 'iso8601=WARNING', 'requests=WARNING', 'neutronclient=WARNING', 'glanceclient=WARNING', 'urllib3.connectionpool=WARNING', 'keystonemiddleware.auth_token=INFO', 'keystoneauth.session=INFO'] {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_management_interface   = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_network_interface      = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] auth_strategy                  = keystone {{(pid=15665) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_portgroup_mode         = active-backup {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_power_interface        = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_raid_interface         = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_rescue_interface       = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_resource_class         = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_storage_interface      = noop {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Feb 23 21:43:40 ubuntu devstack@ir-api.service[15664]: DEBUG ironic.api.wsgi [-] default_vendor_interface       = None {{(pid=15666) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
