-- Logs begin at Wed 2020-03-18 12:19:27 UTC, end at Wed 2020-03-18 13:46:40 UTC. --
Mar 18 13:03:20 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 13:03:20 ubuntu dstat.sh[748]: [286B blob data]
Mar 18 13:03:20 ubuntu dstat.sh[748]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 13:03:20 ubuntu dstat.sh[748]: 18-03 13:03:20| 17   5  55  22   2| 420M  610M  140M 2557M|   0     0 | 161k 3124k|7.75  36.1 | 765  1283 |1.23 1.22 1.18|1.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3931 2509k2371k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 13:03:21 ubuntu dstat.sh[748]: 18-03 13:03:21| 14  28  38   2  17| 421M  609M  140M 2557M|6149B 2160B| 312k  120k|4.00  6.00 |1340  3040 |1.23 1.22 1.18|2.0   0 337|   0     0 |bash                 3931 7.0% 815k  21k|bash                 3931  815k  21k7.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 13:03:22 ubuntu dstat.sh[748]: 18-03 13:03:22| 14  26  41   0  19| 421M  608M  140M 2558M|5254B 2052B|   0    33M|   0  44.0 |1185  2772 |1.37 1.25 1.19|2.0   0 256|   0     0 |bash                 3931 4.5%2113k  17k|bash                 3931 2113k  17k4.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 13:03:23 ubuntu dstat.sh[748]: 18-03 13:03:23| 18  26  37   0  19| 421M  608M  140M 2558M|4628B 2160B|   0    16k|   0  4.00 |1186  3574 |1.37 1.25 1.19|1.0   0 210|   0     0 |systemd              1    9.0%   0    0 |bash                 3931 1418k  13k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 13:03:24 ubuntu dstat.sh[748]: 18-03 13:03:24| 24  23  50   0   4| 545M  484M  140M 2679M|6024B 2106B|   0     0 |   0     0 |1591  4617 |1.37 1.25 1.19|  0   0  78|   0     0 |systemd              1     20%   0    0 |bash                 3931  366k1656B0.5%|mysqld       174M|   0     0 |  16    5    0    4    0
Mar 18 13:03:25 ubuntu dstat.sh[748]: 18-03 13:03:25| 22  24  42   0  11| 554M  475M  140M 2679M|4337B 1998B|   0     0 |   0     0 |1570  3187 |1.37 1.25 1.19|1.0   0 297|   0     0 |keystone-manage      2178 9.5%1581k  81k|keystone-manage      2178 1581k  81k9.5%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 13:03:26 ubuntu dstat.sh[748]: 18-03 13:03:26| 39   5  47   8   3| 569M  459M  140M 2680M|4545B 2160B| 664k  208k|46.0  2.00 | 662   902 |1.37 1.25 1.19|1.0   0   0|   0     0 |keystone-manage      2178  41%3900k   0 |keystone-manage      2178 3900k   0  41%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 13:03:27 ubuntu dstat.sh[748]: 18-03 13:03:27| 22   2  48  27   1| 583M  444M  140M 2681M|5331B 2160B| 372k    0 |42.0     0 | 605   850 |1.34 1.24 1.19|1.0   0   0|   0     0 |keystone-manage      2178  22%3266k  46k|keystone-manage      2178 3266k  46k 22%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 13:03:28 ubuntu dstat.sh[748]: 18-03 13:03:28| 22   3  47  26   2| 589M  438M  140M 2681M|4267B 1944B| 200k    0 |22.0     0 | 536   733 |1.34 1.24 1.19|  0 1.0   0|   0     0 |keystone-manage      2178  22%1479k   0 |keystone-manage      2178 1479k   0  22%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 13:03:29 ubuntu dstat.sh[748]: 18-03 13:03:29| 24   3  48  25   1| 603M  424M  140M 2682M|5207B 2160B| 400k    0 |23.0     0 | 543   715 |1.34 1.24 1.19|  0 1.0   0|   0     0 |keystone-manage      2178  25%3779k 144k|keystone-manage      2178 3779k 144k 25%|mysqld       174M|   0     0 |  16    5    0    6    0
