-- Logs begin at Thu 2020-03-19 11:28:52 UTC, end at Thu 2020-03-19 14:11:27 UTC. --
Mar 19 13:18:11 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 19 13:18:12 ubuntu dstat.sh[12463]: [286B blob data]
Mar 19 13:18:12 ubuntu dstat.sh[12463]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 19 13:18:12 ubuntu dstat.sh[12463]: 19-03 13:18:12|  7   2  78  12   1| 420M  967M  137M 2214M|   0     0 |  67k 1243k|3.59  14.9 | 351   598 |1.59 1.26 1.18|3.0   0  12|   0     0 |systemd              1    0.2%   0    0 |bash                 160931009k 954k0.1%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:18:13 ubuntu dstat.sh[12463]: 19-03 13:18:13| 17  34  37   6   7| 420M  966M  137M 2214M|3907B 2160B| 228k  120k|3.00  8.00 |1305  3174 |1.59 1.26 1.18|1.0   0 326|   0     0 |bash                 160936.5%1158k  21k|bash                 160931158k  21k6.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:18:14 ubuntu dstat.sh[12463]: 19-03 13:18:14| 24  34  40   0   3| 421M  965M  137M 2214M|4339B 2052B|   0    20k|   0  5.00 |1553  4632 |1.59 1.26 1.18|1.0   0 234|   0     0 |systemd              1    8.5%   0    0 |bash                 160931693k  14k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:18:15 ubuntu dstat.sh[12463]: 19-03 13:18:15| 28  32  38   0   2| 420M  966M  137M 2214M|5926B 2106B|   0    16k|   0  4.00 |1798  7691 |1.63 1.27 1.19|2.0   0 214|   0     0 |systemd              1     13%   0    0 |bash                 160931534k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:18:16 ubuntu dstat.sh[12463]: 19-03 13:18:16| 12  16  70   2   1| 545M  841M  137M 2336M|3953B 2106B|   0    23M|   0  25.0 | 886  1811 |1.63 1.27 1.19|  0   0  45|   0     0 |systemd              1     11%   0    0 |bash                 16093 116k 392B  0%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 19 13:18:17 ubuntu dstat.sh[12463]: 19-03 13:18:17| 14  28  56   0   3| 546M  840M  137M 2336M|3410B 2160B|   0  9876k|   0  10.0 |1541  3159 |1.63 1.27 1.19|1.0   0 279|   0     0 |bash                 160936.0% 582k  17k|bash                 16093 582k  17k6.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 13:18:18 ubuntu dstat.sh[12463]: 19-03 13:18:18| 38   9  47   6   1| 567M  819M  137M 2336M|3939B 2160B| 228k  144k|8.00  2.00 | 744  1002 |1.63 1.27 1.19|  0 1.0  18|   0     0 |keystone-manage      13865 40%5142k  81k|keystone-manage      138655142k  81k 40%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 13:18:19 ubuntu dstat.sh[12463]: 19-03 13:18:19| 16   2  46  34   1| 572M  813M  137M 2337M|4897B 1944B| 732k    0 |69.0     0 | 733  1035 |1.63 1.27 1.19|  0 1.0   0|   0     0 |keystone-manage      13865 15%1199k   0 |keystone-manage      138651199k   0  15%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 13:18:20 ubuntu dstat.sh[12463]: 19-03 13:18:20| 35   4  45  11   4| 587M  797M  137M 2337M|4422B 2160B| 176k    0 |17.0     0 | 622   756 |1.58 1.27 1.19|  0 1.0   0|   0     0 |keystone-manage      13865 39%3759k  46k|keystone-manage      138653759k  46k 39%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 13:18:21 ubuntu dstat.sh[12463]: 19-03 13:18:21| 33   2  45  17   3| 606M  778M  137M 2338M|4224B 1944B| 616k  216k|42.0  2.00 | 670   895 |1.58 1.27 1.19|1.0   0   0|   0     0 |keystone-manage      13865 31%4625k 174k|keystone-manage      138654625k 174k 31%|mysqld       173M|   0     0 |  16    5    0    6    0
