-- Logs begin at Tue 2020-03-10 10:58:41 UTC, end at Tue 2020-03-10 12:39:53 UTC. --
Mar 10 11:42:23 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 11:42:23 ubuntu dstat.sh[1652]: [286B blob data]
Mar 10 11:42:23 ubuntu dstat.sh[1652]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 11:42:23 ubuntu dstat.sh[1652]: 10-03 11:42:23| 17   5  54  23   1| 422M  372M  110M 2805M|   0     0 | 212k 3152k|10.9  35.5 | 814  1502 |1.38 1.39 1.30|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3585 2488k2305k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 11:42:24 ubuntu dstat.sh[1652]: 10-03 11:42:24| 11  28  39   3  19| 421M  372M  110M 2805M|4892B 2160B|   0  8124k|   0  26.0 |1239  3074 |1.38 1.39 1.30|1.0   0 323|   0     0 |bash                 3585 7.5% 810k  21k|bash                 3585  810k  21k7.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 11:42:25 ubuntu dstat.sh[1652]: 10-03 11:42:25|  8  13  12  61   6| 421M  372M  110M 2805M|3580B 2160B|   0  1344k|   0  95.0 | 796  1337 |1.38 1.39 1.30|  0 2.0 122|   0     0 |bash                 3585 1.5% 952k7734B|bash                 3585  952k7734B1.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 11:42:26 ubuntu dstat.sh[1652]: 10-03 11:42:26|  3   5   3  87   2| 422M  372M  110M 2805M|4224B 1944B|   0    16M|   0  37.0 | 437   681 |1.43 1.40 1.30|  0 2.0  40|   0     0 |kworker/u4:1         286801.5%   0    0 |bash                 3585  320k2856B1.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 11:42:27 ubuntu dstat.sh[1652]: 10-03 11:42:27| 17  16  27  33   7| 423M  371M  110M 2805M|5323B 2160B|   0    18M|   0  24.0 | 797  2982 |1.43 1.40 1.30|1.0   0 121|   0     0 |systemd              1    7.5%   0    0 |bash                 3585  837k6958B1.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 11:42:28 ubuntu dstat.sh[1652]: 10-03 11:42:28| 19  26  33   0  21| 423M  371M  110M 2805M|5876B 1944B|   0    16k|   0  4.00 |1478  3614 |1.43 1.40 1.30|1.0   0 208|   0     0 |systemd              1     13%   0    0 |bash                 3585 1418k  13k2.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 11:42:29 ubuntu dstat.sh[1652]: 10-03 11:42:29| 16  17  44   0  22| 547M  246M  110M 2927M|6668B 2052B|   0    80k|   0  2.00 |1329  3686 |1.43 1.40 1.30|  0   0  51|   0     0 |systemd              1     18%   0    0 |bash                 3585  232k 656B0.5%|mysqld       173M|   0     0 |  15    3    0    4    0
Mar 10 11:42:30 ubuntu dstat.sh[1652]: 10-03 11:42:30|  5   9  78   0   8| 548M  246M  110M 2927M|4624B 2214B|   0     0 |   0     0 | 614  1446 |1.43 1.40 1.30|1.0   0  93|   0     0 |bash                 3585 3.0% 233k5342B|bash                 3585  233k5342B3.0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 10 11:42:31 ubuntu dstat.sh[1652]: 10-03 11:42:31| 27  20  44   0   9| 558M  235M  110M 2927M|7356B 1998B|   0     0 |   0     0 |1110  2469 |1.31 1.38 1.30|1.0   0 204|   0     0 |keystone-manage      3045  22%2256k  81k|keystone-manage      3045 2256k  81k 22%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 11:42:32 ubuntu dstat.sh[1652]: 10-03 11:42:32| 36   3  47  12   2| 579M  213M  110M 2928M|5018B 2160B| 936k  420k| 109  2.00 | 762  1051 |1.31 1.38 1.30|1.0   0   0|   0     0 |keystone-manage      3045  37%5394k  46k|keystone-manage      3045 5394k  46k 37%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 10 11:42:33 ubuntu dstat.sh[1652]: 10-03 11:42:33| 31   4  48  17   1| 593M  199M  110M 2929M|4457B 2160B| 624k    0 |48.0     0 | 673   842 |1.31 1.38 1.30|  0 1.0   0|   0     0 |keystone-manage      3045  33%3512k  34k|keystone-manage      3045 3512k  34k 33%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 11:42:34 ubuntu dstat.sh[1652]: 10-03 11:42:34| 39   4  46  11   1| 615M  175M  111M 2929M|4685B 2160B| 172k  528k|14.0  3.00 | 622   793 |1.31 1.38 1.30|1.0   0   0|   0     0 |keystone-manage      3045  40%5590k 483k|keystone-manage      3045 5590k 483k 40%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 11:42:35 ubuntu dstat.sh[1652]: 10-03 11:42:35| 17   9  35  34   5| 627M  163M  111M 2930M|5739B 1944B|  28k  968k|3.00  26.0 | 829  1451 |1.31 1.38 1.30|  0 1.0   0|   0     0 |python2              1563  12%  83k  91k|keystone-manage      3045  441k  83k 11%|mysqld       184M|   0     0 |  15    7    0    6    0
Mar 10 11:42:36 ubuntu dstat.sh[1652]: 10-03 11:42:36|  8   5  43  41   2| 630M  160M  111M 2930M|6326B 2160B|   0   724k|   0  44.0 | 639  1155 |1.45 1.40 1.30|  0 1.0   0|   0     0 |keystone-manage      3045 4.5%  38k  53k|keystone-manage      3045   38k  53k4.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 10 11:42:37 ubuntu dstat.sh[1652]: 10-03 11:42:37|  1   2  21  76   1| 630M  160M  111M 2930M|6171B 2160B|   0   392k|   0  27.0 | 412   709 |1.45 1.40 1.30|  0 4.0   0|   0     0 |beam.smp             2187 0.5%   0    0 |python2              1744   14k 458B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 10 11:42:39 ubuntu dstat.sh[1652]: 10-03 11:42:38|  2   1   0  97   0| 630M  160M  111M 2930M|5011B 2160B|   0   808k|   0  74.0 | 390   604 |1.45 1.40 1.30|  0 5.0   0|   0     0 |                                        |python2              1744   14k 441B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
