"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 18:13:27 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 18:13:27,14.115,4.084,53.424,26.918,1.460,442638336,749187072,88825856,2636615680,0,0,204662.885,3110134.864,10.723,32.122,723.612,1326.538,1.180,1.250,1.260,2,0,22.785,0,0,14,3,0,5,0
30-03 18:13:28,23.618,35.176,32.663,6.533,2.010,441991168,749510656,88829952,2636656640,4338,2160,0,135168,0,11,1435,3720,1.180,1.250,1.260,1,0,413,0,0,14,3,0,5,0
30-03 18:13:29,22.222,34.343,39.899,0,3.535,442400768,749133824,88829952,2636861440,4613,2202,0,24576,0,6,1582,3870,1.180,1.250,1.260,2,0,262,0,0,14,3,0,5,0
30-03 18:13:30,24.623,26.633,39.698,0.503,8.543,572956672,618180608,88834048,2764726272,4644,1944,0,0,0,0,1503,5327,1.180,1.250,1.260,2,0,119,0,0,16,5,0,5,0
30-03 18:13:31,25.481,23.077,43.269,0,8.173,584667136,606314496,88834048,2764877824,5219,1944,0,34537472,0,33,1302,2820,1.180,1.250,1.260,1,0,255,0,0,16,5,0,7,0
30-03 18:13:32,23.762,3.960,46.040,21.287,4.950,595529728,594825216,88915968,2765422592,4375,2160,659456,0,53,0,620,992,1.170,1.240,1.260,0,1,0,0,0,16,5,0,7,0
30-03 18:13:33,10,2,38,43,7,598482944,591171584,89227264,2765811712,4397,1944,618496,356352,113,2,566,1054,1.170,1.240,1.260,0,1,0,0,0,16,5,0,7,0
30-03 18:13:34,19.192,3.535,46.465,27.778,3.030,612036608,577081344,89395200,2766180352,7659,2160,503808,0,70,0,678,1007,1.170,1.240,1.260,0,1,0,0,0,16,5,0,7,0
30-03 18:13:35,23.267,2.475,45.050,25.743,3.465,618565632,570032128,89395200,2766696448,6330,1944,507904,221184,37,2,713,999,1.170,1.240,1.260,1,0,2,0,0,16,5,0,8,0
30-03 18:13:36,28.713,2.475,46.040,18.812,3.960,634245120,553807872,89403392,2767200256,6307,2254,200704,0,16,0,586,782,1.170,1.240,1.260,1,0,0,0,0,16,5,0,7,0
30-03 18:13:37,31.313,10.606,30.303,25.253,2.525,646238208,540778496,89468928,2768105472,3860,1944,110592,1445888,10,21,934,1557,1.310,1.270,1.270,0,1,0,0,0,16,7,0,7,0
30-03 18:13:38,9.804,3.922,41.176,40.686,4.412,655900672,530718720,89587712,2768379904,4156,1944,0,761856,0,48,539,1101,1.310,1.270,1.270,2,1,0,0,0,16,7,0,7,0
30-03 18:13:39,2.500,0.500,46.500,50.500,0,656334848,530231296,89640960,2768379904,3976,2160,0,282624,0,19,324,667,1.310,1.270,1.270,0,2,0,0,0,16,7,0,7,0
30-03 18:13:40,1.990,2.488,44.776,48.259,2.488,657694720,528478208,89808896,2768596992,3702,1944,0,1437696,0,89,542,1008,1.310,1.270,1.270,0,3,0,0,0,16,7,0,7,0
30-03 18:13:41,1.515,1.010,39.394,56.566,1.515,656400384,529723392,89812992,2768642048,8158,2160,0,2494464,0,94,437,690,1.310,1.270,1.270,0,2,0,0,0,16,7,0,7,0
30-03 18:13:42,1.515,0,50,48.485,0,656617472,529498112,89812992,2768650240,3407,1944,0,737280,0,30,304,569,1.530,1.320,1.290,0,2,0,0,0,16,7,0,7,0
30-03 18:13:43,1.005,1.508,29.146,67.337,1.005,656637952,529530880,89833472,2768658432,6386,1998,0,2134016,0,156,390,585,1.530,1.320,1.290,0,1,0,0,0,16,7,0,7,0
30-03 18:13:44,2.010,0.503,49.749,46.734,1.005,656736256,528932864,89911296,2769080320,5455,2052,0,2277376,0,53,466,870,1.530,1.320,1.290,0,1,0,0,0,16,7,0,7,0
30-03 18:13:45,2.020,0.505,50,46.465,1.010,657260544,528101376,90071040,2769199104,4872,2214,0,909312,0,63,498,1028,1.530,1.320,1.290,0,1,2,0,0,16,7,0,7,0
30-03 18:13:46,3.535,1.515,49.495,44.444,1.010,657620992,527167488,90320896,2769494016,5278,1944,0,1507328,0,102,630,1211,1.530,1.320,1.290,0,1,0,0,0,16,7,0,7,0
30-03 18:13:47,3.571,1.531,49.490,45.408,0,658083840,526114816,90624000,2769764352,4103,2160,0,1433600,0,113,615,1235,1.570,1.330,1.290,0,1,0,0,0,16,7,0,7,0
30-03 18:13:48,7,8,43,39.500,2.500,658259968,525864960,90714112,2769747968,4220,2160,0,364544,0,37,505,970,1.570,1.330,1.290,0,1,0,0,0,16,7,0,7,0
30-03 18:13:49,3.077,3.590,46.154,43.590,3.590,658771968,525099008,90849280,2769862656,4030,1944,0,495616,0,49,576,1150,1.570,1.330,1.290,0,1,0,0,0,16,7,0,7,0
30-03 18:13:50,12.060,8.543,37.688,40.704,1.005,658919424,524877824,90959872,2769825792,4984,2160,0,430080,0,42,571,1230,1.570,1.330,1.290,1,1,0,0,0,16,7,0,7,0
30-03 18:13:51,11,9.500,35.500,43.500,0.500,659165184,524263424,91164672,2769977344,3869,2160,0,770048,0,75,604,1329,1.570,1.330,1.290,2,1,0,0,0,16,7,0,7,0
30-03 18:13:52,7.653,7.143,39.796,43.367,2.041,659562496,523624448,91308032,2770067456,3223,1944,0,737280,0,63,604,1279,1.840,1.390,1.310,0,1,0,0,0,16,7,0,6,0
30-03 18:13:53,2.513,1.508,30.151,64.322,1.508,662454272,520683520,91389952,2770026496,5824,2160,0,4759552,0,79,468,888,1.840,1.390,1.310,0,2,0,0,0,16,7,0,6,0
30-03 18:13:54,1.508,0.503,11.055,86.935,0,659767296,523370496,91394048,2770022400,6939,2160,0,6414336,0,132,330,592,1.840,1.390,1.310,0,4,0,0,0,16,7,0,6,0
30-03 18:13:55,5.076,6.599,17.766,70.558,0,659873792,523182080,91467776,2770026496,3775,2160,0,1806336,0,92,544,826,1.840,1.390,1.310,1,1,2,0,0,16,7,0,6,0
30-03 18:13:56,21.393,20.896,12.438,43.284,1.990,659890176,523087872,91545600,2770026496,4073,2160,0,425984,0,34,632,728,1.840,1.390,1.310,0,1,0,0,0,16,7,0,6,0
30-03 18:13:57,4.569,3.553,42.132,48.731,1.015,659820544,522964992,91729920,2770030592,4159,1890,0,868352,0,72,616,1050,1.860,1.400,1.320,1,1,0,0,0,16,7,0,6,0
