"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","11 Mar 2020 06:16:54 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
11-03 06:16:54,13.541,3.784,61.260,20.265,1.151,441643008,355094528,115490816,2974904320,0,0,166710.483,2986344.204,8.601,29.496,681.699,1189.273,1.210,1.080,0.980,3,0,20.089,0,0,13,3,0,4,0
11-03 06:16:55,16.176,36.765,39.706,0.980,6.373,441143296,355299328,115499008,2975014912,5288,1944,0,118784,0,8,1649,3815,1.210,1.080,0.980,2,0,393,0,0,13,3,0,4,0
11-03 06:16:56,23.383,29.851,36.318,0,10.448,440971264,355389440,115499008,2975072256,5904,1944,0,20480,0,5,1520,3990,1.210,1.080,0.980,4,0,236,0,0,13,3,0,4,0
11-03 06:16:57,25.248,31.188,35.149,0,8.416,441470976,354709504,115499008,2975424512,5836,2038,0,16384,0,4,1921,5431,1.210,1.080,0.980,2,0,208,0,0,13,3,0,4,0
11-03 06:16:58,10.500,19,68,0,2.500,572637184,223170560,115499008,3103252480,4963,1944,0,0,0,0,1364,4155,1.190,1.080,0.980,2,0,152,0,0,15,5,0,4,0
11-03 06:16:59,32.836,19.900,45.771,0,1.493,586981376,208785408,115499008,3103293440,5526,1944,0,0,0,0,990,2028,1.190,1.080,0.980,2,0,161,0,0,15,5,0,6,0
11-03 06:17:00,31.658,3.015,44.221,15.075,6.030,609132544,185196544,115634176,3104477184,5421,1944,1163264,200704,117,2,657,929,1.190,1.080,0.980,1,1,0,0,0,15,5,0,6,0
11-03 06:17:01,44.776,3.980,46.766,2.488,1.990,631840768,161550336,115642368,3105271808,5191,1890,647168,0,49,0,615,761,1.190,1.080,0.980,2,0,0,0,0,15,5,0,6,0
11-03 06:17:02,41,8.500,33.500,12,5,649703424,142094336,115793920,3106455552,7087,1782,204800,1396736,18,15,971,1500,1.190,1.080,0.980,2,0,12,0,0,15,7,0,6,0
11-03 06:17:03,10.396,4.950,43.564,36.139,4.950,659488768,131788800,115945472,3106770944,6378,1944,0,1351680,0,93,933,1366,1.180,1.080,0.980,3,1,0,0,0,15,7,0,6,0
11-03 06:17:04,4,2.500,48,43.500,2,660094976,130584576,116133888,3107180544,7319,1890,0,1810432,0,127,954,1350,1.180,1.080,0.980,1,1,0,0,0,15,7,0,6,0
11-03 06:17:05,2.970,1.485,48.515,43.564,3.465,660525056,129544192,116355072,3107508224,6465,1944,0,1609728,0,118,842,1253,1.180,1.080,0.980,1,0,0,0,0,15,7,0,6,0
11-03 06:17:06,5,7,41,40,7,661065728,128532480,116617216,3107713024,6039,1782,0,1417216,0,121,815,1570,1.180,1.080,0.980,3,0,0,0,0,15,7,0,6,0
11-03 06:17:07,9,11.500,32.500,34,13,661872640,127401984,116838400,3107815424,6104,1944,0,1040384,0,106,921,1443,1.180,1.080,0.980,3,0,0,0,0,15,7,0,6,0
11-03 06:17:08,8.458,7.960,27.861,51.244,4.478,661671936,127533056,116850688,3107856384,6046,1944,0,712704,0,117,546,644,1.560,1.160,1.010,2,1,0,0,0,15,7,0,6,0
11-03 06:17:09,2,2,42,50,4,661794816,127307776,116908032,3107901440,6925,1728,0,1368064,0,102,499,817,1.560,1.160,1.010,2,0,0,0,0,15,7,0,6,0
11-03 06:17:10,5.392,7.843,37.745,42.157,6.863,662208512,126636032,117059584,3107999744,5351,1944,0,925696,0,88,598,1358,1.560,1.160,1.010,1,1,0,0,0,15,7,0,6,0
11-03 06:17:11,5,1.500,44.500,47,2,662577152,126062592,117252096,3108012032,8072,1782,0,1196032,0,96,599,1274,1.560,1.160,1.010,2,0,0,0,0,15,7,0,6,0
11-03 06:17:12,11.881,13.861,26.238,43.564,4.455,663146496,125399040,117415936,3107942400,4592,2106,0,856064,0,77,699,1474,1.560,1.160,1.010,2,1,2,0,0,15,7,0,7,0
11-03 06:17:13,7.921,9.406,40.099,36.634,5.941,664887296,123297792,117682176,3108036608,5758,1944,0,2662400,0,135,797,1473,1.680,1.190,1.020,2,1,0,0,0,15,7,0,7,0
