"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","28 Feb 2020 05:38:36 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
28-02 05:38:36,14.541,4.259,53.141,26.119,1.940,472719360,448446464,118763520,2853396480,0,0,199783.050,3092686.004,9.361,30.171,662.143,1155.690,1.360,1.370,1.320,2,0,20.986,0,0,13,3,0,4,0
28-02 05:38:37,20.500,36,39.500,1,3,472621056,448217088,118771712,2853515264,9200,1728,0,90112,0,8,1536,4171,1.360,1.370,1.320,1,0,411,0,0,13,3,0,4,0
28-02 05:38:38,9.950,17.910,45.274,25.871,0.995,473018368,447610880,118771712,2853695488,5640,1944,0,12288,0,3,789,1862,1.360,1.370,1.320,0,1,170,0,0,13,3,0,4,0
28-02 05:38:39,22.500,20.500,39.500,17.500,0,474513408,446050304,118771712,2853785600,5404,1944,0,61440,0,5,967,4351,1.330,1.360,1.320,3,0,176,0,0,13,3,0,4,0
28-02 05:38:40,26.396,27.919,45.178,0,0.508,604553216,315662336,118771712,2981720064,4163,1986,0,8192,0,2,1715,6388,1.330,1.360,1.320,0,0,117,0,0,15,3,0,4,0
28-02 05:38:41,3.960,6.436,87.129,0,2.475,604909568,315269120,118771712,2981756928,4931,1944,0,0,0,0,515,1045,1.330,1.360,1.320,1,0,53,0,0,15,5,0,4,0
28-02 05:38:42,31.658,21.608,43.719,1.005,2.010,616370176,303759360,118775808,2981797888,5196,1944,0,106496,0,2,1314,2862,1.330,1.360,1.320,1,0,242,0,0,15,5,0,7,0
28-02 05:38:43,30.500,5,48,16.500,0,633475072,285470720,118906880,2982760448,4000,2106,974848,0,96,0,643,1018,1.330,1.360,1.320,0,1,0,0,0,15,5,0,7,0
28-02 05:38:44,39.899,3.535,48.485,7.576,0.505,652853248,265252864,118910976,2983542784,3812,1824,741376,0,57,0,590,874,1.300,1.360,1.310,1,0,0,0,0,15,5,0,7,0
28-02 05:38:45,43.216,2.513,47.236,6.533,0.503,677732352,238952448,118988800,2984534016,5065,1944,188416,0,15,0,531,1015,1.300,1.360,1.310,2,0,0,0,0,15,5,0,7,0
28-02 05:38:46,21,11,32,36,0,691306496,224575488,119136256,2985091072,4194,2160,0,2019328,0,67,871,1794,1.300,1.360,1.310,0,1,0,0,0,15,7,0,7,0
28-02 05:38:47,3.980,1.990,47.264,46.269,0.498,691654656,223694848,119341056,2985394176,5562,1944,0,1572864,0,116,826,1313,1.300,1.360,1.310,0,1,0,0,0,15,7,0,7,0
28-02 05:38:48,3.015,2.513,48.241,46.231,0,692371456,222232576,119660544,2985795584,4286,1944,0,2088960,0,148,977,1548,1.300,1.360,1.310,0,1,2,0,0,15,7,0,7,0
28-02 05:38:49,6.566,5.051,41.919,46.465,0,692883456,221208576,119881728,2986049536,3611,1944,0,1449984,0,110,823,1320,1.280,1.350,1.310,0,1,0,0,0,15,7,0,7,0
28-02 05:38:50,7.500,7,45.500,39,1,693555200,220164096,120074240,2986205184,3600,1782,0,1228800,0,106,721,1766,1.280,1.350,1.310,2,0,0,0,0,15,7,0,7,0
28-02 05:38:51,10.152,9.645,40.102,39.086,1.015,694079488,219303936,120332288,2986278912,4568,2106,0,1073152,0,109,927,1528,1.280,1.350,1.310,1,1,0,0,0,15,7,0,7,0
