"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","14 Jan 2020 00:03:30 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
14-01 00:03:30,16.208,4.399,62.150,16.484,0.758,477159424,515657728,112603136,2790273024,0,0,168187.528,2895938.294,9.041,33.882,827.386,1349.943,1.340,1.090,0.990,2,0,22.518,0,0,14,3,0,5,0
14-01 00:03:31,20.500,34.500,30.500,8,6.500,473452544,518676480,112607232,2790629376,5024,2646,356352,122880,4,8,1434,4045,1.310,1.090,0.990,2,0,406,0,0,14,3,0,5,0
14-01 00:03:32,24.257,33.663,37.129,0,4.950,474259456,517459968,112607232,2791026688,6880,2700,0,335872,0,28,1906,4406,1.310,1.090,0.990,3,0,272,0,0,14,3,0,5,0
14-01 00:03:33,26.396,29.949,35.025,0,8.629,474353664,517152768,112607232,2791411712,4940,2430,0,401408,0,14,1880,5280,1.310,1.090,0.990,2,0,203,0,0,14,3,0,5,0
14-01 00:03:34,8.955,9.453,78.109,0.995,2.488,604803072,386240512,112607232,2919374848,6095,2742,110592,0,1,0,1321,2812,1.310,1.090,0.990,0,0,19,0,0,16,3,0,5,0
14-01 00:03:35,20.773,25.121,45.411,0,8.696,614125568,376852480,112619520,2919391232,4476,2430,0,0,0,0,1396,3300,1.310,1.090,0.990,1,0,296,0,0,16,5,0,7,0
14-01 00:03:36,29.703,5.446,42.574,18.317,3.960,627875840,362532864,112689152,2919890944,5151,2700,516096,262144,49,2,697,893,1.290,1.090,0.990,1,0,0,0,0,16,5,0,7,0
14-01 00:03:37,24.257,3.960,48.020,20.297,3.465,643469312,346251264,112771072,2920394752,4899,2646,524288,0,67,0,611,918,1.290,1.090,0.990,4,1,0,0,0,16,5,0,7,0
14-01 00:03:38,23.116,4.523,18.593,46.231,7.538,650362880,339206144,112771072,2920505344,4881,2484,28672,34471936,4,41,585,813,1.290,1.090,0.990,5,0,2,0,0,16,5,0,7,0
14-01 00:03:39,26.904,3.553,45.685,18.782,5.076,667107328,321077248,112803840,2921693184,5179,2430,909312,0,53,0,684,912,1.290,1.090,0.990,1,0,0,0,0,16,5,0,7,0
14-01 00:03:40,25.871,5.473,46.269,18.905,3.483,679288832,307810304,112926720,2922479616,6399,2700,188416,0,17,0,545,849,1.290,1.090,0.990,1,0,0,0,0,16,5,0,7,0
14-01 00:03:41,24.242,11.616,31.313,31.818,1.010,691384320,295251968,112988160,2922848256,4856,2430,0,1650688,0,28,670,1616,1.420,1.120,1,0,1,0,0,0,16,7,0,7,0
14-01 00:03:42,2.020,1.010,20.707,75.758,0.505,692953088,293539840,113020928,2922958848,6279,2430,0,294912,0,11,354,618,1.420,1.120,1,0,1,0,0,0,16,7,0,7,0
14-01 00:03:43,2.500,1,11,85,0.500,692883456,293507072,113020928,2923061248,6133,2814,0,0,0,0,345,656,1.420,1.120,1,0,2,0,0,0,16,7,0,7,0
14-01 00:03:44,1.531,0.510,38.776,59.184,0,692944896,293257216,113131520,2923139072,5876,2430,0,1396736,0,55,530,912,1.420,1.120,1,0,1,0,0,0,16,7,0,7,0
14-01 00:03:45,3.518,3.015,45.226,46.734,1.508,693256192,292524032,113295360,2923397120,4378,2430,0,1056768,0,77,708,1203,1.420,1.120,1,0,1,0,0,0,16,7,0,7,0
14-01 00:03:46,3.030,1.010,45.960,48.990,1.010,693493760,291938304,113442816,2923577344,4857,2430,0,1003520,0,68,603,1047,1.390,1.120,1,0,1,0,0,0,16,7,0,7,0
14-01 00:03:47,2.985,1.493,48.756,46.269,0.498,693964800,291045376,113631232,2923773952,7214,2700,0,1204224,0,81,719,1167,1.390,1.120,1,0,1,0,0,0,16,7,0,7,0
14-01 00:03:48,3.030,1.010,45.960,49.495,0.505,694247424,290381824,113774592,2924011520,3776,2430,0,946176,0,63,669,1131,1.390,1.120,1,0,2,2,0,0,16,7,0,7,0
14-01 00:03:49,1.010,1.010,9.596,87.879,0.505,694403072,290217984,113774592,2924019712,4536,2700,0,933888,0,112,454,696,1.390,1.120,1,0,2,0,0,0,16,7,0,7,0
14-01 00:03:50,2.525,1.515,31.818,61.616,2.525,695738368,288878592,113782784,2924015616,4482,2160,0,1929216,0,138,454,797,1.390,1.120,1,0,1,0,0,0,16,7,0,7,0
