-- Logs begin at Wed 2020-02-19 23:22:01 UTC, end at Thu 2020-02-20 01:13:42 UTC. --
Feb 20 00:20:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 00:20:37 ubuntu dstat.sh[1676]: [286B blob data]
Feb 20 00:20:37 ubuntu dstat.sh[1676]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 00:20:37 ubuntu dstat.sh[1676]: 20-02 00:20:37| 13   4  52  28   2| 462M  501M  114M 2635M|   0     0 | 147k 2610k|7.85  27.7 | 579  1006 |1.34 1.37 1.34|2.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3821 1851k1690k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:20:38 ubuntu dstat.sh[1676]: 20-02 00:20:38| 25  35  37   2   2| 462M  500M  114M 2635M|1623B   42B| 308k  120k|4.00  10.0 |1462  4051 |1.34 1.37 1.34|3.0   0 427|   0     0 |bash                 3821 6.5%2083k  28k|bash                 3821 2083k  28k6.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:20:39 ubuntu dstat.sh[1676]: 20-02 00:20:39| 22  31  37   0  10| 463M  500M  114M 2635M|2651B    0 |   0    24k|   0  6.00 |1281  4091 |1.31 1.37 1.34|4.0   0 257|   0     0 |systemd              1    9.0%   0    0 |bash                 3821 1841k  16k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:20:40 ubuntu dstat.sh[1676]: 20-02 00:20:40| 28  28  34   0  10| 588M  374M  114M 2757M|5090B    0 |   0  4096B|   0  1.00 |1841  4537 |1.31 1.37 1.34|1.0   0 114|   0     0 |systemd              1     22%   0    0 |bash                 3821  542k2923B1.0%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 20 00:20:41 ubuntu dstat.sh[1676]: 20-02 00:20:41|  7   8  79   0   5| 587M  375M  114M 2757M|2275B    0 |   0     0 |   0     0 | 669  1547 |1.31 1.37 1.34|2.0 1.0 132|   0     0 |bash                 3821 2.5% 271k7055B|bash                 3821  271k7055B2.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 20 00:20:42 ubuntu dstat.sh[1676]: 20-02 00:20:42| 32  17   8  36   7| 599M  363M  114M 2757M|2105B    0 |   0  5084k|   0  37.0 | 988  1927 |1.31 1.37 1.34|2.0 1.0 163|   0     0 |keystone-manage      3080  27%2284k  81k|keystone-manage      3080 2284k  81k 27%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 00:20:45 ubuntu dstat.sh[1676]: 20-02 00:20:43| 30   3   4  60   2| 615M  347M  114M 2757M|1487B    0 |   0   200k|   0  35.0 | 392   611 |1.31 1.37 1.34|1.0 4.0   0|   0     0 |keystone-manage      3080  33%4141k   0 |keystone-manage      3080 4141k   0  33%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 00:20:45 ubuntu dstat.sh[1676]: 20-02 00:20:44|  1   1   0  98   0| 615M  347M  114M 2757M|2061B    0 |   0    68k|   0  12.0 | 234   441 |1.53 1.41 1.35|  0 6.0   0|   0     0 |                                        |                                        |mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 00:20:45 ubuntu dstat.sh[1676]: 20-02 00:20:45| 12   2   0  85   1| 623M  338M  114M 2757M|1107B    0 | 228k  404k|38.0  22.0 | 323   552 |1.53 1.41 1.35|2.0 2.0   0|   0     0 |keystone-manage      3080  13%2227k  46k|keystone-manage      3080 2227k  46k 13%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 00:20:46 ubuntu dstat.sh[1676]: 20-02 00:20:46| 25   1  12  62   1| 630M  331M  114M 2757M|3360B    0 |  16k 6400k|3.00  13.0 | 371   531 |1.53 1.41 1.35|4.0   0   0|   0     0 |keystone-manage      3080  22%1410k   0 |keystone-manage      3080 1410k   0  22%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 00:20:47 ubuntu dstat.sh[1676]: 20-02 00:20:47|  3   1  47  48   2| 631M  330M  114M 2758M|2639B    0 | 368k   17M|27.0  17.0 | 446   729 |1.53 1.41 1.35|1.0 1.0 2.0|   0     0 |keystone-manage      3080 2.0% 314k   0 |keystone-manage      3080  314k   0 2.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 00:20:48 ubuntu dstat.sh[1676]: 20-02 00:20:48| 15   3  37  43   2| 639M  321M  114M 2758M|1708B    0 | 188k 6040k|11.0  9.00 | 443   649 |1.53 1.41 1.35|2.0   0   0|   0     0 |keystone-manage      3080  17%2146k 107k|keystone-manage      3080 2146k 107k 17%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 00:20:49 ubuntu dstat.sh[1676]: 20-02 00:20:49| 42  12  35   8   3| 661M  298M  114M 2759M|4013B    0 |  88k   12k|8.00  1.00 | 821  1223 |1.48 1.40 1.35|  0 2.0   0|   0     0 |keystone-manage      3080  39%4623k 494k|keystone-manage      3080 4623k 494k 39%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 20 00:20:50 ubuntu dstat.sh[1676]: 20-02 00:20:50|  8   4  43  45   1| 670M  289M  114M 2759M|4108B    0 |   0  1220k|   0  35.0 | 533  1055 |1.48 1.40 1.35|1.0 1.0   0|   0     0 |keystone-manage      3080 4.0%  38k  53k|keystone-manage      3080   38k  53k4.0%|mysqld       186M|   0     0 |  16    7    0    6    0
