-- Logs begin at Wed 2020-02-26 20:33:59 UTC, end at Wed 2020-02-26 22:21:05 UTC. --
Feb 26 21:19:00 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 26 21:19:01 ubuntu dstat.sh[2041]: [286B blob data]
Feb 26 21:19:01 ubuntu dstat.sh[2041]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 26 21:19:01 ubuntu dstat.sh[2041]: 26-02 21:19:01| 17   5  54  23   2| 448M  484M  110M 2673M|   0     0 | 228k 3042k|11.0  33.7 | 758  1327 |1.51 1.23 1.14|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3740 2374k2170k0.2%|mysqld       173M|   0     0 |  13    3    0    5    0
Feb 26 21:19:02 ubuntu dstat.sh[2041]: 26-02 21:19:02| 19  36  39   0   6| 448M  483M  110M 2673M|5250B 2160B|   0   108k|   0  8.00 |1531  3974 |1.51 1.23 1.14|1.0   0 416|   0     0 |bash                 3740 7.0%1358k  26k|bash                 3740 1358k  26k7.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Feb 26 21:19:03 ubuntu dstat.sh[2041]: 26-02 21:19:03| 25  37  35   0   3| 448M  483M  110M 2673M|4976B 2160B|   0    28k|   0  7.00 |1502  4059 |1.47 1.22 1.14|2.0   0 298|   0     0 |systemd              1    9.0%   0    0 |bash                 3740 2333k  19k4.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Feb 26 21:19:04 ubuntu dstat.sh[2041]: 26-02 21:19:04| 30  30  39   0   2| 573M  357M  110M 2795M|4702B 2160B|   0    56k|   0  3.00 |2398  7175 |1.47 1.22 1.14|  0   0 169|   0     0 |systemd              1     19%   0    0 |bash                 3740  887k7098B1.5%|mysqld       173M|   0     0 |  15    3    0    5    0
Feb 26 21:19:05 ubuntu dstat.sh[2041]: 26-02 21:19:05| 28  25  42   3   3| 584M  346M  110M 2795M|7339B 1944B|   0  8024k|   0  19.0 |1411  3200 |1.47 1.22 1.14|1.0   0 296|   0     0 |keystone-manage      3433  13%2125k  81k|keystone-manage      3433 2125k  81k 13%|mysqld       173M|   0     0 |  15    5    0    7    0
Feb 26 21:19:06 ubuntu dstat.sh[2041]: 26-02 21:19:06| 38   5  48   8   1| 601M  328M  110M 2796M|4935B 2160B| 924k    0 | 103     0 | 743   975 |1.47 1.22 1.14|1.0   0   0|   0     0 |keystone-manage      3433  42%4503k  46k|keystone-manage      3433 4503k  46k 42%|mysqld       173M|   0     0 |  15    5    0    7    0
Feb 26 21:19:07 ubuntu dstat.sh[2041]: 26-02 21:19:07| 47   3  45   4   1| 624M  304M  110M 2797M|5478B 2160B| 576k  368k|42.0  2.00 | 611   830 |1.47 1.22 1.14|1.0   0   0|   0     0 |keystone-manage      3433  48%5917k 107k|keystone-manage      3433 5917k 107k 48%|mysqld       173M|   0     0 |  15    5    0    7    0
Feb 26 21:19:08 ubuntu dstat.sh[2041]: 26-02 21:19:08| 41   8  43   7   2| 646M  281M  110M 2798M|4831B 2160B| 180k    0 |14.0     0 | 804  1121 |1.43 1.22 1.14|2.0   0   0|   0     0 |keystone-manage      3433  41%4649k 466k|keystone-manage      3433 4649k 466k 41%|mysqld       177M|   0     0 |  15    7    0    7    0
Feb 26 21:19:09 ubuntu dstat.sh[2041]: 26-02 21:19:09| 16   9  35  39   2| 656M  271M  110M 2798M|6660B 2160B|   0  2032k|   0  73.0 |1059  1704 |1.43 1.22 1.14|  0 1.0   0|   0     0 |python2              1721  10%  77k  84k|python3.6            7699   55k 115k0.5%|mysqld       186M|   0     0 |  15    7    0    7    0
Feb 26 21:19:10 ubuntu dstat.sh[2041]: 26-02 21:19:10|  2   1  45  52   0| 656M  270M  110M 2798M|5753B 2160B|   0   648k|   0  46.0 | 607   994 |1.43 1.22 1.14|  0 1.0   0|   0     0 |jbd2/vda1-8          306  0.5%   0    0 |python2              2122   14k 458B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
