"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","27 Mar 2020 06:47:55 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
27-03 06:47:55,18.206,5.099,52.992,22.834,0.869,446525440,319557632,114626560,2988781568,0,0,290865.138,4070996.569,17.476,39.352,862.178,1622.587,1.230,1.170,1.190,3,0,27.119,0,0,13,3,0,5,0
27-03 06:47:56,20.197,35.468,36.946,1.970,5.419,444706816,320987136,114638848,2988900352,3717,1944,0,147456,0,11,1370,3745,1.230,1.170,1.190,2,0,411,0,0,13,3,0,5,0
27-03 06:47:57,24.242,34.343,38.384,0,3.030,445542400,319930368,114638848,2989060096,4129,1728,0,24576,0,6,1582,5736,1.230,1.170,1.190,2,0,273,0,0,13,3,0,5,0
27-03 06:47:58,27.136,30.653,39.196,0,3.015,576311296,188854272,114638848,3117092864,5315,1944,0,0,0,0,1819,8290,1.230,1.170,1.190,1,0,160,0,0,15,5,0,5,0
27-03 06:48:00,34.171,18.593,44.724,0,2.513,588316672,176635904,114638848,3117219840,5597,1944,0,0,0,0,1178,2432,1.210,1.170,1.190,1,0,216,0,0,15,5,0,7,0
27-03 06:48:00,37.811,3.980,45.274,10.448,2.488,613535744,150069248,114769920,3118358528,7122,1944,1191936,0,120,0,767,930,1.210,1.170,1.190,1,0,0,0,0,15,5,0,7,0
27-03 06:48:01,45.500,4,45.500,3.500,1.500,638885888,124157952,114782208,3118768128,5539,1782,73728,450560,9,2,607,669,1.210,1.170,1.190,1,0,0,0,0,15,5,0,7,0
27-03 06:48:02,40.909,15.657,33.838,8.586,1.010,663035904,515854336,114917376,2714587136,4818,1890,176128,1236992,14,34,994,1618,1.210,1.170,1.190,3,0,0,0,0,15,7,0,7,0
27-03 06:48:03,4.040,5.051,27.273,62.121,1.515,664952832,722759680,114946048,2511519744,4967,1944,12288,4132864,3,139,503,715,1.210,1.170,1.190,0,2,4,0,0,15,7,0,7,0
27-03 06:48:04,1.020,1.531,0,95.408,2.041,664129536,723513344,114946048,2511523840,4101,1944,0,2392064,0,184,537,549,1.520,1.230,1.210,0,2,0,0,0,15,7,0,7,0
27-03 06:48:05,2.010,3.518,33.166,60.302,1.005,663683072,723603456,115126272,2511769600,4079,1944,0,3973120,0,170,711,1127,1.520,1.230,1.210,0,1,0,0,0,15,7,0,7,0
27-03 06:48:06,2.020,1.515,48.485,46.465,1.515,664313856,722583552,115220480,2512060416,3862,1728,90112,782336,3,52,464,963,1.520,1.230,1.210,0,1,2,0,0,15,7,0,7,0
27-03 06:48:07,3.535,1.515,49.495,44.949,0.505,664797184,721481728,115462144,2512408576,4103,1944,0,1622016,0,118,611,1263,1.520,1.230,1.210,3,0,0,0,0,15,7,0,7,0
27-03 06:48:08,4.020,2.010,49.246,42.714,2.010,665329664,720236544,115728384,2512826368,5006,1944,0,2088960,0,156,705,1614,1.520,1.230,1.210,0,1,0,0,0,15,7,0,7,0
27-03 06:48:09,12.500,8.500,46.500,29.500,3,666386432,718741504,116027392,2512965632,7307,1782,0,1437696,0,150,844,1718,1.640,1.260,1.220,0,1,0,0,0,15,7,0,7,0
27-03 06:48:10,11.111,12.626,40.909,32.323,3.030,666951680,717766656,116305920,2513072128,4573,1890,0,1642496,0,153,1032,1833,1.640,1.260,1.220,1,1,0,0,0,15,7,0,7,0
27-03 06:48:11,9,10.500,42.500,36,2,667619328,716746752,116613120,2513117184,3534,1944,0,1556480,0,141,950,1753,1.640,1.260,1.220,1,0,0,0,0,15,7,0,7,0
27-03 06:48:12,7.538,8.040,38.693,44.221,1.508,668278784,715829248,116899840,2513088512,5696,1944,0,1626112,0,130,818,1748,1.640,1.260,1.220,0,1,0,0,0,15,7,0,7,0
27-03 06:48:13,11.111,8.081,42.929,37.374,0.505,668721152,715005952,117182464,2513186816,6810,1944,0,1802240,0,125,1112,2244,1.640,1.260,1.220,0,1,0,0,0,15,7,0,7,0
27-03 06:48:14,9.091,7.071,46.970,35.859,1.010,670449664,645771264,117407744,2580365312,4958,1944,0,1617920,0,112,1108,2377,1.670,1.280,1.220,1,0,0,0,0,15,7,0,7,0
27-03 06:48:15,1.015,1.523,46.193,51.269,0,670285824,645771264,117411840,2580467712,4816,1944,0,58732544,0,98,324,619,1.670,1.280,1.220,0,2,0,0,0,15,7,0,7,0
27-03 06:48:16,3.980,1.990,46.269,47.264,0.498,670928896,644657152,117628928,2580721664,4401,1890,0,9859072,0,115,809,1712,1.670,1.280,1.220,0,1,2,0,0,15,7,0,7,0
27-03 06:48:17,5.584,5.076,45.178,42.132,2.030,671371264,643563520,117936128,2581045248,6511,1998,0,1544192,0,132,922,1861,1.670,1.280,1.220,1,1,0,0,0,15,7,0,7,0
27-03 06:48:18,5,4.500,45,44,1.500,671592448,642891776,118145024,2581278720,4613,1944,0,1228800,0,89,677,1508,1.670,1.280,1.220,0,1,0,0,0,15,7,0,7,0
27-03 06:48:19,5.584,4.061,45.178,41.117,4.061,672268288,641744896,118423552,2581467136,4155,2040,0,1490944,0,122,765,1703,1.690,1.290,1.230,0,1,0,0,0,15,7,0,7,0
27-03 06:48:20,11.940,9.453,35.821,39.801,2.985,672448512,641269760,118697984,2581487616,3187,1932,0,1531904,0,134,827,1898,1.690,1.290,1.230,1,1,0,0,0,15,7,0,6,0
27-03 06:48:21,8.500,3.500,45.500,37.500,5,672628736,640733184,118878208,2581663744,4756,1944,0,1306624,0,90,755,1428,1.690,1.290,1.230,0,1,0,0,0,15,7,0,6,0
27-03 06:48:23,10.500,11,39.500,35.500,3.500,673316864,639705088,119181312,2581692416,5207,1728,0,1765376,0,143,996,1710,1.690,1.290,1.230,5,0,0,0,0,15,7,0,6,0
27-03 06:48:23,16.162,12.121,25.253,42.929,3.535,673488896,639275008,119439360,2581671936,8555,1944,0,1519616,0,116,1090,1585,1.690,1.290,1.230,2,1,0,0,0,15,7,0,6,0
27-03 06:48:24,11.386,5.941,33.663,47.030,1.980,673640448,638832640,119611392,2581790720,5812,1944,0,1372160,0,92,827,1255,1.640,1.280,1.230,0,1,0,0,0,15,7,0,6,0
27-03 06:48:25,8,11,33.500,46,1.500,673783808,638296064,119861248,2581934080,3964,1674,0,1679360,0,124,946,1443,1.640,1.280,1.230,1,1,0,0,0,15,7,0,6,0
27-03 06:48:26,19.307,15.842,34.653,28.218,1.980,674291712,637530112,120156160,2581897216,4145,1998,0,1794048,0,132,1187,1891,1.640,1.280,1.230,2,1,2,0,0,15,7,0,6,0
27-03 06:48:27,11.616,10.101,45.455,30.808,2.020,674496512,636739584,120500224,2582134784,4748,1890,0,2166784,0,144,1034,1954,1.640,1.280,1.230,0,1,0,0,0,15,7,0,6,0
27-03 06:48:28,16.667,13.235,40.196,26.961,2.941,674762752,636137472,120852480,2582118400,4314,2214,0,1941504,0,147,1086,1749,1.640,1.280,1.230,1,1,0,0,0,15,7,0,6,0
27-03 06:48:29,27.861,14.428,32.836,20.896,3.980,675307520,635150336,121106432,2582306816,3352,1944,0,1409024,0,104,1016,2089,1.670,1.300,1.230,2,0,0,0,0,15,7,0,6,0
27-03 06:48:30,26.961,18.627,26.471,25.980,1.961,675745792,634040320,121438208,2582642688,4561,1728,0,1773568,0,123,1102,1826,1.670,1.300,1.230,0,1,0,0,0,15,7,0,6,0
27-03 06:48:31,11.675,9.137,34.518,41.624,3.046,676032512,633212928,121749504,2582872064,4141,1944,0,1650688,0,123,913,2322,1.670,1.300,1.230,2,0,0,0,0,15,7,0,6,0
27-03 06:48:33,13.131,8.081,35.859,39.899,3.030,676298752,632516608,122085376,2582966272,3931,1944,0,1785856,0,137,945,1777,1.670,1.300,1.230,3,0,0,0,0,15,7,0,6,0
27-03 06:48:33,13.198,6.091,39.086,38.579,3.046,676364288,632168448,122310656,2583023616,4995,1836,0,1413120,0,108,878,2196,1.670,1.300,1.230,1,0,0,0,0,15,7,0,6,0
27-03 06:48:34,10.500,7.500,43,34,5,676704256,631468032,122589184,2583101440,4888,1728,0,1634304,0,114,1053,1654,1.770,1.320,1.240,1,1,0,0,0,15,7,0,6,0
27-03 06:48:36,11.823,7.882,41.379,33.990,4.926,676995072,630763520,122855424,2583240704,4515,2052,0,2097152,0,148,1145,1893,1.770,1.320,1.240,2,4,0,0,0,15,7,0,6,0
27-03 06:48:36,3.046,1.523,29.442,65.990,0,677244928,630235136,122945536,2583425024,6256,1944,0,1572864,0,120,634,942,1.770,1.320,1.240,0,1,2,0,0,15,7,0,6,0
27-03 06:48:37,5.500,2,46,46,0.500,677507072,629698560,123113472,2583531520,6302,1944,0,1404928,0,103,759,1235,1.770,1.320,1.240,0,1,0,0,0,15,7,0,6,0
27-03 06:48:38,6.500,5,43.500,43.500,1.500,677642240,629223424,123281408,2583703552,3656,1944,0,1163264,0,86,695,1122,1.770,1.320,1.240,0,1,0,0,0,15,7,0,6,0
