"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 01:51:45 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 01:51:45,16.649,4.835,52.459,24.121,1.937,441495552,767631360,91852800,2619396096,0,0,209634.603,3335614.520,11.042,36.613,811.225,1694.869,1.350,1.330,1.260,2,0,26.792,0,0,14,3,0,5,0
01-04 01:51:46,21.827,36.041,35.025,2.538,4.569,442822656,765374464,91869184,2620055552,5307,2160,368640,131072,5,10,1473,3823,1.350,1.330,1.260,2,0,431,0,0,14,3,0,5,0
01-04 01:51:47,27.363,30.846,36.816,0,4.975,441835520,766316544,91869184,2620059648,3724,1944,0,24576,0,6,1826,4059,1.320,1.320,1.260,2,0,286,0,0,14,3,0,5,0
01-04 01:51:48,28.431,27.941,37.255,0,6.373,572858368,635056128,91869184,2748084224,3235,2106,0,4096,0,1,2449,7257,1.320,1.320,1.260,0,0,107,0,0,16,3,0,5,0
01-04 01:51:49,7.576,13.636,77.273,0,1.515,574341120,633430016,91869184,2748116992,11321,2214,0,0,0,0,912,1973,1.320,1.320,1.260,2,0,170,0,0,16,5,0,5,0
01-04 01:51:50,37.186,13.065,47.236,0,2.513,591097856,616554496,91873280,2748223488,5447,1944,0,0,0,0,950,1965,1.320,1.320,1.260,2,0,126,0,0,16,5,0,7,0
01-04 01:51:51,8.040,2.010,48.241,40.704,1.005,596160512,610844672,91959296,2748784640,4986,2160,651264,253952,51,2,536,912,1.320,1.320,1.260,2,0,0,0,0,16,5,0,7,0
01-04 01:51:52,28.500,3.500,48.500,19,0.500,614436864,591699968,92045312,2749534208,5885,2160,741376,0,90,0,656,983,1.290,1.320,1.260,1,1,0,0,0,16,5,0,7,0
01-04 01:51:53,19.797,1.015,47.716,30.964,0.508,619073536,586686464,92045312,2749894656,5535,2160,385024,0,25,0,552,817,1.290,1.320,1.260,2,0,2,0,0,16,5,0,7,0
01-04 01:51:54,39.196,3.518,41.709,15.075,0.503,641052672,563220480,92172288,2751197184,3600,2160,335872,2527232,30,50,695,817,1.290,1.320,1.260,0,1,0,0,0,16,5,0,7,0
01-04 01:51:55,18.500,7,29.500,43.500,1.500,654147584,549756928,92229632,2751492096,6253,1944,86016,1568768,5,25,728,1217,1.290,1.320,1.260,0,1,0,0,0,16,7,0,7,0
01-04 01:51:56,7.614,4.061,44.670,42.640,1.015,656654336,546897920,92327936,2751741952,6999,2202,0,618496,0,35,561,1004,1.290,1.320,1.260,1,0,0,0,0,16,7,0,7,0
01-04 01:51:57,1.523,1.523,41.624,52.792,2.538,656912384,546328576,92463104,2751918080,4935,2160,0,765952,0,53,525,901,1.350,1.330,1.270,1,0,0,0,0,16,7,0,7,0
01-04 01:51:58,4.433,2.463,46.305,42.365,4.433,657395712,545062912,92782592,2752352256,4048,1728,0,1839104,0,132,931,1374,1.350,1.330,1.270,0,1,0,0,0,16,7,0,7,0
01-04 01:51:59,1.990,1.493,46.269,44.776,5.473,657625088,544620544,92905472,2752442368,4941,2160,0,684032,0,47,547,943,1.350,1.330,1.270,0,1,0,0,0,16,7,0,7,0
01-04 01:52:00,1.485,3.960,47.030,43.069,4.455,657825792,543928320,93102080,2752708608,5109,2160,0,1122304,0,75,746,1190,1.350,1.330,1.270,0,1,0,0,0,16,7,0,7,0
01-04 01:52:01,4.020,3.015,46.734,41.709,4.523,658362368,542912512,93388800,2752897024,5268,1944,0,1245184,0,105,846,1511,1.350,1.330,1.270,0,1,0,0,0,16,7,0,7,0
01-04 01:52:02,8.163,9.694,37.755,36.224,8.163,659042304,541827072,93659136,2753024000,3598,1944,0,987136,0,105,805,1757,1.320,1.320,1.260,0,1,0,0,0,16,7,0,6,0
01-04 01:52:03,8.500,8,35,41.500,7,659972096,540459008,93945856,2753175552,3962,2160,0,1216512,0,108,826,1833,1.320,1.320,1.260,0,1,2,0,0,16,7,0,6,0
01-04 01:52:04,12,9,29.500,44.500,5,659972096,540364800,94056448,2753159168,3426,1944,0,581632,0,73,575,974,1.320,1.320,1.260,0,3,0,0,0,16,7,0,6,0
