-- Logs begin at Tue 2020-02-25 16:31:15 UTC, end at Wed 2020-02-26 20:15:28 UTC. --
Feb 26 19:09:00 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 26 19:09:01 ubuntu dstat.sh[13615]: [286B blob data]
Feb 26 19:09:01 ubuntu dstat.sh[13615]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 26 19:09:01 ubuntu dstat.sh[13615]: 26-02 19:09:01|  1   0  98   1   0| 452M  656M  134M 2471M|   0     0 |5135B   84k|0.29  1.05 |  78    84 |1.44 1.29 1.12|1.0   0 0.8|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 16993  66k  61k0.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 26 19:09:02 ubuntu dstat.sh[13615]: 26-02 19:09:02| 16  36  35   3   9| 452M  655M  134M 2471M|6012B 2160B| 104k  120k|2.00  7.00 |1449  3458 |1.44 1.29 1.12|2.0   0 360|   0     0 |bash                 169937.0% 934k  23k|bash                 16993 934k  23k7.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 26 19:09:03 ubuntu dstat.sh[13615]: 26-02 19:09:03| 24  33  37   0   6| 453M  654M  134M 2471M|6348B 1998B|   0    24k|   0  6.00 |1337  3256 |1.44 1.29 1.12|2.0   0 251|   0     0 |systemd              1    8.0%   0    0 |bash                 169931986k  16k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 26 19:09:04 ubuntu dstat.sh[13615]: 26-02 19:09:04| 25  34  37   0   5| 452M  655M  134M 2471M|4309B 1944B|   0    16k|   0  4.00 |1421  5776 |1.41 1.28 1.12|2.0   0 213|   0     0 |systemd              1     14%   0    0 |bash                 169931534k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 26 19:09:05 ubuntu dstat.sh[13615]: 26-02 19:09:05| 16  15  66   3   1| 577M  530M  134M 2594M|3725B 2322B|   0  3328k|   0  3.00 |1322  3979 |1.41 1.28 1.12|  0   0  47|   0     0 |systemd              1     11%   0    0 |bash                 16993 116k 392B  0%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 26 19:09:06 ubuntu dstat.sh[13615]: 26-02 19:09:06| 11  23  63   0   3| 577M  529M  134M 2594M|5055B 2160B|   0    22M|   0  23.0 |1143  2541 |1.41 1.28 1.12|2.0   0 233|   0     0 |bash                 169934.5% 408k  13k|bash                 16993 408k  13k4.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 26 19:09:07 ubuntu dstat.sh[13615]: 26-02 19:09:07| 36  14  32  14   2| 595M  511M  134M 2594M|5867B 2160B|  76k 7848k|1.00  10.0 | 828  1461 |1.41 1.28 1.12|2.0   0  64|   0     0 |keystone-manage      15027 38%4316k  81k|keystone-manage      150274316k  81k 38%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 26 19:09:08 ubuntu dstat.sh[13615]: 26-02 19:09:08| 12   2  47  38   2| 600M  506M  134M 2594M|  20k 2160B| 560k    0 |38.0     0 | 571   843 |1.41 1.28 1.12|  0 1.0 2.0|   0     0 |keystone-manage      15027 11%1114k   0 |keystone-manage      150271114k   0  11%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 26 19:09:09 ubuntu dstat.sh[13615]: 26-02 19:09:09| 17   3  47  31   2| 610M  495M  134M 2595M|  21k 1890B| 316k    0 |34.0     0 | 629   839 |1.37 1.28 1.12|1.0   0   0|   0     0 |keystone-manage      15027 18%2230k  46k|keystone-manage      150272230k  46k 18%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 26 19:09:10 ubuntu dstat.sh[13615]: 26-02 19:09:10| 28   4  47  19   1| 621M  484M  134M 2595M|5280B 2214B| 360k    0 |24.0     0 | 595   833 |1.37 1.28 1.12|  0 1.0   0|   0     0 |keystone-manage      15027 29%2726k   0 |keystone-manage      150272726k   0  29%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 26 19:09:11 ubuntu dstat.sh[13615]: 26-02 19:09:11| 23   4  48  26   0| 634M  470M  134M 2595M|5684B 2160B| 212k    0 |17.0     0 | 638   898 |1.37 1.28 1.12|1.0   0   0|   0     0 |keystone-manage      15027 24%3557k 144k|keystone-manage      150273557k 144k 24%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 26 19:09:12 ubuntu dstat.sh[13615]: 26-02 19:09:12| 32   7  38  22   1| 650M  453M  134M 2596M|5388B 2160B| 176k  604k|13.0  3.00 | 606  1157 |1.37 1.28 1.12|1.0   0   0|   0     0 |keystone-manage      15027 32%3245k 404k|keystone-manage      150273245k 404k 32%|mysqld       177M|   0     0 |  16    7    0    6    0
