-- Logs begin at Sat 2020-03-28 00:18:16 UTC, end at Sat 2020-03-28 02:00:45 UTC. --
Mar 28 01:02:57 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 28 01:02:57 ubuntu dstat.sh[2067]: [286B blob data]
Mar 28 01:02:57 ubuntu dstat.sh[2067]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 28 01:02:57 ubuntu dstat.sh[2067]: 28-03 01:02:57| 17   5  54  23   2| 421M  500M  117M 2677M|   0     0 | 177k 2775k|10.5  35.0 | 725  1261 |1.73 1.47 1.29|1.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 4405 2492k2335k0.2%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 28 01:02:58 ubuntu dstat.sh[2067]: 28-03 01:02:58| 21  39  37   3   1| 421M  500M  117M 2678M|3808B 1944B| 232k  120k|3.00  9.00 |1508  3915 |1.73 1.47 1.29|1.0   0 427|   0     0 |bash                 4405 7.5%1557k  27k|bash                 4405 1557k  27k7.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 28 01:02:59 ubuntu dstat.sh[2067]: 28-03 01:02:59| 30  31  37   2   1| 421M  500M  117M 2678M|3958B 1944B|  80k 8044k|1.00  24.0 |1419  4491 |1.73 1.47 1.29|1.0   0 269|   0     0 |systemd              1     10%   0    0 |bash                 4405 1940k  17k3.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 28 01:03:00 ubuntu dstat.sh[2067]: 28-03 01:03:00| 29  27  40   4   1| 422M  498M  117M 2678M|5883B 2160B|   0    12k|   0  3.00 |1477  4738 |1.75 1.48 1.29|3.0   0 168|   0     0 |systemd              1     19%   0    0 |bash                 4405 1084k8168B2.0%|mysqld       173M|   0     0 |  14    3    0    6    0
Mar 28 01:03:01 ubuntu dstat.sh[2067]: 28-03 01:03:01| 26  28  45   0   1| 555M  365M  117M 2800M|4502B 1944B|   0    64k|   0  7.00 |1964  4534 |1.75 1.48 1.29|2.0   0 315|   0     0 |keystone-manage      3463 9.0%1685k  81k|keystone-manage      3463 1685k  81k9.0%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 28 01:03:02 ubuntu dstat.sh[2067]: 28-03 01:03:02| 33   5  48  15   0| 569M  351M  117M 2801M|4235B 2160B| 672k    0 |48.0     0 | 644   914 |1.75 1.48 1.29|  0 1.0   0|   0     0 |keystone-manage      3463  36%3825k   0 |keystone-manage      3463 3825k   0  36%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 28 01:03:03 ubuntu dstat.sh[2067]: 28-03 01:03:03| 41   3  47   7   0| 587M  331M  117M 2801M|4309B 2160B| 388k  340k|43.0  2.00 | 680   869 |1.75 1.48 1.29|1.0   0   0|   0     0 |keystone-manage      3463  41%4328k  46k|keystone-manage      3463 4328k  46k 41%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 28 01:03:04 ubuntu dstat.sh[2067]: 28-03 01:03:04| 43   5  47   4   2| 613M  304M  117M 2803M|4880B 2160B| 696k    0 |50.0     0 | 741   879 |1.75 1.48 1.29|1.0   0   0|   0     0 |keystone-manage      3463  47%6354k 456k|keystone-manage      3463 6354k 456k 47%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 28 01:03:05 ubuntu dstat.sh[2067]: 28-03 01:03:05| 29  11  35  24   1| 629M  287M  117M 2803M|4660B 1944B|  96k 1596k|7.00  50.0 |1021  1873 |1.85 1.51 1.30|  0 1.0   0|   0     0 |keystone-manage      3463  18%1097k 199k|keystone-manage      3463 1097k 199k 18%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 28 01:03:06 ubuntu dstat.sh[2067]: 28-03 01:03:06|  3   1  48  47   0| 629M  286M  118M 2804M|3944B 2160B|   0  2348k|   0  75.0 | 556  1091 |1.85 1.51 1.30|  0 2.0   0|   0     0 |mysqld               1338 0.5%   0    0 |python2              2143   14k 454B0.5%|mysqld       186M|   0     0 |  16    7    0    8    0
