-- Logs begin at Thu 2020-03-19 14:13:04 UTC, end at Thu 2020-03-19 16:13:07 UTC. --
Mar 19 15:03:07 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 19 15:03:07 ubuntu dstat.sh[32764]: [286B blob data]
Mar 19 15:03:07 ubuntu dstat.sh[32764]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 19 15:03:07 ubuntu dstat.sh[32764]: 19-03 15:03:07| 15   4  59  21   1| 422M  951M  140M 2224M|   0     0 | 154k 2756k|7.28  31.8 | 712  1259 |1.19 1.24 1.15|2.0   0  22|   0     0 |systemd              1    0.3%   0    0 |bash                 3213 2202k2078k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 15:03:08 ubuntu dstat.sh[32764]: 19-03 15:03:08| 19  40  38   1   1| 423M  950M  140M 2224M|4557B 1998B| 172k  112k|3.00  8.00 |1522  4012 |1.19 1.24 1.15|2.0   0 426|   0     0 |bash                 3213 7.5%1276k  26k|bash                 3213 1276k  26k7.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 15:03:09 ubuntu dstat.sh[32764]: 19-03 15:03:09| 14  20  30  34   3| 423M  950M  140M 2224M|3366B 2094B|  80k 9392k|1.00   105 | 969  2436 |1.19 1.24 1.15|3.0 1.0 202|   0     0 |bash                 3213 2.5%1693k  14k|bash                 3213 1693k  14k2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 15:03:10 ubuntu dstat.sh[32764]: 19-03 15:03:10| 30  33  35   0   3| 423M  949M  140M 2224M|3269B 2256B|   0    26M|   0  42.0 |1823  5664 |1.50 1.31 1.17|1.0   0 235|   0     0 |systemd              1     14%   0    0 |bash                 3213 1418k  13k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 15:03:11 ubuntu dstat.sh[32764]: 19-03 15:03:11| 20  18  61   0   2| 547M  826M  140M 2346M|4197B 2160B|   0     0 |   0     0 |1215  2885 |1.50 1.31 1.17|  0   0  51|   0     0 |systemd              1     16%   0    0 |bash                 3213  232k 656B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 19 15:03:12 ubuntu dstat.sh[32764]: 19-03 15:03:12| 15  20  61   0   3| 548M  825M  140M 2346M|3602B 1944B|   0     0 |   0     0 |1286  3046 |1.50 1.31 1.17|1.0   0 274|   0     0 |bash                 3213 5.0% 582k  17k|bash                 3213  582k  17k5.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 15:03:13 ubuntu dstat.sh[32764]: 19-03 15:03:13| 43   7  47   1   1| 569M  803M  140M 2346M|4090B 2160B| 112k  168k|3.00  2.00 | 610  1005 |1.50 1.31 1.17|  0 1.0  23|   0     0 |keystone-manage      1732  46%5131k  81k|keystone-manage      1732 5131k  81k 46%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 15:03:14 ubuntu dstat.sh[32764]: 19-03 15:03:14| 36   3  48  12   2| 589M  782M  140M 2347M|4561B 2160B| 948k    0 |88.0     0 | 615   863 |1.50 1.31 1.17|1.0   0   0|   0     0 |keystone-manage      1732  38%4708k  46k|keystone-manage      1732 4708k  46k 38%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 15:03:15 ubuntu dstat.sh[32764]: 19-03 15:03:15| 20   1  32  46   2| 593M  777M  140M 2348M|3981B 1944B| 552k  360k|39.0  60.0 | 582   698 |1.46 1.30 1.17|  0 1.0   0|   0     0 |keystone-manage      1732  18%1246k  19k|keystone-manage      1732 1246k  19k 18%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 15:03:16 ubuntu dstat.sh[32764]: 19-03 15:03:16| 13   2  48  39   0| 600M  771M  140M 2348M|4230B 2160B|  24k  452k|3.00  37.0 | 451   630 |1.46 1.30 1.17|1.0   0   0|   0     0 |keystone-manage      1732  12%1773k  88k|keystone-manage      1732 1773k  88k 12%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 15:03:17 ubuntu dstat.sh[32764]: 19-03 15:03:17| 40  11  37  10   2| 621M  748M  140M 2349M|5807B 2160B| 260k 1184k|15.0  14.0 | 888  1379 |1.46 1.30 1.17|  0 1.0   0|   0     0 |keystone-manage      1732  36%4385k 494k|keystone-manage      1732 4385k 494k 36%|mysqld       177M|   0     0 |  16    7    0    6    0
Mar 19 15:03:18 ubuntu dstat.sh[32764]: 19-03 15:03:18|  9   6  45  39   1| 631M  738M  140M 2350M|3969B 2160B|   0  1432k|   0   107 | 795  1498 |1.46 1.30 1.17|  0 1.0   0|   0     0 |keystone-manage      1732 5.5%  38k  53k|keystone-manage      1732   38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 15:03:19 ubuntu dstat.sh[32764]: 19-03 15:03:19|  3   1  46  48   1| 631M  736M  141M 2350M|6647B 2038B|   0  1148k|   0  83.0 | 671  1225 |1.46 1.30 1.17|  0 1.0 2.0|   0     0 |beam.smp             801  1.5%   0    0 |python2              363    14k 461B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 15:03:20 ubuntu dstat.sh[32764]: 19-03 15:03:20|  3   1  46  50   1| 632M  736M  141M 2350M|6497B 2106B|   0  1068k|   0  63.0 | 585  1000 |1.50 1.31 1.18|  0 1.0   0|   0     0 |jbd2/vda1-8          291  0.5%   0    0 |python2              363    14k 470B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 19 15:03:21 ubuntu dstat.sh[32764]: 19-03 15:03:21|  2   2  48  48   1| 632M  735M  141M 2350M|4779B 2214B|   0  1572k|   0   117 | 702  1365 |1.50 1.31 1.18|  0 1.0   0|   0     0 |keystone-manage      1732 1.0%   0    0 |python2              363    14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 19 15:03:22 ubuntu dstat.sh[32764]: 19-03 15:03:22|  7   5  43  45   0| 633M  734M  141M 2351M|3577B 2160B|   0  1252k|   0   111 | 702  1533 |1.50 1.31 1.18|  0 1.0   0|   0     0 |mysqld               320469.0%   0    0 |python2              363    14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 19 15:03:23 ubuntu dstat.sh[32764]: 19-03 15:03:23| 10  10  30  45   5| 633M  733M  141M 2351M|3891B 1944B|   0   992k|   0   106 | 715  1646 |1.50 1.31 1.18|1.0 1.0   0|   0     0 |mysqld               32046 18%   0    0 |python2              363    14k 455B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 15:03:24 ubuntu dstat.sh[32764]: 19-03 15:03:24|  8   7  47  34   3| 634M  733M  141M 2351M|4052B 2160B|   0  1128k|   0   105 | 690  1639 |1.50 1.31 1.18|1.0 1.0   0|   0     0 |mysqld               32046 13%   0    0 |python2              363    14k 472B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 19 15:03:25 ubuntu dstat.sh[32764]: 19-03 15:03:25| 15  11  17  54   4| 634M  732M  141M 2351M|3683B 2106B|   0  2716k|   0  96.0 | 638  1033 |1.70 1.36 1.19|  0 2.0   0|   0     0 |mysqld               32046 24%   0    0 |python2              363    14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 19 15:03:26 ubuntu dstat.sh[32764]: 19-03 15:03:26| 10   9  31  45   5| 634M  732M  142M 2351M|3523B 1998B|   0  1828k|   0   135 | 828  1780 |1.70 1.36 1.19|  0 1.0   0|   0     0 |mysqld               32046 18%   0    0 |python2              363    14k 462B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 19 15:03:27 ubuntu dstat.sh[32764]: 19-03 15:03:27|  9  16  32  38   6| 635M  731M  142M 2351M|4676B 2106B|   0  1372k|   0   117 | 933  1908 |1.70 1.36 1.19|  0 1.0   0|   0     0 |mysqld               32046 23%   0    0 |python2              363    14k 465B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 19 15:03:28 ubuntu dstat.sh[32764]: 19-03 15:03:28|  7   5  42  43   3| 636M  730M  142M 2351M|4013B 2214B|   0  1148k|   0  91.0 | 834  1847 |1.70 1.36 1.19|4.0   0   0|   0     0 |mysqld               320468.0%   0    0 |python2              363    14k 466B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 19 15:03:29 ubuntu dstat.sh[32764]: 19-03 15:03:29| 11  11  36  28  14| 636M  729M  142M 2351M|5289B 1944B|   0  1456k|   0   113 |1139  1972 |1.70 1.36 1.19|  0 1.0 2.0|   0     0 |mysqld               32046 22%   0    0 |python2              363    14k 470B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
