-- Logs begin at Mon 2020-02-24 15:48:13 UTC, end at Mon 2020-02-24 17:43:41 UTC. --
Feb 24 16:34:05 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 24 16:34:06 ubuntu dstat.sh[604]: [286B blob data]
Feb 24 16:34:06 ubuntu dstat.sh[604]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 24 16:34:06 ubuntu dstat.sh[604]: 24-02 16:34:06| 16   5  52  24   4| 451M  602M  138M 2531M|   0     0 | 169k 2973k|7.85  33.6 | 739  1269 |1.35 1.54 1.37|2.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3422 2286k2098k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 24 16:34:07 ubuntu dstat.sh[604]: 24-02 16:34:07| 16  36  35   5   8| 451M  601M  138M 2531M|8190B 2200B| 104k  108k|2.00  7.00 |1462  3482 |1.49 1.56 1.38|1.0   0 387|   0     0 |bash                 3422 8.0%1232k  24k|bash                 3422 1232k  24k8.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 24 16:34:08 ubuntu dstat.sh[604]: 24-02 16:34:08| 22  27  41   0  10| 452M  600M  138M 2531M|4789B 2160B|  72k   24k|1.00  6.00 |1214  4475 |1.49 1.56 1.38|1.0   0 240|   0     0 |systemd              1    8.0%   0    0 |bash                 3422 1702k  15k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 24 16:34:09 ubuntu dstat.sh[604]: 24-02 16:34:09| 21  25  37   0  18| 452M  599M  138M 2531M|4864B 1998B|   0    16k|   0  4.00 |1114  4076 |1.49 1.56 1.38|2.0   0 208|   0     0 |systemd              1     10%   0    0 |bash                 3422 1418k  13k4.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 24 16:34:10 ubuntu dstat.sh[604]: 24-02 16:34:10| 17  16  50   0  17| 576M  475M  138M 2653M|4344B 2106B|   0     0 |   0     0 |1434  3965 |1.49 1.56 1.38|  0   0  53|   0     0 |systemd              1     18%   0    0 |bash                 3422  232k 656B  0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 24 16:34:11 ubuntu dstat.sh[604]: 24-02 16:34:11| 22  23  42   0  13| 584M  467M  138M 2653M|5061B 2160B|   0     0 |   0     0 |1431  3178 |1.49 1.56 1.38|2.0   0 295|   0     0 |keystone-manage      2030  11%1608k  81k|keystone-manage      2030 1608k  81k 11%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 24 16:34:12 ubuntu dstat.sh[604]: 24-02 16:34:12| 34   7  38   8  14| 600M  451M  138M 2654M|5221B 2160B| 692k  180k|51.0  2.00 | 801  1036 |1.45 1.55 1.38|2.0   0   0|   0     0 |keystone-manage      2030  41%4088k   0 |keystone-manage      2030 4088k   0  41%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 24 16:34:13 ubuntu dstat.sh[604]: 24-02 16:34:13| 16   3  36  22  23| 608M  442M  138M 2654M|  25k 2160B| 312k    0 |33.0     0 | 812  1163 |1.45 1.55 1.38|1.0   0   0|   0     0 |keystone-manage      2030  25%1880k  46k|keystone-manage      2030 1880k  46k 25%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 24 16:34:14 ubuntu dstat.sh[604]: 24-02 16:34:14| 32   3  39  11  17| 620M  429M  138M 2655M|  22k 1998B| 608k    0 |46.0     0 | 810  1185 |1.45 1.55 1.38|2.0   0   0|   0     0 |keystone-manage      2030  37%3144k   0 |keystone-manage      2030 3144k   0  37%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 24 16:34:15 ubuntu dstat.sh[604]: 24-02 16:34:15| 40   5  42   2  10| 643M  405M  138M 2656M|4834B 2106B| 120k    0 |11.0     0 | 735   917 |1.45 1.55 1.38|3.0   0 2.0|   0     0 |keystone-manage      2030  47%5977k 517k|keystone-manage      2030 5977k 517k 47%|mysqld       173M|   0     0 |  16    5    0    7    0
