-- Logs begin at Fri 2020-02-28 04:03:19 UTC, end at Fri 2020-02-28 05:42:36 UTC. --
Feb 28 04:48:49 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 28 04:48:50 ubuntu dstat.sh[32756]: [286B blob data]
Feb 28 04:48:50 ubuntu dstat.sh[32756]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 28 04:48:50 ubuntu dstat.sh[32756]: 28-02 04:48:49| 16   5  53  24   3| 451M  575M  141M 2552M|   0     0 | 170k 2998k|7.90  33.8 | 718  1267 |1.31 1.30 1.28|2.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3271 2334k2152k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 04:48:51 ubuntu dstat.sh[32756]: 28-02 04:48:50| 21  36  38   2   5| 451M  575M  141M 2552M|5101B 1944B| 180k  132k|3.00  8.00 |1463  4012 |1.31 1.30 1.28|1.0   0 415|   0     0 |bash                 3271 7.0%1358k  26k|bash                 3271 1358k  26k7.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 28 04:48:52 ubuntu dstat.sh[32756]: 28-02 04:48:51| 22  33  37   0   8| 452M  574M  141M 2552M|5495B 1986B|   0    20k|   0  5.00 |1703  4177 |1.31 1.30 1.28|1.0   0 236|   0     0 |systemd              1     12%   0    0 |bash                 3271 1719k  14k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 28 04:48:53 ubuntu dstat.sh[32756]: 28-02 04:48:52| 26  33  36   0   6| 453M  573M  141M 2552M|  11k 1728B|   0    16k|   0  4.00 |1410  5441 |1.31 1.30 1.28|1.0   0 212|   0     0 |systemd              1     14%   0    0 |bash                 3271 1385k  11k2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 04:48:54 ubuntu dstat.sh[32756]: 28-02 04:48:53| 22  31  44   0   3| 580M  446M  141M 2674M|4599B 1944B|   0     0 |   0     0 |1864  4334 |1.29 1.29 1.27|1.0   0 315|   0     0 |systemd              1    5.5%   0    0 |bash                 3271  716k  18k5.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 04:48:55 ubuntu dstat.sh[32756]: 28-02 04:48:54| 42   6  47   5   1| 601M  423M  141M 2675M|7980B 1944B| 692k    0 |51.0     0 | 710   929 |1.29 1.29 1.27|1.0   0 1.0|   0     0 |keystone-manage      1722  45%5407k  81k|keystone-manage      1722 5407k  81k 45%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 04:48:56 ubuntu dstat.sh[32756]: 28-02 04:48:55| 43   3  45   8   1| 619M  405M  141M 2676M|4995B 1944B| 284k  332k|29.0  2.00 | 620   817 |1.29 1.29 1.27|1.0   0   0|   0     0 |keystone-manage      1722  44%4037k  46k|keystone-manage      1722 4037k  46k 44%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 04:48:57 ubuntu dstat.sh[32756]: 28-02 04:48:56| 27   3  38  32   1| 635M  389M  141M 2676M|5250B 1620B| 572k  720k|41.0  86.0 | 693   823 |1.29 1.29 1.27|  0 1.0   0|   0     0 |keystone-manage      1722  28%4126k 144k|keystone-manage      1722 4126k 144k 28%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 04:48:58 ubuntu dstat.sh[32756]: 28-02 04:48:57| 40   7  35  18   1| 651M  372M  141M 2677M|4252B 2268B| 176k  980k|13.0  11.0 | 742  1392 |1.29 1.29 1.27|  0 1.0   0|   0     0 |keystone-manage      1722  32%3246k 457k|keystone-manage      1722 3246k 457k 32%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 28 04:48:59 ubuntu dstat.sh[32756]: 28-02 04:48:58|  8   4  47  39   2| 660M  362M  141M 2677M|4909B 2038B|   0   692k|   0  40.0 | 589  1194 |1.26 1.29 1.27|1.0   0   0|   0     0 |keystone-manage      1722 4.5%  38k  53k|keystone-manage      1722   38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 28 04:49:00 ubuntu dstat.sh[32756]: 28-02 04:48:59|  3   2  48  45   2| 661M  361M  142M 2678M|4317B 1944B|   0  1468k|   0   105 | 721  1427 |1.26 1.29 1.27|  0 1.0 2.0|   0     0 |keystone-manage      1722 1.5%   0    0 |python2              384    14k 469B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 28 04:49:01 ubuntu dstat.sh[32756]: 28-02 04:49:00|  2   2  50  47   0| 661M  360M  142M 2678M|5842B 1944B|   0   892k|   0  64.0 | 431   931 |1.26 1.29 1.27|  0 1.0   0|   0     0 |mysqld               320341.0%   0    0 |python2              384    14k 477B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 28 04:49:02 ubuntu dstat.sh[32756]: 28-02 04:49:01|  2   2  50  46   1| 661M  360M  142M 2678M|4952B 2160B|   0   816k|   0  62.0 | 458   952 |1.26 1.29 1.27|1.0   0   0|   0     0 |keystone-manage      1722 1.0%   0    0 |python2              384    14k 454B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 28 04:49:03 ubuntu dstat.sh[32756]: 28-02 04:49:02|  3   1  45  49   2| 661M  359M  142M 2678M|3333B 1944B|   0   884k|   0  63.0 | 480   965 |1.26 1.29 1.27|  0 1.0   0|   0     0 |mysqld               320341.5%   0    0 |python2              384    14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 28 04:49:04 ubuntu dstat.sh[32756]: 28-02 04:49:03|  3   3  46  45   3| 662M  358M  142M 2679M|5121B 1944B|   0   884k|   0  56.0 | 559  1065 |1.32 1.30 1.28|  0 1.0   0|   0     0 |beam.smp             485  2.0%   0    0 |python2              384    14k 468B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 28 04:49:05 ubuntu dstat.sh[32756]: 28-02 04:49:04|  7   4  42  46   2| 662M  358M  142M 2679M|3340B 1944B|   0   848k|   0  79.0 | 552  1201 |1.32 1.30 1.28|  0 2.0   0|   0     0 |mysqld               320348.5%   0    0 |python2              384    14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 28 04:49:06 ubuntu dstat.sh[32756]: 28-02 04:49:05|  7   6  40  48   0| 662M  358M  142M 2679M|4400B 1944B|   0   240k|   0  26.0 | 429   882 |1.32 1.30 1.28|  0 1.0   0|   0     0 |mysqld               32034 10%   0    0 |python2              384    14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 28 04:49:07 ubuntu dstat.sh[32756]: 28-02 04:49:06|  9  10  34  44   3| 664M  356M  142M 2679M|5553B 1944B|   0  1248k|   0   114 | 819  1631 |1.32 1.30 1.28|1.0 1.0   0|   0     0 |mysqld               32034 17%   0    0 |python2              384    14k 458B  0%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 28 04:49:08 ubuntu dstat.sh[32756]: 28-02 04:49:07|  7   9  39  45   1| 663M  356M  143M 2679M|4480B 1836B|   0  3516k|   0   162 | 772  1513 |1.32 1.30 1.28|1.0 1.0   0|   0     0 |mysqld               32034 13%   0    0 |python2              384    14k 471B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 04:49:09 ubuntu dstat.sh[32756]: 28-02 04:49:08|  6   9  39  42   4| 664M  355M  143M 2679M|4768B 2052B|  80k 1260k|1.00   111 | 708  1469 |1.38 1.31 1.28|  0 1.0   0|   0     0 |mysqld               32034 13%   0    0 |python2              384    14k 471B0.5%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 04:49:10 ubuntu dstat.sh[32756]: 28-02 04:49:09|  6   8  48  37   1| 665M  354M  143M 2679M|4204B 1944B|   0  1500k|   0   133 | 751  1852 |1.38 1.31 1.28|  0 1.0 2.0|   0     0 |mysqld               32034 12%   0    0 |python2              384    14k 481B0.5%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 04:49:11 ubuntu dstat.sh[32756]: 28-02 04:49:10|  6   9  39  43   2| 665M  354M  143M 2679M|5392B 1944B|   0   716k|   0  51.0 | 487  1088 |1.38 1.31 1.28|1.0 1.0   0|   0     0 |mysqld               32034 12%   0    0 |python2              384    14k 477B  0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 28 04:49:12 ubuntu dstat.sh[32756]: 28-02 04:49:11| 10  10  37  38   5| 665M  353M  143M 2679M|3891B 1728B|   0  1588k|   0   124 | 895  1791 |1.38 1.31 1.28|1.0 1.0   0|   0     0 |mysqld               32034 15%   0    0 |python2              384    14k 469B  0%|mysqld       190M|   0     0 |  16    7    0    5    0
